timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,motor1_vel,motor2_vel,velocity,pwm_effort,hz
18,1,9.947,9.829,9.95,9.841,0.013,-17.51,124.39,-72.0,72.0,18.0,127,1000
19,1,9.941,9.81,9.935,9.821,0.013,-17.58,124.49,-76.0,76.0,18.0,127,1000
20,1,9.935,9.79,9.91,9.797,0.025,-17.65,124.64,-80.0,80.0,18.0,127,1000
21,1,9.928,9.769,9.907,9.775,0.022,-17.74,124.72,-84.0,84.0,18.0,127,1000
22,1,9.921,9.747,9.922,9.758,0.011,-17.84,124.72,-88.0,88.0,18.0,127,1000
23,1,9.913,9.724,9.894,9.731,0.02,-17.92,124.89,-92.0,92.0,18.0,127,1000
24,1,9.906,9.7,9.918,9.67,0.032,-18.22,125.0,-96.0,96.0,18.0,127,1000
25,1,9.898,9.675,9.888,9.688,0.016,-18.1,125.04,-100.0,100.0,18.0,127,1000
26,1,9.889,9.65,9.907,9.65,0.018,-18.3,125.1,-104.0,104.0,18.0,127,1000
27,1,9.882,9.623,9.903,9.616,0.022,-18.45,125.21,-108.0,100.0,18.0,127,1000
28,1,9.877,9.597,9.881,9.61,0.014,-18.44,125.3,-112.0,96.0,18.0,127,1000
29,1,9.873,9.57,9.88,9.56,0.012,-18.67,125.45,-116.0,92.0,18.0,127,1000
30,1,9.871,9.542,9.874,9.546,0.005,-18.72,125.51,-120.0,88.0,18.0,127,1000
31,1,9.871,9.515,9.846,9.527,0.027,-18.77,125.65,-124.0,84.0,18.0,127,1000
32,1,9.872,9.487,9.876,9.482,0.006,-19.01,125.69,-128.0,80.0,18.0,127,1000
33,1,9.875,9.458,9.863,9.463,0.012,-19.08,125.79,-132.0,76.0,18.0,127,1000
34,1,9.879,9.429,9.903,9.437,0.025,-19.25,125.75,-136.0,72.0,18.0,127,1000
35,1,9.885,9.4,9.87,9.402,0.015,-19.36,125.95,-140.0,68.0,18.0,127,1000
36,1,9.892,9.371,9.903,9.385,0.018,-19.49,125.9,-144.0,64.0,18.0,127,1000
37,1,9.902,9.341,9.928,9.338,0.027,-19.73,125.96,-148.0,60.0,18.0,127,1000
38,1,9.912,9.31,9.911,9.325,0.015,-19.77,126.05,-152.0,56.0,18.0,127,1000
39,1,9.924,9.279,9.927,9.282,0.004,-19.98,126.12,-156.0,52.0,18.0,127,1000
40,1,9.937,9.25,9.93,9.237,0.014,-20.19,126.25,-152.0,48.0,18.0,127,1000
41,1,9.95,9.221,9.985,9.224,0.036,-20.33,126.11,-148.0,44.0,18.0,127,1000
42,1,9.963,9.193,9.983,9.197,0.021,-20.44,126.2,-144.0,40.0,18.0,127,1000
43,1,9.976,9.166,9.976,9.156,0.01,-20.63,126.34,-140.0,36.0,18.0,127,1000
44,1,9.99,9.14,9.988,9.13,0.011,-20.76,126.38,-136.0,32.0,18.0,127,1000
45,1,10.004,9.115,10.024,9.1,0.025,-20.94,126.35,-132.0,28.0,18.0,127,1000
46,1,10.018,9.091,10.007,9.1,0.015,-20.92,126.4,-128.0,24.0,18.0,127,1000
47,1,10.033,9.068,10.05,9.061,0.019,-21.15,126.38,-124.0,20.0,18.0,127,1000
48,1,10.048,9.046,10.049,9.054,0.009,-21.18,126.4,-120.0,16.0,18.0,127,1000
49,1,10.063,9.024,10.073,9.012,0.016,-21.4,126.44,-116.0,12.0,18.0,127,1000
50,1,10.078,9.004,10.103,8.986,0.031,-21.56,126.42,-112.0,8.0,18.0,127,1000
51,1,10.092,8.984,10.086,8.982,0.007,-21.56,126.49,-108.0,12.0,18.0,127,1000
52,1,10.105,8.965,10.128,8.966,0.023,-21.68,126.4,-104.0,16.0,18.0,127,1000
53,1,10.115,8.946,10.092,8.963,0.029,-21.65,126.52,-100.0,20.0,18.0,127,1000
54,1,10.124,8.927,10.141,8.936,0.019,-21.83,126.44,-96.0,24.0,18.0,127,1000
55,1,10.131,8.909,10.141,8.902,0.012,-21.99,126.54,-92.0,28.0,18.0,127,1000
56,1,10.137,8.892,10.151,8.887,0.015,-22.07,126.55,-88.0,32.0,18.0,127,1000
57,1,10.141,8.874,10.126,8.895,0.025,-22.01,126.61,-84.0,36.0,18.0,127,1000
58,1,10.143,8.858,10.161,8.87,0.022,-22.16,126.56,-80.0,40.0,18.0,127,1000
59,1,10.144,8.841,10.113,8.852,0.032,-22.19,126.77,-76.0,44.0,18.0,127,1000
60,1,10.143,8.825,10.154,8.83,0.012,-22.34,126.7,-72.0,48.0,18.0,127,1000
61,1,10.14,8.81,10.128,8.812,0.012,-22.39,126.83,-68.0,52.0,18.0,127,1000
62,1,10.135,8.795,10.142,8.798,0.008,-22.47,126.82,-64.0,56.0,18.0,127,1000
63,1,10.129,8.781,10.12,8.788,0.012,-22.49,126.93,-60.0,60.0,18.0,127,1000
64,1,10.122,8.767,10.108,8.766,0.014,-22.58,127.03,-56.0,64.0,18.0,127,1000
65,1,10.112,8.753,10.079,8.776,0.04,-22.5,127.09,-52.0,68.0,18.0,127,1000
66,1,10.102,8.74,10.073,8.738,0.028,-22.67,127.22,-48.0,72.0,18.0,127,1000
67,1,10.089,8.727,10.092,8.74,0.013,-22.68,127.15,-44.0,76.0,18.0,127,1000
68,1,10.075,8.715,10.1,8.709,0.026,-22.84,127.21,-40.0,80.0,18.0,127,1000
69,1,10.059,8.703,10.049,8.698,0.011,-22.83,127.41,-36.0,84.0,18.0,127,1000
70,1,10.042,8.692,10.052,8.696,0.012,-22.84,127.4,-32.0,87.19,18.0,127,1000
71,1,10.025,8.681,10.039,8.702,0.025,-22.8,127.43,-28.0,83.19,18.0,127,1000
72,1,10.009,8.672,10.028,8.673,0.02,-22.92,127.54,-24.0,79.19,18.0,127,1000
73,1,9.993,8.663,9.995,8.669,0.007,-22.89,127.66,-20.0,75.19,18.0,127,1000
74,1,9.977,8.656,9.956,8.65,0.022,-22.93,127.84,-16.0,71.19,18.0,127,1000
75,1,9.963,8.648,9.952,8.651,0.012,-22.92,127.85,-20.0,67.19,18.0,127,1000
76,1,9.951,8.639,9.946,8.654,0.015,-22.91,127.86,-24.0,63.19,18.0,127,1000
77,1,9.94,8.63,9.934,8.635,0.008,-22.98,127.95,-28.0,59.19,18.0,127,1000
78,1,9.931,8.621,9.879,8.614,0.052,-23.01,128.19,-32.0,55.19,18.0,127,1000
79,1,9.923,8.611,9.924,8.596,0.015,-23.15,128.09,-36.0,51.19,18.0,127,1000
80,1,9.917,8.601,9.879,8.587,0.041,-23.13,128.26,-40.0,47.19,18.0,127,1000
81,1,9.913,8.591,9.919,8.58,0.013,-23.22,128.15,-44.0,43.19,18.0,127,1000
82,1,9.91,8.58,9.907,8.577,0.005,-23.21,128.2,-48.0,39.19,18.0,127,1000
83,1,9.909,8.568,9.916,8.572,0.008,-23.25,128.18,-52.0,35.19,18.0,127,1000
84,1,9.91,8.557,9.916,8.56,0.008,-23.31,128.22,-56.0,31.19,18.0,127,1000
85,1,9.912,8.544,9.913,8.549,0.004,-23.36,128.26,-60.0,27.19,18.0,127,1000
86,1,9.915,8.532,9.908,8.536,0.008,-23.41,128.31,-64.0,23.19,18.0,127,1000
87,1,9.921,8.519,9.911,8.512,0.011,-23.53,128.37,-68.0,19.19,18.0,127,1000
88,1,9.925,8.505,9.942,8.514,0.019,-23.56,128.26,-72.0,23.19,18.0,127,1000
89,1,9.93,8.49,9.935,8.495,0.007,-23.64,128.34,-76.0,27.19,18.0,127,1000
90,1,9.934,8.474,9.971,8.455,0.042,-23.87,128.33,-80.0,31.19,18.0,127,1000
91,1,9.937,8.457,9.972,8.447,0.036,-23.91,128.35,-84.0,35.19,18.0,127,1000
92,1,9.94,8.439,9.942,8.445,0.006,-23.88,128.46,-88.0,39.19,18.0,127,1000
93,1,9.943,8.42,9.933,8.415,0.011,-24.01,128.56,-92.0,43.19,18.0,127,1000
94,1,9.945,8.401,9.946,8.396,0.005,-24.12,128.58,-96.0,47.19,18.0,127,1000
95,1,9.947,8.38,9.932,8.389,0.017,-24.13,128.64,-100.0,51.19,18.0,127,1000
96,1,9.948,8.358,9.959,8.361,0.012,-24.3,128.63,-104.0,55.19,18.0,127,1000
97,1,9.949,8.336,9.923,8.341,0.026,-24.35,128.8,-108.0,59.19,18.0,127,1000
98,1,9.949,8.312,9.967,8.297,0.023,-24.61,128.77,-112.0,63.19,18.0,127,1000
99,1,9.949,8.288,9.968,8.291,0.02,-24.64,128.79,-116.0,67.19,18.0,127,1000
100,1,9.948,8.262,9.921,8.261,0.027,-24.73,129.02,-120.0,69.98,18.0,127,1000
101,1,9.949,8.236,9.978,8.231,0.029,-24.94,128.92,-124.0,65.98,18.0,127,1000
102,1,9.952,8.21,9.96,8.224,0.016,-24.95,129.0,-128.0,61.98,18.0,127,1000
103,1,9.956,8.184,9.969,8.189,0.014,-25.13,129.06,-132.0,57.98,18.0,127,1000
104,1,9.962,8.157,9.948,8.157,0.014,-25.26,129.22,-136.0,53.98,18.0,127,1000
105,1,9.969,8.129,9.97,8.108,0.022,-25.52,129.27,-140.0,49.98,18.0,127,1000
106,1,9.978,8.101,9.985,8.084,0.019,-25.65,129.29,-144.0,45.98,18.0,127,1000
107,1,9.988,8.073,9.963,8.08,0.025,-25.64,129.37,-148.0,41.98,18.0,127,1000
108,1,9.998,8.045,10.011,8.038,0.015,-25.9,129.33,-144.0,37.98,18.0,127,1000
109,1,10.009,8.019,9.981,8.005,0.032,-26.03,129.51,-140.0,33.98,18.0,127,1000
110,1,10.021,7.993,10.035,8.012,0.024,-26.05,129.31,-136.0,29.98,18.0,127,1000
111,1,10.03,7.968,10.017,7.957,0.018,-26.29,129.52,-132.0,33.98,18.0,127,1000
112,1,10.039,7.944,10.067,7.933,0.03,-26.47,129.41,-128.0,37.98,18.0,127,1000
113,1,10.045,7.919,10.017,7.925,0.029,-26.45,129.6,-124.0,41.98,18.0,127,1000
114,1,10.05,7.896,10.059,7.898,0.009,-26.63,129.53,-120.0,45.98,18.0,127,1000
115,1,10.053,7.872,10.086,7.845,0.043,-26.91,129.58,-116.0,49.98,18.0,127,1000
116,1,10.055,7.85,10.048,7.845,0.008,-26.87,129.71,-112.0,53.98,18.0,127,1000
117,1,10.055,7.827,10.076,7.811,0.026,-27.07,129.7,-108.0,57.98,18.0,127,1000
118,1,10.054,7.806,10.083,7.782,0.037,-27.21,129.75,-104.0,56.51,18.0,127,1000
119,1,10.055,7.785,10.049,7.78,0.008,-27.19,129.88,-100.0,52.51,18.0,127,1000
120,1,10.055,7.765,10.047,7.768,0.008,-27.25,129.91,-96.0,48.51,18.0,127,1000
121,1,10.056,7.747,10.059,7.749,0.004,-27.35,129.92,-92.0,44.51,18.0,127,1000
122,1,10.058,7.729,10.038,7.717,0.023,-27.48,130.07,-88.0,41.71,18.0,127,1000
123,1,10.057,7.712,10.059,7.7,0.012,-27.59,130.05,-84.0,45.71,18.0,127,1000
124,1,10.056,7.695,10.046,7.699,0.01,-27.58,130.09,-80.0,47.7,18.0,127,1000
125,1,10.054,7.679,10.064,7.685,0.012,-27.67,130.07,-76.0,46.56,18.0,127,1000
126,1,10.052,7.664,10.038,7.685,0.025,-27.64,130.16,-72.0,46.27,18.0,127,1000
127,1,10.049,7.649,10.019,7.657,0.031,-27.76,130.29,-68.0,46.27,18.0,127,1000
128,1,10.046,7.635,10.036,7.634,0.01,-27.89,130.29,-64.0,46.27,18.0,127,1000
129,1,10.042,7.622,10.017,7.618,0.026,-27.94,130.4,-60.0,46.27,18.0,127,1000
130,1,10.038,7.61,10.033,7.617,0.008,-27.97,130.35,-56.0,46.27,18.0,127,1000
131,1,10.033,7.598,10.04,7.59,0.011,-28.11,130.39,-52.0,45.98,18.0,127,1000
132,1,10.027,7.587,10.011,7.597,0.019,-28.04,130.47,-48.0,45.84,18.0,127,1000
133,1,10.021,7.577,10.018,7.582,0.006,-28.12,130.48,-44.0,45.84,18.0,127,1000
134,1,10.015,7.567,9.987,7.579,0.03,-28.1,130.59,-40.0,45.84,18.0,127,1000
135,1,10.008,7.559,10.028,7.559,0.02,-28.25,130.51,-36.0,45.84,18.0,127,1000
136,1,10.001,7.55,10.008,7.559,0.012,-28.22,130.57,-32.0,45.84,18.0,127,1000
137,1,9.994,7.542,9.999,7.524,0.018,-28.39,130.69,-36.0,45.4,18.0,127,1000
138,1,9.987,7.532,9.99,7.523,0.01,-28.38,130.73,-40.0,45.4,18.0,127,1000
139,1,9.981,7.522,9.966,7.525,0.016,-28.35,130.8,-44.0,45.4,18.0,127,1000
140,1,9.976,7.511,10.0,7.501,0.026,-28.5,130.75,-48.0,45.4,18.0,127,1000
141,1,9.971,7.499,9.979,7.496,0.009,-28.5,130.83,-52.0,45.4,18.0,127,1000
142,1,9.967,7.487,9.969,7.487,0.002,-28.53,130.89,-56.0,45.25,18.0,127,1000
143,1,9.963,7.474,9.927,7.479,0.036,-28.53,131.05,-60.0,44.95,18.0,127,1000
144,1,9.96,7.46,9.981,7.44,0.029,-28.78,130.96,-64.0,44.95,18.0,127,1000
145,1,9.958,7.446,9.952,7.467,0.022,-28.62,130.99,-68.0,44.95,18.0,127,1000
146,1,9.955,7.431,9.963,7.438,0.01,-28.77,131.03,-72.0,44.95,18.0,127,1000
147,1,9.954,7.415,9.939,7.417,0.015,-28.85,131.16,-76.0,44.95,18.0,127,1000
148,1,9.953,7.399,9.963,7.415,0.019,-28.89,131.09,-80.0,44.65,18.0,127,1000
149,1,9.952,7.382,9.973,7.374,0.023,-29.1,131.16,-84.0,44.51,18.0,127,1000
150,1,9.952,7.364,9.938,7.354,0.017,-29.16,131.32,-88.0,44.51,18.0,127,1000
151,1,9.953,7.346,9.949,7.343,0.005,-29.23,131.32,-92.0,44.51,18.0,127,1000
152,1,9.953,7.327,9.936,7.333,0.018,-29.26,131.38,-96.0,44.51,18.0,127,1000
153,1,9.955,7.307,9.941,7.308,0.014,-29.4,131.43,-100.0,44.51,18.0,127,1000
154,1,9.957,7.286,9.939,7.27,0.024,-29.58,131.53,-104.0,44.05,18.0,127,1000
155,1,9.959,7.265,9.976,7.248,0.024,-29.73,131.46,-108.0,44.05,18.0,127,1000
156,1,9.962,7.243,9.976,7.256,0.019,-29.69,131.44,-112.0,44.05,18.0,127,1000
157,1,9.965,7.221,9.957,7.234,0.015,-29.78,131.56,-116.0,44.05,18.0,127,1000
158,1,9.969,7.198,9.997,7.192,0.029,-30.03,131.52,-120.0,44.05,18.0,127,1000
159,1,9.974,7.174,9.961,7.163,0.016,-30.14,131.72,-124.0,43.9,18.0,127,1000
160,1,9.978,7.149,9.972,7.143,0.009,-30.25,131.73,-128.0,43.6,18.0,127,1000
161,1,9.984,7.124,9.975,7.134,0.013,-30.3,131.74,-132.0,43.6,18.0,127,1000
162,1,9.989,7.098,10.019,7.087,0.032,-30.58,131.71,-136.0,43.6,18.0,127,1000
163,1,9.995,7.071,9.992,7.082,0.011,-30.58,131.81,-140.0,43.6,18.0,127,1000
164,1,10.001,7.045,9.993,7.043,0.008,-30.78,131.9,-136.0,43.6,18.0,127,1000
165,1,10.006,7.02,9.992,7.03,0.017,-30.84,131.94,-132.0,43.29,18.0,127,1000
166,1,10.011,6.996,10.015,6.971,0.025,-31.16,132.0,-128.0,43.13,18.0,127,1000
167,1,10.015,6.972,10.0,6.983,0.019,-31.08,132.02,-124.0,43.13,18.0,127,1000
168,1,10.018,6.949,9.997,6.948,0.021,-31.26,132.12,-120.0,43.13,18.0,127,1000
169,1,10.021,6.926,10.021,6.917,0.009,-31.44,132.11,-116.0,43.13,18.0,127,1000
170,1,10.024,6.905,10.065,6.9,0.041,-31.56,132.0,-112.0,43.13,18.0,127,1000
171,1,10.026,6.884,10.052,6.871,0.029,-31.7,132.11,-108.0,42.67,18.0,127,1000
172,1,10.027,6.864,10.052,6.86,0.025,-31.76,132.14,-104.0,42.67,18.0,127,1000
173,1,10.028,6.844,10.017,6.857,0.017,-31.74,132.26,-100.0,42.67,18.0,127,1000
174,1,10.028,6.825,10.02,6.839,0.016,-31.83,132.29,-96.0,42.67,18.0,127,1000
175,1,10.028,6.807,10.028,6.806,0.001,-32.01,132.34,-92.0,42.67,18.0,127,1000
176,1,10.028,6.79,10.066,6.791,0.038,-32.12,132.25,-88.0,42.51,18.0,127,1000
177,1,10.027,6.773,10.037,6.753,0.022,-32.28,132.44,-84.0,42.2,18.0,127,1000
178,1,10.026,6.757,10.065,6.751,0.039,-32.32,132.35,-80.0,42.2,18.0,127,1000
179,1,10.024,6.742,9.991,6.726,0.036,-32.38,132.66,-76.0,42.2,18.0,127,1000
180,1,10.021,6.727,10.044,6.726,0.023,-32.43,132.48,-72.0,42.2,18.0,127,1000
181,1,10.018,6.713,10.029,6.712,0.01,-32.49,132.56,-68.0,42.2,18.0,127,1000
182,1,10.015,6.7,10.043,6.706,0.028,-32.53,132.53,-64.0,41.88,18.0,127,1000
183,1,10.011,6.688,9.997,6.708,0.024,-32.48,132.68,-60.0,41.72,18.0,127,1000
184,1,10.007,6.676,10.034,6.675,0.027,-32.68,132.63,-56.0,41.72,18.0,127,1000
185,1,10.002,6.665,9.987,6.651,0.021,-32.76,132.85,-52.0,41.72,18.0,127,1000
186,1,9.998,6.654,10.006,6.665,0.014,-32.7,132.75,-56.0,41.72,18.0,127,1000
187,1,9.994,6.641,10.006,6.654,0.018,-32.76,132.77,-60.0,41.72,18.0,127,1000
188,1,9.991,6.628,10.026,6.626,0.035,-32.93,132.77,-64.0,41.24,18.0,127,1000
189,1,9.988,6.614,9.985,6.6,0.015,-33.02,132.97,-68.0,41.24,18.0,127,1000
190,1,9.986,6.6,9.987,6.593,0.007,-33.06,132.98,-72.0,41.24,18.0,127,1000
191,1,9.984,6.585,10.002,6.588,0.018,-33.1,132.94,-76.0,41.24,18.0,127,1000
192,1,9.983,6.569,9.993,6.573,0.011,-33.17,133.01,-80.0,41.24,18.0,127,1000
193,1,9.982,6.553,9.991,6.56,0.011,-33.23,133.04,-84.0,41.08,18.0,127,1000
194,1,9.981,6.536,9.97,6.52,0.019,-33.42,133.21,-88.0,40.76,18.0,127,1000
195,1,9.981,6.518,9.993,6.529,0.017,-33.39,133.11,-92.0,40.76,18.0,127,1000
196,1,9.982,6.499,9.993,6.492,0.014,-33.59,133.19,-96.0,40.76,18.0,127,1000
197,1,9.982,6.48,9.979,6.476,0.006,-33.66,133.28,-100.0,40.76,18.0,127,1000
198,1,9.984,6.46,9.98,6.453,0.008,-33.78,133.33,-104.0,40.76,18.0,127,1000
199,1,9.985,6.439,9.99,6.44,0.005,-33.85,133.32,-108.0,40.43,18.0,127,1000
200,1,9.987,6.418,9.98,6.431,0.015,-33.89,133.37,-112.0,40.27,18.0,127,1000
201,1,9.99,6.396,9.989,6.399,0.002,-34.07,133.41,-116.0,40.27,18.0,127,1000
202,1,9.993,6.374,10.005,6.368,0.013,-34.24,133.43,-120.0,40.27,18.0,127,1000
203,1,9.996,6.35,9.984,6.353,0.012,-34.3,133.53,-124.0,40.27,18.0,127,1000
204,1,10.0,6.327,10.004,6.34,0.014,-34.38,133.5,-126.8,40.27,18.0,127,1000
205,1,10.003,6.303,9.985,6.302,0.019,-34.57,133.65,-122.8,39.77,18.0,127,1000
206,1,10.006,6.281,9.984,6.297,0.027,-34.59,133.66,-118.8,39.77,18.0,127,1000
207,1,10.008,6.259,10.006,6.264,0.005,-34.78,133.65,-114.8,39.77,18.0,127,1000
208,1,10.01,6.238,10.001,6.232,0.011,-34.94,133.74,-110.8,39.77,18.0,127,1000
209,1,10.011,6.218,9.98,6.212,0.032,-35.03,133.86,-106.8,39.77,18.0,127,1000
210,1,10.012,6.199,10.04,6.206,0.028,-35.11,133.66,-102.8,39.6,18.0,127,1000
211,1,10.013,6.18,9.994,6.182,0.019,-35.2,133.88,-98.8,39.27,18.0,127,1000
212,1,10.013,6.162,9.988,6.166,0.025,-35.28,133.93,-94.8,39.27,18.0,127,1000
213,1,10.012,6.144,9.996,6.144,0.017,-35.4,133.95,-90.8,39.27,18.0,127,1000
214,1,10.012,6.128,9.998,6.132,0.014,-35.47,133.97,-86.8,39.27,18.0,127,1000
215,1,10.01,6.112,10.042,6.113,0.032,-35.6,133.86,-82.8,39.27,18.0,127,1000
216,1,10.009,6.097,9.995,6.115,0.022,-35.55,134.02,-78.8,38.93,18.0,127,1000
217,1,10.006,6.082,10.015,6.08,0.009,-35.75,134.02,-74.8,38.77,18.0,127,1000
218,1,10.004,6.068,9.989,6.046,0.027,-35.91,134.19,-70.8,38.77,18.0,127,1000
219,1,10.001,6.055,10.006,6.06,0.007,-35.85,134.1,-66.8,38.77,18.0,127,1000
220,1,9.998,6.041,10.006,6.046,0.01,-35.92,134.13,-70.8,38.77,18.0,127,1000
221,1,9.996,6.027,9.977,6.041,0.024,-35.93,134.24,-74.8,38.77,18.0,127,1000
222,1,9.995,6.012,9.989,6.02,0.011,-36.05,134.25,-78.8,38.26,18.0,127,1000
223,1,9.993,5.996,9.998,6.008,0.013,-36.12,134.24,-82.8,38.26,18.0,127,1000
224,1,9.992,5.979,10.006,5.999,0.024,-36.17,134.23,-86.8,38.26,18.0,127,1000
225,1,9.992,5.962,9.991,5.955,0.007,-36.39,134.38,-90.8,38.26,18.0,127,1000
226,1,9.992,5.944,10.011,5.948,0.02,-36.44,134.32,-94.8,38.26,18.0,127,1000
227,1,9.992,5.925,9.963,5.932,0.03,-36.49,134.52,-98.8,38.08,18.0,127,1000
228,1,9.993,5.906,9.997,5.913,0.008,-36.62,134.45,-102.8,37.74,18.0,127,1000
229,1,9.994,5.886,9.965,5.882,0.03,-36.76,134.62,-106.8,37.74,18.0,127,1000
230,1,9.996,5.865,9.988,5.857,0.012,-36.91,134.6,-110.8,37.74,18.0,127,1000
231,1,9.998,5.844,10.012,5.852,0.017,-36.95,134.52,-114.8,37.74,18.0,127,1000
232,1,10.0,5.822,10.004,5.817,0.006,-37.13,134.62,-117.46,37.74,18.0,127,1000
233,1,10.002,5.801,10.02,5.788,0.022,-37.3,134.62,-113.46,37.39,18.0,127,1000
234,1,10.003,5.781,9.984,5.777,0.02,-37.33,134.78,-109.46,37.22,18.0,127,1000
235,1,10.004,5.761,10.013,5.764,0.009,-37.42,134.7,-105.46,37.22,18.0,127,1000
236,1,10.005,5.742,10.004,5.734,0.008,-37.58,134.79,-101.46,37.22,18.0,127,1000
237,1,10.005,5.724,10.017,5.718,0.014,-37.67,134.78,-97.46,37.22,18.0,127,1000
238,1,10.004,5.706,10.001,5.699,0.009,-37.76,134.88,-93.46,37.22,18.0,127,1000
239,1,10.004,5.69,9.98,5.677,0.027,-37.86,135.0,-89.46,36.69,18.0,127,1000
240,1,10.003,5.674,10.001,5.677,0.004,-37.88,134.92,-85.46,36.69,18.0,127,1000
241,1,10.001,5.658,9.985,5.663,0.017,-37.94,135.01,-81.46,36.69,18.0,127,1000
242,1,10.0,5.642,10.003,5.651,0.009,-38.02,134.96,-84.88,36.69,18.0,127,1000
243,1,9.999,5.626,10.013,5.626,0.014,-38.16,134.98,-88.88,36.69,18.0,127,1000
244,1,9.999,5.608,9.989,5.622,0.016,-38.17,135.07,-92.88,36.52,18.0,127,1000
245,1,9.999,5.59,10.004,5.582,0.01,-38.39,135.1,-96.88,36.16,18.0,127,1000
246,1,9.999,5.571,9.976,5.572,0.024,-38.43,135.22,-100.88,36.16,18.0,127,1000
247,1,10.0,5.552,9.976,5.545,0.025,-38.57,135.28,-104.19,36.16,18.0,127,1000
248,1,10.0,5.534,10.032,5.522,0.033,-38.73,135.12,-100.19,36.16,18.0,127,1000
249,1,10.0,5.516,9.989,5.529,0.018,-38.66,135.26,-96.19,36.16,18.0,127,1000
250,1,10.0,5.498,9.996,5.494,0.006,-38.86,135.31,-94.55,35.81,18.0,127,1000
251,1,10.0,5.48,9.969,5.494,0.034,-38.84,135.4,-97.3,35.63,18.0,127,1000
252,1,10.0,5.462,10.019,5.444,0.026,-39.14,135.32,-97.3,35.63,18.0,127,1000
253,1,10.0,5.444,9.968,5.451,0.033,-39.08,135.49,-97.3,35.63,18.0,127,1000
254,1,10.0,5.426,10.026,5.433,0.027,-39.21,135.32,-97.3,35.63,18.0,127,1000
255,1,10.0,5.408,10.022,5.409,0.022,-39.34,135.38,-97.3,35.63,18.0,127,1000
256,1,10.0,5.39,9.982,5.389,0.018,-39.42,135.56,-97.71,35.09,18.0,127,1000
257,1,10.0,5.372,9.998,5.376,0.004,-39.5,135.53,-97.71,35.09,18.0,127,1000
258,1,10.0,5.354,10.0,5.35,0.004,-39.64,135.58,-97.71,35.09,18.0,127,1000
259,1,10.0,5.336,9.999,5.347,0.011,-39.66,135.59,-97.71,35.09,18.0,127,1000
260,1,10.0,5.318,10.017,5.327,0.019,-39.78,135.56,-97.71,35.09,18.0,127,1000
261,1,10.0,5.3,9.97,5.299,0.03,-39.9,135.78,-97.85,34.9,18.0,127,1000
262,1,10.0,5.282,9.995,5.287,0.007,-39.98,135.72,-98.12,34.54,18.0,127,1000
263,1,10.0,5.264,10.023,5.245,0.029,-40.22,135.69,-98.12,34.54,18.0,127,1000
264,1,10.0,5.246,9.977,5.242,0.024,-40.21,135.87,-98.12,34.54,18.0,127,1000
265,1,10.0,5.228,10.005,5.218,0.011,-40.36,135.81,-98.12,34.54,18.0,127,1000
266,1,10.0,5.21,9.98,5.222,0.023,-40.33,135.9,-98.12,34.54,18.0,127,1000
267,1,10.0,5.192,10.002,5.202,0.01,-40.45,135.85,-98.38,34.17,18.0,127,1000
268,1,10.0,5.174,10.0,5.168,0.006,-40.63,135.92,-98.52,33.99,18.0,127,1000
269,1,10.0,5.156,10.008,5.154,0.009,-40.71,135.92,-98.52,33.99,18.0,127,1000
270,1,10.0,5.138,10.008,5.124,0.016,-40.88,135.98,-98.52,33.99,18.0,127,1000
