timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
31,2.88,-0.106,-0.106,0.2546,2.986,180,0.93,3.56,1000
32,3.06,-0.103,-0.103,0.2618,3.163,180,0.96,3.66,1000
33,3.24,-0.101,-0.101,0.269,3.341,180,0.99,3.76,1000
34,3.42,-0.098,-0.098,0.2761,3.518,180,1.02,3.86,1000
35,3.6,-0.094,-0.094,0.2833,3.694,180,1.05,3.96,1000
36,3.78,-0.091,-0.091,0.2904,3.871,180,1.08,4.06,1000
37,3.96,-0.087,-0.087,0.2976,4.047,180,1.11,4.15,1000
38,4.14,-0.082,-0.082,0.3047,4.222,180,1.14,4.25,1000
39,4.32,-0.078,-0.078,0.3119,4.398,180,1.17,4.35,1000
40,4.5,-0.073,-0.073,0.319,4.573,180,1.2,4.45,1000
41,4.68,-0.068,-0.068,0.3262,4.748,180,1.23,4.55,1000
42,4.86,-0.062,-0.062,0.3333,4.922,180,1.26,4.65,1000
43,5.04,-0.057,-0.057,0.3405,5.097,180,1.29,4.75,1000
44,5.22,-0.051,-0.051,0.3477,5.271,180,1.32,4.85,1000
45,5.4,-0.044,-0.044,0.3548,5.444,180,1.35,4.95,1000
46,5.58,-0.038,-0.038,0.362,5.618,180,1.38,5.05,1000
47,5.76,-0.031,-0.031,0.3691,5.791,180,1.41,5.15,1000
48,5.94,-0.023,-0.023,0.3763,5.963,180,1.44,5.25,1000
49,6.12,-0.016,-0.016,0.3834,6.136,180,1.47,5.35,1000
50,6.3,-0.008,-0.008,0.3906,6.308,180,1.5,5.45,1000
51,6.48,0.0,0.0,0.3977,6.48,180,1.53,5.55,1000
52,6.66,0.009,0.009,0.4049,6.651,180,1.56,5.65,1000
53,6.84,0.017,0.017,0.412,6.823,180,1.59,5.75,1000
54,7.02,0.026,0.026,0.4192,6.994,180,1.62,5.85,1000
55,7.2,0.036,0.036,0.4263,7.164,180,1.65,5.95,1000
56,7.38,0.045,0.045,0.4335,7.335,180,1.68,6.05,1000
57,7.56,0.055,0.055,0.4406,7.505,180,1.71,6.15,1000
58,7.74,0.066,0.066,0.4477,7.674,180,1.74,6.25,1000
59,7.92,0.076,0.076,0.4549,7.844,180,1.77,6.35,1000
60,8.1,0.087,0.087,0.462,8.013,180,1.8,6.45,1000
61,8.28,0.098,0.098,0.4692,8.182,180,1.83,6.55,1000
62,8.46,0.11,0.11,0.4763,8.35,180,1.86,6.65,1000
63,8.64,0.121,0.121,0.4835,8.519,180,1.89,6.75,1000
64,8.82,0.133,0.133,0.4906,8.687,180,1.91,6.85,1000
65,9.0,0.146,0.146,0.4978,8.854,180,1.94,6.95,1000
66,9.18,0.158,0.158,0.5049,9.022,180,1.97,7.05,1000
67,9.36,0.171,0.171,0.512,9.189,180,2.0,7.15,1000
68,9.54,0.185,0.185,0.5192,9.355,180,2.03,7.25,1000
69,9.72,0.198,0.198,0.5263,9.522,180,2.06,7.35,1000
70,9.9,0.212,0.212,0.5335,9.688,180,2.09,7.45,1000
71,10.08,0.226,0.226,0.5406,9.854,180,2.12,7.55,1000
72,10.26,0.241,0.241,0.5477,10.019,180,2.15,7.65,1000
73,10.44,0.255,0.255,0.5549,10.185,180,2.18,7.75,1000
74,10.62,0.27,0.27,0.562,10.35,180,2.21,7.85,1000
75,10.8,0.286,0.286,0.5691,10.514,180,2.24,7.95,1000
76,10.98,0.302,0.302,0.5763,10.678,180,2.27,8.05,1000
77,11.16,0.317,0.317,0.5834,10.843,180,2.3,8.15,1000
78,11.34,0.334,0.334,0.5905,11.006,180,2.33,8.25,1000
79,11.52,0.35,0.35,0.5977,11.17,180,2.36,8.35,1000
80,11.7,0.367,0.367,0.6048,11.333,180,2.39,8.44,1000
81,11.88,0.384,0.384,0.6119,11.496,180,2.42,8.54,1000
82,12.06,0.402,0.402,0.6191,11.658,180,2.45,8.64,1000
83,12.24,0.42,0.42,0.6262,11.82,180,2.48,8.74,1000
84,12.42,0.438,0.438,0.6333,11.982,180,2.51,8.84,1000
85,12.6,0.456,0.456,0.6405,12.144,180,2.54,8.94,1000
86,12.78,0.475,0.475,0.6476,12.305,180,2.57,9.04,1000
87,12.96,0.494,0.494,0.6547,12.466,180,2.6,9.14,1000
88,13.14,0.513,0.513,0.6618,12.627,180,2.63,9.24,1000
89,13.32,0.533,0.533,0.669,12.787,180,2.66,9.34,1000
90,13.5,0.552,0.552,0.6761,12.948,180,2.69,9.44,1000
91,13.68,0.573,0.573,0.6832,13.107,180,2.71,9.54,1000
92,13.86,0.593,0.593,0.6903,13.267,180,2.74,9.64,1000
93,14.04,0.614,0.614,0.6974,13.426,180,2.77,9.74,1000
94,14.22,0.635,0.635,0.7046,13.585,180,2.8,9.84,1000
95,14.4,0.656,0.656,0.7117,13.744,180,2.83,9.94,1000
96,14.58,0.678,0.678,0.7188,13.902,180,2.86,10.04,1000
97,14.76,0.7,0.7,0.7259,14.06,180,2.89,10.14,1000
98,14.94,0.722,0.722,0.733,14.218,180,2.92,10.24,1000
99,15.12,0.745,0.745,0.7402,14.375,180,2.95,10.33,1000
100,15.3,0.768,0.768,0.7473,14.532,180,2.98,10.43,1000
101,15.48,0.791,0.791,0.7544,14.689,180,3.01,10.53,1000
102,15.66,0.814,0.814,0.7615,14.846,180,3.04,10.63,1000
103,15.84,0.838,0.838,0.7686,15.002,180,3.07,10.73,1000
104,16.02,0.862,0.862,0.7757,15.158,180,3.1,10.83,1000
105,16.2,0.887,0.887,0.7828,15.313,180,3.13,10.93,1000
106,16.38,0.911,0.911,0.7899,15.469,180,3.16,11.03,1000
107,16.56,0.936,0.936,0.7971,15.624,180,3.19,11.13,1000
108,16.74,0.962,0.962,0.8042,15.778,180,3.21,11.23,1000
109,16.92,0.987,0.987,0.8113,15.933,180,3.24,11.33,1000
110,17.1,1.013,1.013,0.8184,16.087,180,3.27,11.43,1000
111,17.28,1.039,1.039,0.8255,16.241,180,3.3,11.53,1000
112,17.46,1.066,1.066,0.8326,16.394,180,3.33,11.62,1000
113,17.64,1.093,1.093,0.8397,16.547,180,3.36,11.72,1000
114,17.82,1.12,1.12,0.8468,16.7,180,3.39,11.82,1000
115,18.0,1.147,1.147,0.8539,16.853,180,3.42,11.92,1000
116,18.18,1.175,1.175,0.861,17.005,180,3.45,12.02,1000
117,18.36,1.203,1.203,0.8681,17.157,180,3.48,12.12,1000
118,18.54,1.231,1.231,0.8752,17.309,180,3.51,12.22,1000
119,18.72,1.26,1.26,0.8823,17.46,180,3.54,12.32,1000
120,18.9,1.289,1.289,0.8894,17.611,180,3.57,12.42,1000
121,19.08,1.318,1.318,0.8965,17.762,180,3.59,12.52,1000
122,19.26,1.347,1.347,0.9035,17.913,180,3.62,12.62,1000
123,19.44,1.377,1.377,0.9106,18.063,180,3.65,12.71,1000
124,19.62,1.407,1.407,0.9177,18.213,180,3.68,12.81,1000
125,19.8,1.438,1.438,0.9248,18.362,180,3.71,12.91,1000
126,19.98,1.468,1.468,0.9319,18.512,180,3.74,13.01,1000
127,20.16,1.499,1.499,0.939,18.661,180,3.77,13.11,1000
128,20.34,1.531,1.531,0.9461,18.809,180,3.8,13.21,1000
129,20.52,1.562,1.562,0.9532,18.958,180,3.83,13.31,1000
130,20.7,1.594,1.594,0.9602,19.106,180,3.86,13.41,1000
131,20.88,1.626,1.626,0.9673,19.254,180,3.89,13.51,1000
132,21.06,1.659,1.659,0.9744,19.401,180,3.91,13.61,1000
133,21.24,1.692,1.692,0.9815,19.548,180,3.94,13.7,1000
134,21.42,1.725,1.725,0.9886,19.695,180,3.97,13.8,1000
135,21.6,1.758,1.758,0.9956,19.842,180,4.0,13.9,1000
136,21.78,1.792,1.792,1.0027,19.988,180,4.03,14.0,1000
137,21.96,1.826,1.826,1.0098,20.134,180,4.06,14.1,1000
138,22.14,1.86,1.86,1.0168,20.28,180,4.09,14.2,1000
139,22.32,1.895,1.895,1.0239,20.425,180,4.12,14.3,1000
140,22.5,1.93,1.93,1.031,20.57,180,4.15,14.4,1000
141,22.68,1.965,1.965,1.0381,20.715,180,4.17,14.49,1000
142,22.86,2.001,2.001,1.0451,20.859,180,4.2,14.59,1000
143,23.04,2.037,2.037,1.0522,21.003,180,4.23,14.69,1000
144,23.22,2.073,2.073,1.0593,21.147,180,4.26,14.79,1000
145,23.4,2.109,2.109,1.0663,21.291,180,4.29,14.89,1000
146,23.58,2.146,2.146,1.0734,21.434,180,4.32,14.99,1000
147,23.76,2.183,2.183,1.0804,21.577,180,4.35,15.09,1000
148,23.94,2.22,2.22,1.0875,21.72,180,4.38,15.18,1000
149,24.12,2.258,2.258,1.0946,21.862,180,4.4,15.28,1000
150,24.3,2.296,2.296,1.1016,22.004,180,4.43,15.38,1000
151,24.48,2.334,2.334,1.1087,22.146,180,4.46,15.48,1000
152,24.66,2.373,2.373,1.1157,22.287,180,4.49,15.58,1000
153,24.84,2.412,2.412,1.1228,22.428,180,4.52,15.68,1000
154,25.02,2.451,2.451,1.1298,22.569,180,4.55,15.78,1000
155,25.2,2.49,2.49,1.1369,22.71,180,4.58,15.87,1000
156,25.38,2.53,2.53,1.1439,22.85,180,4.6,15.97,1000
157,25.56,2.57,2.57,1.151,22.99,180,4.63,16.07,1000
158,25.74,2.61,2.61,1.158,23.13,180,4.66,16.17,1000
159,25.92,2.651,2.651,1.1651,23.269,180,4.69,16.27,1000
160,26.1,2.692,2.692,1.1721,23.408,180,4.72,16.37,1000
161,26.28,2.733,2.733,1.1791,23.547,180,4.75,16.46,1000
162,26.46,2.775,2.775,1.1862,23.685,180,4.78,16.56,1000
163,26.64,2.817,2.817,1.1932,23.823,180,4.8,16.66,1000
164,26.82,2.859,2.859,1.2002,23.961,180,4.83,16.76,1000
165,27.0,2.901,2.901,1.2073,24.099,180,4.86,16.86,1000
166,27.18,2.944,2.944,1.2143,24.236,180,4.89,16.95,1000
167,27.36,2.987,2.987,1.2213,24.373,180,4.92,17.05,1000
168,27.54,3.03,3.03,1.2284,24.51,180,4.95,17.15,1000
169,27.72,3.074,3.074,1.2354,24.646,180,4.97,17.25,1000
170,27.9,3.118,3.118,1.2424,24.782,180,5.0,17.35,1000
171,28.08,3.162,3.162,1.2494,24.918,180,5.03,17.45,1000
172,28.26,3.207,3.207,1.2565,25.053,180,5.06,17.54,1000
173,28.44,3.252,3.252,1.2635,25.188,180,5.09,17.64,1000
174,28.62,3.297,3.297,1.2705,25.323,180,5.12,17.74,1000
175,28.8,3.342,3.342,1.2775,25.458,180,5.14,17.84,1000
176,28.98,3.388,3.388,1.2845,25.592,180,5.17,17.94,1000
177,29.16,3.434,3.434,1.2916,25.726,180,5.2,18.03,1000
178,29.34,3.481,3.481,1.2986,25.859,180,5.23,18.13,1000
179,29.52,3.527,3.527,1.3056,25.993,180,5.26,18.23,1000
180,29.7,3.574,3.574,1.3126,26.126,180,5.28,18.33,1000
181,29.88,3.622,3.622,1.3196,26.258,180,5.31,18.43,1000
182,30.06,3.669,3.669,1.3266,26.391,180,5.34,18.52,1000
183,30.24,3.717,3.717,1.3336,26.523,180,5.37,18.62,1000
184,30.42,3.765,3.765,1.3406,26.655,180,5.4,18.72,1000
185,30.6,3.814,3.814,1.3476,26.786,180,5.42,18.82,1000
186,30.78,3.863,3.863,1.3546,26.917,180,5.45,18.91,1000
187,30.96,3.912,3.912,1.3616,27.048,180,5.48,19.01,1000
188,31.14,3.961,3.961,1.3686,27.179,180,5.51,19.11,1000
189,31.32,4.011,4.011,1.3756,27.309,180,5.54,19.21,1000
190,31.5,4.061,4.061,1.3826,27.439,180,5.56,19.3,1000
191,31.68,4.111,4.111,1.3896,27.569,180,5.59,19.4,1000
192,31.86,4.162,4.162,1.3966,27.698,180,5.62,19.5,1000
193,32.04,4.213,4.213,1.4036,27.827,180,5.65,19.6,1000
194,32.22,4.264,4.264,1.4106,27.956,180,5.68,19.7,1000
195,32.4,4.315,4.315,1.4175,28.085,180,5.7,19.79,1000
196,32.58,4.367,4.367,1.4245,28.213,180,5.73,19.89,1000
197,32.76,4.419,4.419,1.4315,28.341,180,5.76,19.99,1000
198,32.94,4.472,4.472,1.4385,28.468,180,5.79,20.08,1000
199,33.12,4.525,4.525,1.4455,28.595,180,5.81,20.18,1000
200,33.3,4.578,4.578,1.4524,28.722,180,5.84,20.28,1000
201,33.48,4.631,4.631,1.4594,28.849,180,5.87,20.38,1000
202,33.66,4.685,4.685,1.4664,28.975,180,5.9,20.47,1000
203,33.84,4.738,4.738,1.4733,29.102,180,5.92,20.57,1000
204,34.02,4.793,4.793,1.4803,29.227,180,5.95,20.67,1000
205,34.2,4.847,4.847,1.4873,29.353,180,5.98,20.77,1000
206,34.38,4.902,4.902,1.4942,29.478,180,6.01,20.86,1000
207,34.56,4.957,4.957,1.5012,29.603,180,6.03,20.96,1000
208,34.74,5.013,5.013,1.5082,29.727,180,6.06,21.06,1000
209,34.92,5.068,5.068,1.5151,29.852,180,6.09,21.15,1000
210,35.1,5.124,5.124,1.5221,29.976,180,6.12,21.25,1000
211,35.28,5.181,5.181,1.529,30.099,180,6.14,21.35,1000
212,35.46,5.237,5.237,1.536,30.223,180,6.17,21.45,1000
213,35.64,5.294,5.294,1.5429,30.346,180,6.2,21.54,1000
214,35.82,5.352,5.352,1.5499,30.468,180,6.23,21.64,1000
215,36.0,5.409,5.409,1.5568,30.591,180,6.25,21.74,1000
216,36.18,5.467,5.467,1.5638,30.713,180,6.28,21.83,1000
217,36.36,5.525,5.525,1.5707,30.835,180,6.31,21.93,1000
218,36.54,5.584,5.584,1.5776,30.956,180,6.33,22.03,1000
219,36.72,5.642,5.642,1.5846,31.078,180,6.36,22.12,1000
220,36.9,5.701,5.701,1.5915,31.199,180,6.39,22.22,1000
221,37.08,5.761,5.761,1.5984,31.319,180,6.42,22.32,1000
222,37.26,5.821,5.821,1.6054,31.439,180,6.44,22.42,1000
223,37.44,5.88,5.88,1.6123,31.56,180,6.47,22.51,1000
224,37.62,5.941,5.941,1.6192,31.679,180,6.5,22.61,1000
225,37.8,6.001,6.001,1.6262,31.799,180,6.52,22.71,1000
226,37.98,6.062,6.062,1.6331,31.918,180,6.55,22.8,1000
227,38.16,6.123,6.123,1.64,32.037,180,6.58,22.9,1000
228,38.34,6.185,6.185,1.6469,32.155,180,6.61,23.0,1000
229,38.52,6.247,6.247,1.6538,32.273,180,6.63,23.09,1000
230,38.7,6.309,6.309,1.6608,32.391,180,6.66,23.19,1000
231,38.88,6.371,6.371,1.6677,32.509,180,6.69,23.29,1000
232,39.06,6.434,6.434,1.6746,32.626,180,6.71,23.38,1000
233,39.24,6.497,6.497,1.6815,32.743,180,6.74,23.48,1000
234,39.42,6.56,6.56,1.6884,32.86,180,6.77,23.57,1000
235,39.6,6.624,6.624,1.6953,32.976,180,6.79,23.67,1000
236,39.78,6.688,6.688,1.7022,33.092,180,6.82,23.77,1000
237,39.96,6.752,6.752,1.7091,33.208,180,6.85,23.86,1000
238,40.14,6.816,6.816,1.716,33.324,180,6.87,23.96,1000
239,40.32,6.881,6.881,1.7229,33.439,180,6.9,24.06,1000
240,40.5,6.946,6.946,1.7298,33.554,180,6.93,24.15,1000
241,40.68,7.012,7.012,1.7367,33.668,180,6.95,24.25,1000
242,40.86,7.077,7.077,1.7436,33.783,180,6.98,24.34,1000
243,41.04,7.143,7.143,1.7505,33.897,180,7.01,24.44,1000
244,41.22,7.21,7.21,1.7573,34.01,180,7.03,24.54,1000
245,41.4,7.276,7.276,1.7642,34.124,180,7.06,24.63,1000
246,41.58,7.343,7.343,1.7711,34.237,180,7.09,24.73,1000
247,41.76,7.41,7.41,1.778,34.35,180,7.11,24.83,1000
248,41.94,7.478,7.478,1.7849,34.462,180,7.14,24.92,1000
249,42.12,7.546,7.546,1.7917,34.574,180,7.17,25.02,1000
250,42.3,7.614,7.614,1.7986,34.686,180,7.19,25.11,1000
251,42.48,7.682,7.682,1.8055,34.798,180,7.22,25.21,1000
252,42.66,7.751,7.751,1.8123,34.909,180,7.24,25.3,1000
253,42.84,7.82,7.82,1.8192,35.02,180,7.27,25.4,1000
254,43.02,7.889,7.889,1.8261,35.131,180,7.3,25.5,1000
255,43.2,7.959,7.959,1.8329,35.241,180,7.32,25.59,1000
256,43.38,8.029,8.029,1.8398,35.351,180,7.35,25.69,1000
257,43.56,8.099,8.099,1.8466,35.461,180,7.37,25.78,1000
258,43.74,8.17,8.17,1.8535,35.57,180,7.4,25.88,1000
259,43.92,8.241,8.241,1.8603,35.679,180,7.43,25.98,1000
260,44.1,8.312,8.312,1.8672,35.788,180,7.45,26.07,1000
261,44.28,8.383,8.383,1.874,35.897,180,7.48,26.17,1000
262,44.46,8.455,8.455,1.8809,36.005,180,7.51,26.26,1000
263,44.64,8.527,8.527,1.8877,36.113,180,7.53,26.36,1000
264,44.82,8.599,8.599,1.8945,36.221,180,7.56,26.45,1000
265,45.0,8.672,8.672,1.9014,36.328,180,7.58,26.55,1000
266,45.18,8.745,8.745,1.9082,36.435,180,7.61,26.64,1000
267,45.36,8.818,8.818,1.915,36.542,180,7.63,26.74,1000
268,45.54,8.892,8.892,1.9219,36.648,180,7.66,26.83,1000
269,45.72,8.966,8.966,1.9287,36.754,180,7.69,26.93,1000
270,45.9,9.04,9.04,1.9355,36.86,180,7.71,27.03,1000
271,46.08,9.114,9.114,1.9423,36.966,180,7.74,27.12,1000
272,46.26,9.189,9.189,1.9492,37.071,180,7.76,27.22,1000
273,46.44,9.264,9.264,1.956,37.176,180,7.79,27.31,1000
274,46.62,9.34,9.34,1.9628,37.28,180,7.81,27.41,1000
275,46.8,9.415,9.415,1.9696,37.385,180,7.84,27.5,1000
276,46.98,9.491,9.491,1.9764,37.489,180,7.87,27.6,1000
277,47.16,9.568,9.568,1.9832,37.592,180,7.89,27.69,1000
278,47.34,9.644,9.644,1.99,37.696,180,7.92,27.79,1000
279,47.52,9.721,9.721,1.9968,37.799,180,7.94,27.88,1000
280,47.7,9.798,9.798,2.0036,37.902,180,7.97,27.98,1000
281,47.88,9.876,9.876,2.0104,38.004,180,7.99,28.07,1000
282,48.06,9.954,9.954,2.0172,38.106,180,8.02,28.17,1000
283,48.24,10.032,10.032,2.024,38.208,180,8.04,28.26,1000
284,48.42,10.11,10.11,2.0308,38.31,180,8.07,28.36,1000
285,48.6,10.189,10.189,2.0376,38.411,180,8.09,28.45,1000
286,48.78,10.268,10.268,2.0444,38.512,180,8.12,28.54,1000
287,48.96,10.347,10.347,2.0511,38.613,180,8.14,28.64,1000
288,49.14,10.427,10.427,2.0579,38.713,180,8.17,28.73,1000
289,49.32,10.507,10.507,2.0647,38.813,180,8.2,28.83,1000
290,49.5,10.587,10.587,2.0715,38.913,180,8.22,28.92,1000
291,49.68,10.668,10.668,2.0782,39.012,180,8.25,29.02,1000
292,49.86,10.748,10.748,2.085,39.112,180,8.27,29.11,1000
293,50.04,10.83,10.83,2.0918,39.21,180,8.3,29.21,1000
294,50.22,10.911,10.911,2.0985,39.309,180,8.32,29.3,1000
295,50.4,10.993,10.993,2.1053,39.407,180,8.35,29.4,1000
296,50.58,11.075,11.075,2.112,39.505,180,8.37,29.49,1000
297,50.76,11.157,11.157,2.1188,39.603,180,8.4,29.58,1000
298,50.94,11.24,11.24,2.1256,39.7,180,8.42,29.68,1000
299,51.12,11.323,11.323,2.1323,39.797,180,8.44,29.77,1000
300,51.3,11.406,11.406,2.1391,39.894,180,8.47,29.87,1000
301,51.48,11.49,11.49,2.1458,39.99,180,8.49,29.96,1000
302,51.66,11.573,11.573,2.1525,40.087,180,8.52,30.06,1000
303,51.84,11.658,11.658,2.1593,40.182,180,8.54,30.15,1000
304,52.02,11.742,11.742,2.166,40.278,180,8.57,30.24,1000
305,52.2,11.827,11.827,2.1727,40.373,180,8.59,30.34,1000
306,52.38,11.912,11.912,2.1795,40.468,180,8.62,30.43,1000
307,52.56,11.997,11.997,2.1862,40.563,180,8.64,30.53,1000
308,52.74,12.083,12.083,2.1929,40.657,180,8.67,30.62,1000
309,52.92,12.169,12.169,2.1996,40.751,180,8.69,30.71,1000
310,53.1,12.255,12.255,2.2064,40.845,180,8.72,30.81,1000
311,53.28,12.342,12.342,2.2131,40.938,180,8.74,30.9,1000
312,53.46,12.429,12.429,2.2198,41.031,180,8.76,30.99,1000
313,53.64,12.516,12.516,2.2265,41.124,180,8.79,31.09,1000
314,53.82,12.603,12.603,2.2332,41.217,180,8.81,31.18,1000
315,54.0,12.691,12.691,2.2399,41.309,180,8.84,31.28,1000
316,54.18,12.779,12.779,2.2466,41.401,180,8.86,31.37,1000
317,54.36,12.868,12.868,2.2533,41.492,180,8.89,31.46,1000
318,54.54,12.956,12.956,2.26,41.584,180,8.91,31.56,1000
319,54.72,13.045,13.045,2.2667,41.675,180,8.93,31.65,1000
320,54.9,13.135,13.135,2.2734,41.765,180,8.96,31.74,1000
321,55.08,13.224,13.224,2.2801,41.856,180,8.98,31.84,1000
322,55.26,13.314,13.314,2.2868,41.946,180,9.01,31.93,1000
323,55.44,13.404,13.404,2.2935,42.036,180,9.03,32.02,1000
324,55.62,13.495,13.495,2.3001,42.125,180,9.05,32.12,1000
325,55.8,13.586,13.586,2.3068,42.214,180,9.08,32.21,1000
326,55.98,13.677,13.677,2.3135,42.303,180,9.1,32.3,1000
327,56.16,13.768,13.768,2.3202,42.392,180,9.13,32.4,1000
328,56.34,13.86,13.86,2.3268,42.48,180,9.15,32.49,1000
329,56.52,13.952,13.952,2.3335,42.568,180,9.17,32.58,1000
330,56.7,14.044,14.044,2.3402,42.656,180,9.2,32.67,1000
331,56.88,14.137,14.137,2.3468,42.743,180,9.22,32.77,1000
332,57.06,14.23,14.23,2.3535,42.83,180,9.24,32.86,1000
333,57.24,14.323,14.323,2.3601,42.917,180,9.27,32.95,1000
334,57.42,14.417,14.417,2.3668,43.003,180,9.29,33.05,1000
335,57.6,14.511,14.511,2.3734,43.089,180,9.31,33.14,1000
336,57.78,14.605,14.605,2.3801,43.175,180,9.34,33.23,1000
337,57.96,14.699,14.699,2.3867,43.261,180,9.36,33.32,1000
338,58.14,14.794,14.794,2.3933,43.346,180,9.39,33.42,1000
339,58.32,14.889,14.889,2.4,43.431,180,9.41,33.51,1000
340,58.5,14.984,14.984,2.4066,43.516,180,9.43,33.6,1000
341,58.68,15.08,15.08,2.4132,43.6,180,9.46,33.7,1000
342,58.86,15.176,15.176,2.4199,43.684,180,9.48,33.79,1000
343,59.04,15.272,15.272,2.4265,43.768,180,9.5,33.88,1000
344,59.22,15.369,15.369,2.4331,43.851,180,9.52,33.97,1000
345,59.4,15.466,15.466,2.4397,43.934,180,9.55,34.07,1000
346,59.58,15.563,15.563,2.4463,44.017,180,9.57,34.16,1000
347,59.76,15.66,15.66,2.453,44.1,180,9.59,34.25,1000
348,59.94,15.758,15.758,2.4596,44.182,180,9.62,34.34,1000
349,60.12,15.856,15.856,2.4662,44.264,180,9.64,34.43,1000
350,60.3,15.955,15.955,2.4728,44.345,180,9.66,34.53,1000
351,60.48,16.053,16.053,2.4794,44.427,180,9.69,34.62,1000
352,60.66,16.152,16.152,2.486,44.508,180,9.71,34.71,1000
353,60.84,16.252,16.252,2.4926,44.588,180,9.73,34.8,1000
354,61.02,16.351,16.351,2.4991,44.669,180,9.75,34.89,1000
355,61.2,16.451,16.451,2.5057,44.749,180,9.78,34.99,1000
356,61.38,16.551,16.551,2.5123,44.829,180,9.8,35.08,1000
357,61.56,16.652,16.652,2.5189,44.908,180,9.82,35.17,1000
358,61.74,16.753,16.753,2.5255,44.987,180,9.85,35.26,1000
359,61.92,16.854,16.854,2.532,45.066,180,9.87,35.35,1000
360,62.1,16.955,16.955,2.5386,45.145,180,9.89,35.45,1000
361,62.28,17.057,17.057,2.5452,45.223,180,9.91,35.54,1000
362,62.46,17.159,17.159,2.5518,45.301,180,9.94,35.63,1000
363,62.64,17.261,17.261,2.5583,45.379,180,9.96,35.72,1000
364,62.82,17.364,17.364,2.5649,45.456,180,9.98,35.81,1000
365,63.0,17.467,17.467,2.5714,45.533,180,10.0,35.9,1000
366,63.18,17.57,17.57,2.578,45.61,180,10.03,36.0,1000
367,63.36,17.674,17.674,2.5845,45.686,180,10.05,36.09,1000
368,63.54,17.778,17.778,2.5911,45.762,180,10.07,36.18,1000
369,63.72,17.882,17.882,2.5976,45.838,180,10.09,36.27,1000
370,63.9,17.986,17.986,2.6042,45.914,180,10.11,36.36,1000
371,64.08,18.091,18.091,2.6107,45.989,180,10.14,36.45,1000
372,64.26,18.196,18.196,2.6172,46.064,180,10.16,36.54,1000
373,64.44,18.302,18.302,2.6238,46.138,180,10.18,36.63,1000
374,64.62,18.407,18.407,2.6303,46.213,180,10.2,36.73,1000
375,64.8,18.513,18.513,2.6368,46.287,180,10.22,36.82,1000
376,64.98,18.619,18.619,2.6433,46.361,180,10.25,36.91,1000
377,65.16,18.726,18.726,2.6498,46.434,180,10.27,37.0,1000
378,65.34,18.833,18.833,2.6564,46.507,180,10.29,37.09,1000
379,65.52,18.94,18.94,2.6629,46.58,180,10.31,37.18,1000
380,65.7,19.048,19.048,2.6694,46.652,180,10.33,37.27,1000
381,65.88,19.155,19.155,2.6759,46.725,180,10.36,37.36,1000
382,66.06,19.264,19.264,2.6824,46.796,180,10.38,37.45,1000
