timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
43,5.547,-0.057,-0.057,0.3405,5.604,270,1.29,4.75,1000
44,5.808,-0.051,-0.051,0.3477,5.859,270,1.32,4.85,1000
45,6.075,-0.044,-0.044,0.3548,6.119,270,1.35,4.95,1000
46,6.345,-0.038,-0.038,0.362,6.383,270,1.38,5.05,1000
47,6.615,-0.031,-0.031,0.3691,6.646,270,1.41,5.15,1000
48,6.885,-0.023,-0.023,0.3763,6.908,270,1.44,5.25,1000
49,7.155,-0.016,-0.016,0.3834,7.171,270,1.47,5.35,1000
50,7.425,-0.008,-0.008,0.3906,7.433,270,1.5,5.45,1000
51,7.695,0.0,0.0,0.3977,7.695,270,1.53,5.55,1000
52,7.965,0.009,0.009,0.4049,7.956,270,1.56,5.65,1000
53,8.235,0.017,0.017,0.412,8.218,270,1.59,5.75,1000
54,8.505,0.026,0.026,0.4192,8.479,270,1.62,5.85,1000
55,8.775,0.036,0.036,0.4263,8.739,270,1.65,5.95,1000
56,9.045,0.045,0.045,0.4335,9.0,270,1.68,6.05,1000
57,9.315,0.055,0.055,0.4406,9.26,270,1.71,6.15,1000
58,9.585,0.066,0.066,0.4477,9.519,270,1.74,6.25,1000
59,9.855,0.076,0.076,0.4549,9.779,270,1.77,6.35,1000
60,10.125,0.087,0.087,0.462,10.038,270,1.8,6.45,1000
61,10.395,0.098,0.098,0.4692,10.297,270,1.83,6.55,1000
62,10.665,0.11,0.11,0.4763,10.555,270,1.86,6.65,1000
63,10.935,0.121,0.121,0.4835,10.814,270,1.89,6.75,1000
64,11.205,0.133,0.133,0.4906,11.072,270,1.91,6.85,1000
65,11.475,0.146,0.146,0.4978,11.329,270,1.94,6.95,1000
66,11.745,0.158,0.158,0.5049,11.587,270,1.97,7.05,1000
67,12.015,0.171,0.171,0.512,11.844,270,2.0,7.15,1000
68,12.285,0.185,0.185,0.5192,12.1,270,2.03,7.25,1000
69,12.555,0.198,0.198,0.5263,12.357,270,2.06,7.35,1000
70,12.825,0.212,0.212,0.5335,12.613,270,2.09,7.45,1000
71,13.095,0.226,0.226,0.5406,12.869,270,2.12,7.55,1000
72,13.365,0.241,0.241,0.5477,13.124,270,2.15,7.65,1000
73,13.635,0.255,0.255,0.5549,13.38,270,2.18,7.75,1000
74,13.905,0.27,0.27,0.562,13.635,270,2.21,7.85,1000
75,14.175,0.286,0.286,0.5691,13.889,270,2.24,7.95,1000
76,14.445,0.302,0.302,0.5763,14.143,270,2.27,8.05,1000
77,14.715,0.317,0.317,0.5834,14.398,270,2.3,8.15,1000
78,14.985,0.334,0.334,0.5905,14.651,270,2.33,8.25,1000
79,15.255,0.35,0.35,0.5977,14.905,270,2.36,8.35,1000
80,15.525,0.367,0.367,0.6048,15.158,270,2.39,8.44,1000
81,15.795,0.384,0.384,0.6119,15.411,270,2.42,8.54,1000
82,16.065,0.402,0.402,0.6191,15.663,270,2.45,8.64,1000
83,16.335,0.42,0.42,0.6262,15.915,270,2.48,8.74,1000
84,16.605,0.438,0.438,0.6333,16.167,270,2.51,8.84,1000
85,16.875,0.456,0.456,0.6405,16.419,270,2.54,8.94,1000
86,17.145,0.475,0.475,0.6476,16.67,270,2.57,9.04,1000
87,17.415,0.494,0.494,0.6547,16.921,270,2.6,9.14,1000
88,17.685,0.513,0.513,0.6618,17.172,270,2.63,9.24,1000
89,17.955,0.533,0.533,0.669,17.422,270,2.66,9.34,1000
90,18.225,0.552,0.552,0.6761,17.673,270,2.69,9.44,1000
91,18.495,0.573,0.573,0.6832,17.922,270,2.71,9.54,1000
92,18.765,0.593,0.593,0.6903,18.172,270,2.74,9.64,1000
93,19.035,0.614,0.614,0.6974,18.421,270,2.77,9.74,1000
94,19.305,0.635,0.635,0.7046,18.67,270,2.8,9.84,1000
95,19.575,0.656,0.656,0.7117,18.919,270,2.83,9.94,1000
96,19.845,0.678,0.678,0.7188,19.167,270,2.86,10.04,1000
97,20.115,0.7,0.7,0.7259,19.415,270,2.89,10.14,1000
98,20.385,0.722,0.722,0.733,19.663,270,2.92,10.24,1000
99,20.655,0.745,0.745,0.7402,19.91,270,2.95,10.33,1000
100,20.925,0.768,0.768,0.7473,20.157,270,2.98,10.43,1000
101,21.195,0.791,0.791,0.7544,20.404,270,3.01,10.53,1000
102,21.465,0.814,0.814,0.7615,20.651,270,3.04,10.63,1000
103,21.735,0.838,0.838,0.7686,20.897,270,3.07,10.73,1000
104,22.005,0.862,0.862,0.7757,21.143,270,3.1,10.83,1000
105,22.275,0.887,0.887,0.7828,21.388,270,3.13,10.93,1000
106,22.545,0.911,0.911,0.7899,21.634,270,3.16,11.03,1000
107,22.815,0.936,0.936,0.7971,21.879,270,3.19,11.13,1000
108,23.085,0.962,0.962,0.8042,22.123,270,3.21,11.23,1000
109,23.355,0.987,0.987,0.8113,22.368,270,3.24,11.33,1000
110,23.625,1.013,1.013,0.8184,22.612,270,3.27,11.43,1000
111,23.895,1.039,1.039,0.8255,22.856,270,3.3,11.53,1000
112,24.165,1.066,1.066,0.8326,23.099,270,3.33,11.62,1000
113,24.435,1.093,1.093,0.8397,23.342,270,3.36,11.72,1000
114,24.705,1.12,1.12,0.8468,23.585,270,3.39,11.82,1000
115,24.975,1.147,1.147,0.8539,23.828,270,3.42,11.92,1000
116,25.245,1.175,1.175,0.861,24.07,270,3.45,12.02,1000
117,25.515,1.203,1.203,0.8681,24.312,270,3.48,12.12,1000
118,25.785,1.231,1.231,0.8752,24.554,270,3.51,12.22,1000
119,26.055,1.26,1.26,0.8823,24.795,270,3.54,12.32,1000
120,26.325,1.289,1.289,0.8894,25.036,270,3.57,12.42,1000
121,26.595,1.318,1.318,0.8965,25.277,270,3.59,12.52,1000
122,26.865,1.347,1.347,0.9035,25.518,270,3.62,12.62,1000
123,27.135,1.377,1.377,0.9106,25.758,270,3.65,12.71,1000
124,27.405,1.407,1.407,0.9177,25.998,270,3.68,12.81,1000
125,27.675,1.438,1.438,0.9248,26.237,270,3.71,12.91,1000
126,27.945,1.468,1.468,0.9319,26.477,270,3.74,13.01,1000
127,28.215,1.499,1.499,0.939,26.716,270,3.77,13.11,1000
128,28.485,1.531,1.531,0.9461,26.954,270,3.8,13.21,1000
129,28.755,1.562,1.562,0.9532,27.193,270,3.83,13.31,1000
130,29.025,1.594,1.594,0.9602,27.431,270,3.86,13.41,1000
131,29.295,1.626,1.626,0.9673,27.669,270,3.89,13.51,1000
132,29.565,1.659,1.659,0.9744,27.906,270,3.91,13.61,1000
133,29.835,1.692,1.692,0.9815,28.143,270,3.94,13.7,1000
134,30.105,1.725,1.725,0.9886,28.38,270,3.97,13.8,1000
135,30.375,1.758,1.758,0.9956,28.617,270,4.0,13.9,1000
136,30.645,1.792,1.792,1.0027,28.853,270,4.03,14.0,1000
137,30.915,1.826,1.826,1.0098,29.089,270,4.06,14.1,1000
138,31.185,1.86,1.86,1.0168,29.325,270,4.09,14.2,1000
139,31.455,1.895,1.895,1.0239,29.56,270,4.12,14.3,1000
140,31.725,1.93,1.93,1.031,29.795,270,4.15,14.4,1000
141,31.995,1.965,1.965,1.0381,30.03,270,4.17,14.49,1000
142,32.265,2.001,2.001,1.0451,30.264,270,4.2,14.59,1000
143,32.535,2.037,2.037,1.0522,30.498,270,4.23,14.69,1000
144,32.805,2.073,2.073,1.0593,30.732,270,4.26,14.79,1000
145,33.075,2.109,2.109,1.0663,30.966,270,4.29,14.89,1000
146,33.345,2.146,2.146,1.0734,31.199,270,4.32,14.99,1000
147,33.615,2.183,2.183,1.0804,31.432,270,4.35,15.09,1000
148,33.885,2.22,2.22,1.0875,31.665,270,4.38,15.18,1000
149,34.155,2.258,2.258,1.0946,31.897,270,4.4,15.28,1000
150,34.425,2.296,2.296,1.1016,32.129,270,4.43,15.38,1000
151,34.695,2.334,2.334,1.1087,32.361,270,4.46,15.48,1000
152,34.965,2.373,2.373,1.1157,32.592,270,4.49,15.58,1000
153,35.235,2.412,2.412,1.1228,32.823,270,4.52,15.68,1000
154,35.505,2.451,2.451,1.1298,33.054,270,4.55,15.78,1000
155,35.775,2.49,2.49,1.1369,33.285,270,4.58,15.87,1000
156,36.045,2.53,2.53,1.1439,33.515,270,4.6,15.97,1000
157,36.315,2.57,2.57,1.151,33.745,270,4.63,16.07,1000
158,36.585,2.61,2.61,1.158,33.975,270,4.66,16.17,1000
159,36.855,2.651,2.651,1.1651,34.204,270,4.69,16.27,1000
160,37.125,2.692,2.692,1.1721,34.433,270,4.72,16.37,1000
161,37.395,2.733,2.733,1.1791,34.662,270,4.75,16.46,1000
162,37.665,2.775,2.775,1.1862,34.89,270,4.78,16.56,1000
163,37.935,2.817,2.817,1.1932,35.118,270,4.8,16.66,1000
164,38.205,2.859,2.859,1.2002,35.346,270,4.83,16.76,1000
165,38.475,2.901,2.901,1.2073,35.574,270,4.86,16.86,1000
166,38.745,2.944,2.944,1.2143,35.801,270,4.89,16.95,1000
167,39.015,2.987,2.987,1.2213,36.028,270,4.92,17.05,1000
168,39.285,3.03,3.03,1.2284,36.255,270,4.95,17.15,1000
169,39.555,3.074,3.074,1.2354,36.481,270,4.97,17.25,1000
170,39.825,3.118,3.118,1.2424,36.707,270,5.0,17.35,1000
171,40.095,3.162,3.162,1.2494,36.933,270,5.03,17.45,1000
172,40.365,3.207,3.207,1.2565,37.158,270,5.06,17.54,1000
173,40.635,3.252,3.252,1.2635,37.383,270,5.09,17.64,1000
174,40.905,3.297,3.297,1.2705,37.608,270,5.12,17.74,1000
175,41.175,3.342,3.342,1.2775,37.833,270,5.14,17.84,1000
176,41.445,3.388,3.388,1.2845,38.057,270,5.17,17.94,1000
177,41.715,3.434,3.434,1.2916,38.281,270,5.2,18.03,1000
178,41.985,3.481,3.481,1.2986,38.504,270,5.23,18.13,1000
179,42.255,3.527,3.527,1.3056,38.728,270,5.26,18.23,1000
180,42.525,3.574,3.574,1.3126,38.951,270,5.28,18.33,1000
181,42.795,3.622,3.622,1.3196,39.173,270,5.31,18.43,1000
182,43.065,3.669,3.669,1.3266,39.396,270,5.34,18.52,1000
183,43.335,3.717,3.717,1.3336,39.618,270,5.37,18.62,1000
184,43.605,3.765,3.765,1.3406,39.84,270,5.4,18.72,1000
185,43.875,3.814,3.814,1.3476,40.061,270,5.42,18.82,1000
186,44.145,3.863,3.863,1.3546,40.282,270,5.45,18.91,1000
187,44.415,3.912,3.912,1.3616,40.503,270,5.48,19.01,1000
188,44.685,3.961,3.961,1.3686,40.724,270,5.51,19.11,1000
189,44.955,4.011,4.011,1.3756,40.944,270,5.54,19.21,1000
190,45.225,4.061,4.061,1.3826,41.164,270,5.56,19.3,1000
191,45.495,4.111,4.111,1.3896,41.384,270,5.59,19.4,1000
192,45.765,4.162,4.162,1.3966,41.603,270,5.62,19.5,1000
193,46.035,4.213,4.213,1.4036,41.822,270,5.65,19.6,1000
194,46.305,4.264,4.264,1.4106,42.041,270,5.68,19.7,1000
195,46.575,4.315,4.315,1.4175,42.26,270,5.7,19.79,1000
196,46.845,4.367,4.367,1.4245,42.478,270,5.73,19.89,1000
197,47.115,4.419,4.419,1.4315,42.696,270,5.76,19.99,1000
198,47.385,4.472,4.472,1.4385,42.913,270,5.79,20.08,1000
199,47.655,4.525,4.525,1.4455,43.13,270,5.81,20.18,1000
200,47.925,4.578,4.578,1.4524,43.347,270,5.84,20.28,1000
201,48.195,4.631,4.631,1.4594,43.564,270,5.87,20.38,1000
202,48.465,4.685,4.685,1.4664,43.78,270,5.9,20.47,1000
203,48.735,4.738,4.738,1.4733,43.997,270,5.92,20.57,1000
204,49.005,4.793,4.793,1.4803,44.212,270,5.95,20.67,1000
205,49.275,4.847,4.847,1.4873,44.428,270,5.98,20.77,1000
206,49.545,4.902,4.902,1.4942,44.643,270,6.01,20.86,1000
207,49.815,4.957,4.957,1.5012,44.858,270,6.03,20.96,1000
208,50.085,5.013,5.013,1.5082,45.072,270,6.06,21.06,1000
209,50.355,5.068,5.068,1.5151,45.287,270,6.09,21.15,1000
210,50.625,5.124,5.124,1.5221,45.501,270,6.12,21.25,1000
211,50.895,5.181,5.181,1.529,45.714,270,6.14,21.35,1000
212,51.165,5.237,5.237,1.536,45.928,270,6.17,21.45,1000
213,51.435,5.294,5.294,1.5429,46.141,270,6.2,21.54,1000
214,51.705,5.352,5.352,1.5499,46.353,270,6.23,21.64,1000
215,51.975,5.409,5.409,1.5568,46.566,270,6.25,21.74,1000
216,52.245,5.467,5.467,1.5638,46.778,270,6.28,21.83,1000
217,52.515,5.525,5.525,1.5707,46.99,270,6.31,21.93,1000
218,52.785,5.584,5.584,1.5776,47.201,270,6.33,22.03,1000
219,53.055,5.642,5.642,1.5846,47.413,270,6.36,22.12,1000
220,53.325,5.701,5.701,1.5915,47.624,270,6.39,22.22,1000
221,53.595,5.761,5.761,1.5984,47.834,270,6.42,22.32,1000
222,53.865,5.821,5.821,1.6054,48.044,270,6.44,22.42,1000
223,54.135,5.88,5.88,1.6123,48.255,270,6.47,22.51,1000
224,54.405,5.941,5.941,1.6192,48.464,270,6.5,22.61,1000
225,54.675,6.001,6.001,1.6262,48.674,270,6.52,22.71,1000
226,54.945,6.062,6.062,1.6331,48.883,270,6.55,22.8,1000
227,55.215,6.123,6.123,1.64,49.092,270,6.58,22.9,1000
228,55.485,6.185,6.185,1.6469,49.3,270,6.61,23.0,1000
229,55.755,6.247,6.247,1.6538,49.508,270,6.63,23.09,1000
230,56.025,6.309,6.309,1.6608,49.716,270,6.66,23.19,1000
231,56.295,6.371,6.371,1.6677,49.924,270,6.69,23.29,1000
232,56.565,6.434,6.434,1.6746,50.131,270,6.71,23.38,1000
233,56.835,6.497,6.497,1.6815,50.338,270,6.74,23.48,1000
234,57.105,6.56,6.56,1.6884,50.545,270,6.77,23.57,1000
235,57.375,6.624,6.624,1.6953,50.751,270,6.79,23.67,1000
236,57.645,6.688,6.688,1.7022,50.957,270,6.82,23.77,1000
237,57.915,6.752,6.752,1.7091,51.163,270,6.85,23.86,1000
238,58.185,6.816,6.816,1.716,51.369,270,6.87,23.96,1000
239,58.455,6.881,6.881,1.7229,51.574,270,6.9,24.06,1000
240,58.725,6.946,6.946,1.7298,51.779,270,6.93,24.15,1000
241,58.995,7.012,7.012,1.7367,51.983,270,6.95,24.25,1000
242,59.265,7.077,7.077,1.7436,52.188,270,6.98,24.34,1000
243,59.535,7.143,7.143,1.7505,52.392,270,7.01,24.44,1000
244,59.805,7.21,7.21,1.7573,52.595,270,7.03,24.54,1000
245,60.075,7.276,7.276,1.7642,52.799,270,7.06,24.63,1000
246,60.345,7.343,7.343,1.7711,53.002,270,7.09,24.73,1000
247,60.615,7.41,7.41,1.778,53.205,270,7.11,24.83,1000
248,60.885,7.478,7.478,1.7849,53.407,270,7.14,24.92,1000
249,61.155,7.546,7.546,1.7917,53.609,270,7.17,25.02,1000
250,61.425,7.614,7.614,1.7986,53.811,270,7.19,25.11,1000
251,61.695,7.682,7.682,1.8055,54.013,270,7.22,25.21,1000
252,61.965,7.751,7.751,1.8123,54.214,270,7.24,25.3,1000
253,62.235,7.82,7.82,1.8192,54.415,270,7.27,25.4,1000
254,62.505,7.889,7.889,1.8261,54.616,270,7.3,25.5,1000
255,62.775,7.959,7.959,1.8329,54.816,270,7.32,25.59,1000
256,63.045,8.029,8.029,1.8398,55.016,270,7.35,25.69,1000
257,63.315,8.099,8.099,1.8466,55.216,270,7.37,25.78,1000
258,63.585,8.17,8.17,1.8535,55.415,270,7.4,25.88,1000
259,63.855,8.241,8.241,1.8603,55.614,270,7.43,25.98,1000
260,64.125,8.312,8.312,1.8672,55.813,270,7.45,26.07,1000
261,64.395,8.383,8.383,1.874,56.012,270,7.48,26.17,1000
262,64.665,8.455,8.455,1.8809,56.21,270,7.51,26.26,1000
263,64.935,8.527,8.527,1.8877,56.408,270,7.53,26.36,1000
264,65.205,8.599,8.599,1.8945,56.606,270,7.56,26.45,1000
265,65.475,8.672,8.672,1.9014,56.803,270,7.58,26.55,1000
266,65.745,8.745,8.745,1.9082,57.0,270,7.61,26.64,1000
267,66.015,8.818,8.818,1.915,57.197,270,7.63,26.74,1000
268,66.285,8.892,8.892,1.9219,57.393,270,7.66,26.83,1000
269,66.555,8.966,8.966,1.9287,57.589,270,7.69,26.93,1000
270,66.825,9.04,9.04,1.9355,57.785,270,7.71,27.03,1000
271,67.095,9.114,9.114,1.9423,57.981,270,7.74,27.12,1000
272,67.365,9.189,9.189,1.9492,58.176,270,7.76,27.22,1000
273,67.635,9.264,9.264,1.956,58.371,270,7.79,27.31,1000
274,67.905,9.34,9.34,1.9628,58.565,270,7.81,27.41,1000
275,68.175,9.415,9.415,1.9696,58.76,270,7.84,27.5,1000
276,68.445,9.491,9.491,1.9764,58.954,270,7.87,27.6,1000
277,68.715,9.568,9.568,1.9832,59.147,270,7.89,27.69,1000
278,68.985,9.644,9.644,1.99,59.341,270,7.92,27.79,1000
279,69.255,9.721,9.721,1.9968,59.534,270,7.94,27.88,1000
280,69.525,9.798,9.798,2.0036,59.727,270,7.97,27.98,1000
281,69.795,9.876,9.876,2.0104,59.919,270,7.99,28.07,1000
282,70.065,9.954,9.954,2.0172,60.111,270,8.02,28.17,1000
283,70.335,10.032,10.032,2.024,60.303,270,8.04,28.26,1000
284,70.605,10.11,10.11,2.0308,60.495,270,8.07,28.36,1000
285,70.875,10.189,10.189,2.0376,60.686,270,8.09,28.45,1000
286,71.145,10.268,10.268,2.0444,60.877,270,8.12,28.54,1000
287,71.415,10.347,10.347,2.0511,61.068,270,8.14,28.64,1000
288,71.685,10.427,10.427,2.0579,61.258,270,8.17,28.73,1000
289,71.955,10.507,10.507,2.0647,61.448,270,8.2,28.83,1000
290,72.225,10.587,10.587,2.0715,61.638,270,8.22,28.92,1000
291,72.495,10.668,10.668,2.0782,61.827,270,8.25,29.02,1000
292,72.765,10.748,10.748,2.085,62.017,270,8.27,29.11,1000
293,73.035,10.83,10.83,2.0918,62.205,270,8.3,29.21,1000
294,73.305,10.911,10.911,2.0985,62.394,270,8.32,29.3,1000
295,73.575,10.993,10.993,2.1053,62.582,270,8.35,29.4,1000
296,73.845,11.075,11.075,2.112,62.77,270,8.37,29.49,1000
297,74.115,11.157,11.157,2.1188,62.958,270,8.4,29.58,1000
298,74.385,11.24,11.24,2.1256,63.145,270,8.42,29.68,1000
299,74.655,11.323,11.323,2.1323,63.332,270,8.44,29.77,1000
300,74.925,11.406,11.406,2.1391,63.519,270,8.47,29.87,1000
301,75.195,11.49,11.49,2.1458,63.705,270,8.49,29.96,1000
302,75.465,11.573,11.573,2.1525,63.892,270,8.52,30.06,1000
303,75.735,11.658,11.658,2.1593,64.077,270,8.54,30.15,1000
304,76.005,11.742,11.742,2.166,64.263,270,8.57,30.24,1000
305,76.275,11.827,11.827,2.1727,64.448,270,8.59,30.34,1000
306,76.545,11.912,11.912,2.1795,64.633,270,8.62,30.43,1000
307,76.815,11.997,11.997,2.1862,64.818,270,8.64,30.53,1000
308,77.085,12.083,12.083,2.1929,65.002,270,8.67,30.62,1000
309,77.355,12.169,12.169,2.1996,65.186,270,8.69,30.71,1000
310,77.625,12.255,12.255,2.2064,65.37,270,8.72,30.81,1000
311,77.895,12.342,12.342,2.2131,65.553,270,8.74,30.9,1000
312,78.165,12.429,12.429,2.2198,65.736,270,8.76,30.99,1000
313,78.435,12.516,12.516,2.2265,65.919,270,8.79,31.09,1000
314,78.705,12.603,12.603,2.2332,66.102,270,8.81,31.18,1000
315,78.975,12.691,12.691,2.2399,66.284,270,8.84,31.28,1000
316,79.245,12.779,12.779,2.2466,66.466,270,8.86,31.37,1000
317,79.515,12.868,12.868,2.2533,66.647,270,8.89,31.46,1000
318,79.785,12.956,12.956,2.26,66.829,270,8.91,31.56,1000
319,80.055,13.045,13.045,2.2667,67.01,270,8.93,31.65,1000
320,80.325,13.135,13.135,2.2734,67.19,270,8.96,31.74,1000
321,80.595,13.224,13.224,2.2801,67.371,270,8.98,31.84,1000
322,80.865,13.314,13.314,2.2868,67.551,270,9.01,31.93,1000
323,81.135,13.404,13.404,2.2935,67.731,270,9.03,32.02,1000
324,81.405,13.495,13.495,2.3001,67.91,270,9.05,32.12,1000
325,81.675,13.586,13.586,2.3068,68.089,270,9.08,32.21,1000
326,81.945,13.677,13.677,2.3135,68.268,270,9.1,32.3,1000
327,82.215,13.768,13.768,2.3202,68.447,270,9.13,32.4,1000
328,82.485,13.86,13.86,2.3268,68.625,270,9.15,32.49,1000
329,82.755,13.952,13.952,2.3335,68.803,270,9.17,32.58,1000
330,83.025,14.044,14.044,2.3402,68.981,270,9.2,32.67,1000
331,83.295,14.137,14.137,2.3468,69.158,270,9.22,32.77,1000
332,83.565,14.23,14.23,2.3535,69.335,270,9.24,32.86,1000
333,83.835,14.323,14.323,2.3601,69.512,270,9.27,32.95,1000
334,84.105,14.417,14.417,2.3668,69.688,270,9.29,33.05,1000
335,84.375,14.511,14.511,2.3734,69.864,270,9.31,33.14,1000
336,84.645,14.605,14.605,2.3801,70.04,270,9.34,33.23,1000
337,84.915,14.699,14.699,2.3867,70.216,270,9.36,33.32,1000
338,85.185,14.794,14.794,2.3933,70.391,270,9.39,33.42,1000
339,85.455,14.889,14.889,2.4,70.566,270,9.41,33.51,1000
340,85.725,14.984,14.984,2.4066,70.741,270,9.43,33.6,1000
341,85.995,15.08,15.08,2.4132,70.915,270,9.46,33.7,1000
342,86.265,15.176,15.176,2.4199,71.089,270,9.48,33.79,1000
343,86.535,15.272,15.272,2.4265,71.263,270,9.5,33.88,1000
344,86.805,15.369,15.369,2.4331,71.436,270,9.52,33.97,1000
345,87.075,15.466,15.466,2.4397,71.609,270,9.55,34.07,1000
346,87.345,15.563,15.563,2.4463,71.782,270,9.57,34.16,1000
347,87.615,15.66,15.66,2.453,71.955,270,9.59,34.25,1000
348,87.885,15.758,15.758,2.4596,72.127,270,9.62,34.34,1000
349,88.155,15.856,15.856,2.4662,72.299,270,9.64,34.43,1000
350,88.425,15.955,15.955,2.4728,72.47,270,9.66,34.53,1000
351,88.695,16.053,16.053,2.4794,72.642,270,9.69,34.62,1000
352,88.965,16.152,16.152,2.486,72.813,270,9.71,34.71,1000
353,89.235,16.252,16.252,2.4926,72.983,270,9.73,34.8,1000
354,89.505,16.351,16.351,2.4991,73.154,270,9.75,34.89,1000
355,89.775,16.451,16.451,2.5057,73.324,270,9.78,34.99,1000
356,90.045,16.551,16.551,2.5123,73.494,270,9.8,35.08,1000
357,90.315,16.652,16.652,2.5189,73.663,270,9.82,35.17,1000
358,90.585,16.753,16.753,2.5255,73.832,270,9.85,35.26,1000
359,90.855,16.854,16.854,2.532,74.001,270,9.87,35.35,1000
360,91.125,16.955,16.955,2.5386,74.17,270,9.89,35.45,1000
361,91.395,17.057,17.057,2.5452,74.338,270,9.91,35.54,1000
362,91.665,17.159,17.159,2.5518,74.506,270,9.94,35.63,1000
363,91.935,17.261,17.261,2.5583,74.674,270,9.96,35.72,1000
364,92.205,17.364,17.364,2.5649,74.841,270,9.98,35.81,1000
365,92.475,17.467,17.467,2.5714,75.008,270,10.0,35.9,1000
366,92.745,17.57,17.57,2.578,75.175,270,10.03,36.0,1000
367,93.015,17.674,17.674,2.5845,75.341,270,10.05,36.09,1000
368,93.285,17.778,17.778,2.5911,75.507,270,10.07,36.18,1000
369,93.555,17.882,17.882,2.5976,75.673,270,10.09,36.27,1000
370,93.825,17.986,17.986,2.6042,75.839,270,10.11,36.36,1000
371,94.095,18.091,18.091,2.6107,76.004,270,10.14,36.45,1000
372,94.365,18.196,18.196,2.6172,76.169,270,10.16,36.54,1000
373,94.635,18.302,18.302,2.6238,76.333,270,10.18,36.63,1000
374,94.905,18.407,18.407,2.6303,76.498,270,10.2,36.73,1000
375,95.175,18.513,18.513,2.6368,76.662,270,10.22,36.82,1000
376,95.445,18.619,18.619,2.6433,76.826,270,10.25,36.91,1000
377,95.715,18.726,18.726,2.6498,76.989,270,10.27,37.0,1000
378,95.985,18.833,18.833,2.6564,77.152,270,10.29,37.09,1000
379,96.255,18.94,18.94,2.6629,77.315,270,10.31,37.18,1000
380,96.525,19.048,19.048,2.6694,77.477,270,10.33,37.27,1000
381,96.795,19.155,19.155,2.6759,77.64,270,10.36,37.36,1000
382,97.065,19.264,19.264,2.6824,77.801,270,10.38,37.45,1000
