timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
120,5.231,1.289,1.289,0.8894,3.943,45,3.57,12.42,1000
121,5.276,1.318,1.318,0.8965,3.958,45,3.59,12.52,1000
122,5.321,1.347,1.347,0.9035,3.974,45,3.62,12.62,1000
123,5.366,1.377,1.377,0.9106,3.989,45,3.65,12.71,1000
124,5.411,1.407,1.407,0.9177,4.004,45,3.68,12.81,1000
125,5.456,1.438,1.438,0.9248,4.019,45,3.71,12.91,1000
126,5.501,1.468,1.468,0.9319,4.033,45,3.74,13.01,1000
127,5.546,1.499,1.499,0.939,4.047,45,3.77,13.11,1000
128,5.591,1.531,1.531,0.9461,4.061,45,3.8,13.21,1000
129,5.636,1.562,1.562,0.9532,4.074,45,3.83,13.31,1000
130,5.681,1.594,1.594,0.9602,4.087,45,3.86,13.41,1000
131,5.726,1.626,1.626,0.9673,4.1,45,3.89,13.51,1000
132,5.771,1.659,1.659,0.9744,4.112,45,3.91,13.61,1000
133,5.816,1.692,1.692,0.9815,4.124,45,3.94,13.7,1000
134,5.861,1.725,1.725,0.9886,4.136,45,3.97,13.8,1000
135,5.906,1.758,1.758,0.9956,4.148,45,4.0,13.9,1000
136,5.951,1.792,1.792,1.0027,4.159,45,4.03,14.0,1000
137,5.996,1.826,1.826,1.0098,4.17,45,4.06,14.1,1000
138,6.041,1.86,1.86,1.0168,4.181,45,4.09,14.2,1000
139,6.086,1.895,1.895,1.0239,4.191,45,4.12,14.3,1000
140,6.131,1.93,1.93,1.031,4.201,45,4.15,14.4,1000
141,6.176,1.965,1.965,1.0381,4.211,45,4.17,14.49,1000
142,6.221,2.001,2.001,1.0451,4.22,45,4.2,14.59,1000
143,6.266,2.037,2.037,1.0522,4.23,45,4.23,14.69,1000
144,6.311,2.073,2.073,1.0593,4.239,45,4.26,14.79,1000
145,6.356,2.109,2.109,1.0663,4.247,45,4.29,14.89,1000
146,6.401,2.146,2.146,1.0734,4.255,45,4.32,14.99,1000
147,6.446,2.183,2.183,1.0804,4.263,45,4.35,15.09,1000
148,6.491,2.22,2.22,1.0875,4.271,45,4.38,15.18,1000
149,6.536,2.258,2.258,1.0946,4.278,45,4.4,15.28,1000
150,6.581,2.296,2.296,1.1016,4.285,45,4.43,15.38,1000
151,6.626,2.339,2.339,1.1031,4.287,45,4.46,15.4,1000
152,6.671,2.382,2.382,1.1053,4.289,45,4.49,15.43,1000
153,6.716,2.425,2.425,1.1076,4.291,45,4.52,15.47,1000
154,6.761,2.468,2.468,1.1099,4.294,45,4.55,15.5,1000
155,6.806,2.51,2.51,1.1122,4.296,45,4.58,15.53,1000
156,6.851,2.553,2.553,1.1144,4.298,45,4.6,15.56,1000
157,6.896,2.596,2.596,1.1167,4.3,45,4.63,15.59,1000
158,6.941,2.639,2.639,1.119,4.303,45,4.66,15.62,1000
159,6.986,2.681,2.681,1.1212,4.305,45,4.69,15.66,1000
160,7.031,2.724,2.724,1.1235,4.307,45,4.72,15.69,1000
161,7.076,2.767,2.767,1.1258,4.31,45,4.75,15.72,1000
162,7.121,2.809,2.809,1.128,4.312,45,4.78,15.75,1000
163,7.166,2.852,2.852,1.1303,4.314,45,4.8,15.78,1000
164,7.211,2.895,2.895,1.1326,4.316,45,4.83,15.81,1000
165,7.256,2.938,2.938,1.1348,4.319,45,4.86,15.85,1000
166,7.301,2.98,2.98,1.1371,4.321,45,4.89,15.88,1000
167,7.346,3.023,3.023,1.1393,4.323,45,4.92,15.91,1000
168,7.391,3.066,3.066,1.1416,4.325,45,4.95,15.94,1000
169,7.436,3.109,3.109,1.1438,4.328,45,4.97,15.97,1000
170,7.481,3.151,3.151,1.1461,4.33,45,5.0,16.0,1000
171,7.526,3.194,3.194,1.1483,4.332,45,5.03,16.03,1000
172,7.571,3.237,3.237,1.1506,4.334,45,5.06,16.07,1000
173,7.616,3.28,3.28,1.1528,4.337,45,5.09,16.1,1000
174,7.661,3.322,3.322,1.1551,4.339,45,5.12,16.13,1000
175,7.706,3.365,3.365,1.1573,4.341,45,5.14,16.16,1000
176,7.751,3.408,3.408,1.1596,4.343,45,5.17,16.19,1000
177,7.796,3.451,3.451,1.1618,4.346,45,5.2,16.22,1000
178,7.841,3.493,3.493,1.1641,4.348,45,5.23,16.25,1000
179,7.886,3.536,3.536,1.1663,4.35,45,5.26,16.28,1000
180,7.931,3.579,3.579,1.1685,4.352,45,5.28,16.32,1000
181,7.976,3.622,3.622,1.1708,4.355,45,5.31,16.35,1000
182,8.021,3.665,3.665,1.173,4.357,45,5.34,16.38,1000
183,8.066,3.707,3.707,1.1752,4.359,45,5.37,16.41,1000
184,8.111,3.75,3.75,1.1774,4.361,45,5.4,16.44,1000
185,8.156,3.793,3.793,1.1797,4.363,45,5.42,16.47,1000
186,8.201,3.836,3.836,1.1819,4.366,45,5.45,16.5,1000
187,8.246,3.878,3.878,1.1841,4.368,45,5.48,16.53,1000
188,8.291,3.921,3.921,1.1863,4.37,45,5.51,16.56,1000
189,8.336,3.964,3.964,1.1886,4.372,45,5.54,16.6,1000
190,8.381,4.007,4.007,1.1908,4.375,45,5.56,16.63,1000
191,8.426,4.05,4.05,1.193,4.377,45,5.59,16.66,1000
192,8.471,4.092,4.092,1.1952,4.379,45,5.62,16.69,1000
193,8.516,4.135,4.135,1.1974,4.381,45,5.65,16.72,1000
194,8.561,4.178,4.178,1.1996,4.383,45,5.68,16.75,1000
195,8.606,4.221,4.221,1.2018,4.386,45,5.7,16.78,1000
196,8.651,4.263,4.263,1.2041,4.388,45,5.73,16.81,1000
197,8.696,4.306,4.306,1.2063,4.39,45,5.76,16.84,1000
198,8.741,4.349,4.349,1.2085,4.392,45,5.79,16.87,1000
199,8.786,4.392,4.392,1.2107,4.394,45,5.81,16.9,1000
200,8.831,4.435,4.435,1.2129,4.397,45,5.84,16.93,1000
201,8.876,4.477,4.477,1.2151,4.399,45,5.87,16.97,1000
202,8.921,4.52,4.52,1.2173,4.401,45,5.9,17.0,1000
203,8.966,4.563,4.563,1.2195,4.403,45,5.92,17.03,1000
204,9.011,4.606,4.606,1.2216,4.405,45,5.95,17.06,1000
205,9.056,4.649,4.649,1.2238,4.408,45,5.98,17.09,1000
206,9.101,4.691,4.691,1.226,4.41,45,6.01,17.12,1000
207,9.146,4.734,4.734,1.2282,4.412,45,6.03,17.15,1000
208,9.191,4.777,4.777,1.2304,4.414,45,6.06,17.18,1000
209,9.236,4.82,4.82,1.2326,4.416,45,6.09,17.21,1000
210,9.281,4.863,4.863,1.2348,4.419,45,6.12,17.24,1000
211,9.326,4.906,4.906,1.2369,4.421,45,6.14,17.27,1000
212,9.371,4.948,4.948,1.2391,4.423,45,6.17,17.3,1000
213,9.416,4.991,4.991,1.2413,4.425,45,6.2,17.33,1000
214,9.461,5.034,5.034,1.2435,4.427,45,6.23,17.36,1000
215,9.506,5.077,5.077,1.2456,4.429,45,6.25,17.39,1000
216,9.551,5.12,5.12,1.2478,4.432,45,6.28,17.42,1000
217,9.596,5.163,5.163,1.25,4.434,45,6.31,17.45,1000
218,9.641,5.205,5.205,1.2521,4.436,45,6.33,17.48,1000
219,9.686,5.248,5.248,1.2543,4.438,45,6.36,17.51,1000
220,9.731,5.291,5.291,1.2565,4.44,45,6.39,17.54,1000
221,9.776,5.334,5.334,1.2586,4.442,45,6.42,17.57,1000
222,9.821,5.377,5.377,1.2608,4.445,45,6.44,17.6,1000
223,9.866,5.42,5.42,1.2629,4.447,45,6.47,17.63,1000
224,9.911,5.462,5.462,1.2651,4.449,45,6.5,17.66,1000
225,9.956,5.505,5.505,1.2672,4.451,45,6.52,17.69,1000
226,10.001,5.548,5.548,1.2694,4.453,45,6.55,17.72,1000
227,10.046,5.591,5.591,1.2715,4.455,45,6.58,17.75,1000
228,10.091,5.634,5.634,1.2737,4.457,45,6.61,17.78,1000
229,10.136,5.677,5.677,1.2758,4.46,45,6.63,17.81,1000
230,10.181,5.72,5.72,1.278,4.462,45,6.66,17.84,1000
231,10.226,5.762,5.762,1.2801,4.464,45,6.69,17.87,1000
232,10.271,5.805,5.805,1.2822,4.466,45,6.71,17.9,1000
233,10.316,5.848,5.848,1.2844,4.468,45,6.74,17.93,1000
234,10.361,5.891,5.891,1.2865,4.47,45,6.77,17.96,1000
235,10.406,5.934,5.934,1.2886,4.472,45,6.79,17.99,1000
236,10.451,5.977,5.977,1.2907,4.474,45,6.82,18.02,1000
237,10.496,6.02,6.02,1.2929,4.477,45,6.85,18.05,1000
238,10.541,6.063,6.063,1.295,4.479,45,6.87,18.08,1000
239,10.586,6.105,6.105,1.2971,4.481,45,6.9,18.11,1000
240,10.631,6.148,6.148,1.2992,4.483,45,6.93,18.14,1000
241,10.676,6.191,6.191,1.3014,4.485,45,6.95,18.17,1000
242,10.721,6.234,6.234,1.3035,4.487,45,6.98,18.2,1000
243,10.766,6.277,6.277,1.3056,4.489,45,7.01,18.23,1000
244,10.811,6.32,6.32,1.3077,4.491,45,7.03,18.26,1000
245,10.856,6.363,6.363,1.3098,4.494,45,7.06,18.29,1000
246,10.901,6.406,6.406,1.3119,4.496,45,7.09,18.32,1000
247,10.946,6.448,6.448,1.314,4.498,45,7.11,18.35,1000
248,10.991,6.491,6.491,1.3161,4.5,45,7.14,18.38,1000
249,11.036,6.534,6.534,1.3182,4.502,45,7.17,18.41,1000
250,11.081,6.577,6.577,1.3203,4.504,45,7.19,18.43,1000
251,11.126,6.62,6.62,1.3224,4.506,45,7.22,18.46,1000
252,11.171,6.663,6.663,1.3245,4.508,45,7.24,18.49,1000
253,11.216,6.706,6.706,1.3266,4.51,45,7.27,18.52,1000
254,11.261,6.749,6.749,1.3287,4.512,45,7.3,18.55,1000
255,11.306,6.792,6.792,1.3307,4.514,45,7.32,18.58,1000
256,11.351,6.835,6.835,1.3328,4.517,45,7.35,18.61,1000
257,11.396,6.878,6.878,1.3349,4.519,45,7.37,18.64,1000
258,11.441,6.921,6.921,1.337,4.521,45,7.4,18.67,1000
259,11.486,6.963,6.963,1.3391,4.523,45,7.43,18.7,1000
260,11.531,7.006,7.006,1.3411,4.525,45,7.45,18.73,1000
261,11.576,7.049,7.049,1.3432,4.527,45,7.48,18.75,1000
262,11.621,7.092,7.092,1.3453,4.529,45,7.51,18.78,1000
263,11.666,7.135,7.135,1.3473,4.531,45,7.53,18.81,1000
264,11.711,7.178,7.178,1.3494,4.533,45,7.56,18.84,1000
265,11.756,7.221,7.221,1.3515,4.535,45,7.58,18.87,1000
266,11.801,7.264,7.264,1.3535,4.537,45,7.61,18.9,1000
267,11.846,7.307,7.307,1.3556,4.539,45,7.63,18.93,1000
268,11.891,7.35,7.35,1.3576,4.541,45,7.66,18.96,1000
269,11.936,7.393,7.393,1.3597,4.543,45,7.69,18.98,1000
270,11.981,7.436,7.436,1.3617,4.545,45,7.71,19.01,1000
271,12.026,7.479,7.479,1.3638,4.548,45,7.74,19.04,1000
272,12.071,7.522,7.522,1.3658,4.55,45,7.76,19.07,1000
273,12.116,7.565,7.565,1.3679,4.552,45,7.79,19.1,1000
274,12.161,7.608,7.608,1.3699,4.554,45,7.81,19.13,1000
275,12.206,7.651,7.651,1.3719,4.556,45,7.84,19.16,1000
276,12.251,7.694,7.694,1.374,4.558,45,7.87,19.18,1000
277,12.296,7.736,7.736,1.376,4.56,45,7.89,19.21,1000
278,12.341,7.779,7.779,1.378,4.562,45,7.92,19.24,1000
279,12.386,7.822,7.822,1.3801,4.564,45,7.94,19.27,1000
280,12.431,7.865,7.865,1.3821,4.566,45,7.97,19.3,1000
281,12.476,7.908,7.908,1.3841,4.568,45,7.99,19.33,1000
282,12.521,7.951,7.951,1.3861,4.57,45,8.02,19.35,1000
283,12.566,7.994,7.994,1.3881,4.572,45,8.04,19.38,1000
284,12.611,8.037,8.037,1.3902,4.574,45,8.07,19.41,1000
285,12.656,8.08,8.08,1.3922,4.576,45,8.09,19.44,1000
286,12.701,8.123,8.123,1.3942,4.578,45,8.12,19.47,1000
287,12.746,8.166,8.166,1.3962,4.58,45,8.14,19.49,1000
288,12.791,8.209,8.209,1.3982,4.582,45,8.17,19.52,1000
289,12.836,8.252,8.252,1.4002,4.584,45,8.2,19.55,1000
290,12.881,8.295,8.295,1.4022,4.586,45,8.22,19.58,1000
291,12.926,8.338,8.338,1.4042,4.588,45,8.25,19.61,1000
292,12.971,8.381,8.381,1.4062,4.59,45,8.27,19.63,1000
293,13.016,8.424,8.424,1.4082,4.592,45,8.3,19.66,1000
294,13.061,8.467,8.467,1.4102,4.594,45,8.32,19.69,1000
295,13.106,8.51,8.51,1.4121,4.596,45,8.35,19.72,1000
296,13.151,8.553,8.553,1.4141,4.598,45,8.37,19.74,1000
297,13.196,8.596,8.596,1.4161,4.6,45,8.4,19.77,1000
298,13.241,8.639,8.639,1.4181,4.602,45,8.42,19.8,1000
299,13.286,8.682,8.682,1.42,4.604,45,8.44,19.83,1000
300,13.331,8.725,8.725,1.422,4.606,45,8.47,19.86,1000
301,13.376,8.769,8.769,1.424,4.608,45,8.49,19.88,1000
302,13.421,8.812,8.812,1.426,4.61,45,8.52,19.91,1000
303,13.466,8.855,8.855,1.4279,4.612,45,8.54,19.94,1000
304,13.511,8.898,8.898,1.4299,4.614,45,8.57,19.96,1000
305,13.556,8.941,8.941,1.4318,4.616,45,8.59,19.99,1000
306,13.601,8.984,8.984,1.4338,4.618,45,8.62,20.02,1000
307,13.646,9.027,9.027,1.4357,4.619,45,8.64,20.05,1000
308,13.691,9.07,9.07,1.4377,4.621,45,8.67,20.07,1000
309,13.736,9.113,9.113,1.4396,4.623,45,8.69,20.1,1000
310,13.781,9.156,9.156,1.4416,4.625,45,8.72,20.13,1000
311,13.826,9.199,9.199,1.4435,4.627,45,8.74,20.16,1000
312,13.871,9.242,9.242,1.4455,4.629,45,8.76,20.18,1000
313,13.916,9.285,9.285,1.4474,4.631,45,8.79,20.21,1000
314,13.961,9.328,9.328,1.4493,4.633,45,8.81,20.24,1000
315,14.006,9.371,9.371,1.4513,4.635,45,8.84,20.26,1000
316,14.051,9.414,9.414,1.4532,4.637,45,8.86,20.29,1000
317,14.096,9.457,9.457,1.4551,4.639,45,8.89,20.32,1000
318,14.141,9.5,9.5,1.457,4.641,45,8.91,20.34,1000
319,14.186,9.544,9.544,1.459,4.643,45,8.93,20.37,1000
320,14.231,9.587,9.587,1.4609,4.645,45,8.96,20.4,1000
321,14.276,9.63,9.63,1.4628,4.647,45,8.98,20.42,1000
322,14.321,9.673,9.673,1.4647,4.648,45,9.01,20.45,1000
323,14.366,9.716,9.716,1.4666,4.65,45,9.03,20.48,1000
324,14.411,9.759,9.759,1.4685,4.652,45,9.05,20.5,1000
325,14.456,9.802,9.802,1.4704,4.654,45,9.08,20.53,1000
326,14.501,9.845,9.845,1.4723,4.656,45,9.1,20.56,1000
327,14.546,9.888,9.888,1.4742,4.658,45,9.13,20.58,1000
328,14.591,9.931,9.931,1.4761,4.66,45,9.15,20.61,1000
329,14.636,9.975,9.975,1.478,4.662,45,9.17,20.64,1000
330,14.681,10.018,10.018,1.4799,4.664,45,9.2,20.66,1000
331,14.726,10.061,10.061,1.4818,4.666,45,9.22,20.69,1000
332,14.771,10.104,10.104,1.4836,4.667,45,9.24,20.72,1000
333,14.816,10.147,10.147,1.4855,4.669,45,9.27,20.74,1000
334,14.861,10.19,10.19,1.4874,4.671,45,9.29,20.77,1000
335,14.906,10.233,10.233,1.4893,4.673,45,9.31,20.79,1000
336,14.951,10.276,10.276,1.4911,4.675,45,9.34,20.82,1000
337,14.996,10.319,10.319,1.493,4.677,45,9.36,20.85,1000
338,15.041,10.363,10.363,1.4949,4.679,45,9.39,20.87,1000
339,15.086,10.406,10.406,1.4967,4.68,45,9.41,20.9,1000
340,15.131,10.449,10.449,1.4986,4.682,45,9.43,20.92,1000
341,15.176,10.492,10.492,1.5004,4.684,45,9.46,20.95,1000
342,15.221,10.535,10.535,1.5023,4.686,45,9.48,20.98,1000
343,15.266,10.578,10.578,1.5042,4.688,45,9.5,21.0,1000
344,15.311,10.622,10.622,1.506,4.69,45,9.52,21.03,1000
345,15.356,10.665,10.665,1.5078,4.692,45,9.55,21.05,1000
346,15.401,10.708,10.708,1.5097,4.693,45,9.57,21.08,1000
347,15.446,10.751,10.751,1.5115,4.695,45,9.59,21.1,1000
348,15.491,10.794,10.794,1.5133,4.697,45,9.62,21.13,1000
349,15.536,10.837,10.837,1.5152,4.699,45,9.64,21.16,1000
350,15.581,10.88,10.88,1.517,4.701,45,9.66,21.18,1000
351,15.626,10.924,10.924,1.5188,4.703,45,9.69,21.21,1000
352,15.671,10.967,10.967,1.5207,4.704,45,9.71,21.23,1000
353,15.716,11.01,11.01,1.5225,4.706,45,9.73,21.26,1000
354,15.761,11.053,11.053,1.5243,4.708,45,9.75,21.28,1000
355,15.806,11.096,11.096,1.5261,4.71,45,9.78,21.31,1000
356,15.851,11.14,11.14,1.5279,4.712,45,9.8,21.33,1000
357,15.896,11.183,11.183,1.5297,4.713,45,9.82,21.36,1000
358,15.941,11.226,11.226,1.5315,4.715,45,9.85,21.38,1000
359,15.986,11.269,11.269,1.5333,4.717,45,9.87,21.41,1000
360,16.031,11.312,11.312,1.5351,4.719,45,9.89,21.43,1000
361,16.076,11.356,11.356,1.5369,4.721,45,9.91,21.46,1000
362,16.121,11.399,11.399,1.5387,4.722,45,9.94,21.48,1000
363,16.166,11.442,11.442,1.5405,4.724,45,9.96,21.51,1000
364,16.211,11.485,11.485,1.5423,4.726,45,9.98,21.53,1000
365,16.256,11.528,11.528,1.544,4.728,45,10.0,21.56,1000
366,16.301,11.572,11.572,1.5458,4.73,45,10.03,21.58,1000
367,16.346,11.615,11.615,1.5476,4.731,45,10.05,21.61,1000
368,16.391,11.658,11.658,1.5494,4.733,45,10.07,21.63,1000
369,16.436,11.701,11.701,1.5511,4.735,45,10.09,21.66,1000
370,16.481,11.745,11.745,1.5529,4.737,45,10.11,21.68,1000
371,16.526,11.788,11.788,1.5547,4.738,45,10.14,21.71,1000
372,16.571,11.831,11.831,1.5564,4.74,45,10.16,21.73,1000
373,16.616,11.874,11.874,1.5582,4.742,45,10.18,21.76,1000
374,16.661,11.918,11.918,1.5599,4.744,45,10.2,21.78,1000
375,16.706,11.961,11.961,1.5617,4.745,45,10.22,21.81,1000
376,16.751,12.004,12.004,1.5634,4.747,45,10.25,21.83,1000
377,16.796,12.047,12.047,1.5652,4.749,45,10.27,21.85,1000
378,16.841,12.091,12.091,1.5669,4.751,45,10.29,21.88,1000
379,16.886,12.134,12.134,1.5686,4.752,45,10.31,21.9,1000
380,16.931,12.177,12.177,1.5704,4.754,45,10.33,21.93,1000
381,16.976,12.22,12.22,1.5721,4.756,45,10.36,21.95,1000
382,17.021,12.264,12.264,1.5738,4.758,45,10.38,21.97,1000
