timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
112,9.405,1.066,1.066,0.8326,8.339,90,3.33,11.62,1000
113,9.495,1.093,1.093,0.8397,8.402,90,3.36,11.72,1000
114,9.585,1.12,1.12,0.8468,8.465,90,3.39,11.82,1000
115,9.675,1.147,1.147,0.8539,8.528,90,3.42,11.92,1000
116,9.765,1.175,1.175,0.861,8.59,90,3.45,12.02,1000
117,9.855,1.203,1.203,0.8681,8.652,90,3.48,12.12,1000
118,9.945,1.231,1.231,0.8752,8.714,90,3.51,12.22,1000
119,10.035,1.26,1.26,0.8823,8.775,90,3.54,12.32,1000
120,10.125,1.289,1.289,0.8894,8.836,90,3.57,12.42,1000
121,10.215,1.318,1.318,0.8965,8.897,90,3.59,12.52,1000
122,10.305,1.347,1.347,0.9035,8.958,90,3.62,12.62,1000
123,10.395,1.377,1.377,0.9106,9.018,90,3.65,12.71,1000
124,10.485,1.407,1.407,0.9177,9.078,90,3.68,12.81,1000
125,10.575,1.438,1.438,0.9248,9.137,90,3.71,12.91,1000
126,10.665,1.468,1.468,0.9319,9.197,90,3.74,13.01,1000
127,10.755,1.499,1.499,0.939,9.256,90,3.77,13.11,1000
128,10.845,1.531,1.531,0.9461,9.314,90,3.8,13.21,1000
129,10.935,1.562,1.562,0.9532,9.373,90,3.83,13.31,1000
130,11.025,1.594,1.594,0.9602,9.431,90,3.86,13.41,1000
131,11.115,1.626,1.626,0.9673,9.489,90,3.89,13.51,1000
132,11.205,1.659,1.659,0.9744,9.546,90,3.91,13.61,1000
133,11.295,1.692,1.692,0.9815,9.603,90,3.94,13.7,1000
134,11.385,1.725,1.725,0.9886,9.66,90,3.97,13.8,1000
135,11.475,1.758,1.758,0.9956,9.717,90,4.0,13.9,1000
136,11.565,1.792,1.792,1.0027,9.773,90,4.03,14.0,1000
137,11.655,1.826,1.826,1.0098,9.829,90,4.06,14.1,1000
138,11.745,1.86,1.86,1.0168,9.885,90,4.09,14.2,1000
139,11.835,1.895,1.895,1.0239,9.94,90,4.12,14.3,1000
140,11.925,1.93,1.93,1.031,9.995,90,4.15,14.4,1000
141,12.015,1.965,1.965,1.0381,10.05,90,4.17,14.49,1000
142,12.105,2.001,2.001,1.0451,10.104,90,4.2,14.59,1000
143,12.195,2.037,2.037,1.0522,10.158,90,4.23,14.69,1000
144,12.285,2.073,2.073,1.0593,10.212,90,4.26,14.79,1000
145,12.375,2.109,2.109,1.0663,10.266,90,4.29,14.89,1000
146,12.465,2.146,2.146,1.0734,10.319,90,4.32,14.99,1000
147,12.555,2.183,2.183,1.0804,10.372,90,4.35,15.09,1000
148,12.645,2.22,2.22,1.0875,10.425,90,4.38,15.18,1000
149,12.735,2.258,2.258,1.0946,10.477,90,4.4,15.28,1000
150,12.825,2.296,2.296,1.1016,10.529,90,4.43,15.38,1000
151,12.915,2.334,2.334,1.1087,10.581,90,4.46,15.48,1000
152,13.005,2.373,2.373,1.1157,10.632,90,4.49,15.58,1000
153,13.095,2.412,2.412,1.1228,10.683,90,4.52,15.68,1000
154,13.185,2.451,2.451,1.1298,10.734,90,4.55,15.78,1000
155,13.275,2.49,2.49,1.1369,10.785,90,4.58,15.87,1000
156,13.365,2.53,2.53,1.1439,10.835,90,4.6,15.97,1000
157,13.455,2.57,2.57,1.151,10.885,90,4.63,16.07,1000
158,13.545,2.61,2.61,1.158,10.935,90,4.66,16.17,1000
159,13.635,2.651,2.651,1.1651,10.984,90,4.69,16.27,1000
160,13.725,2.692,2.692,1.1721,11.033,90,4.72,16.37,1000
161,13.815,2.733,2.733,1.1791,11.082,90,4.75,16.46,1000
162,13.905,2.775,2.775,1.1862,11.13,90,4.78,16.56,1000
163,13.995,2.817,2.817,1.1932,11.178,90,4.8,16.66,1000
164,14.085,2.859,2.859,1.2002,11.226,90,4.83,16.76,1000
165,14.175,2.901,2.901,1.2073,11.274,90,4.86,16.86,1000
166,14.265,2.944,2.944,1.2143,11.321,90,4.89,16.95,1000
167,14.355,2.987,2.987,1.2213,11.368,90,4.92,17.05,1000
168,14.445,3.03,3.03,1.2284,11.415,90,4.95,17.15,1000
169,14.535,3.074,3.074,1.2354,11.461,90,4.97,17.25,1000
170,14.625,3.118,3.118,1.2424,11.507,90,5.0,17.35,1000
171,14.715,3.162,3.162,1.2494,11.553,90,5.03,17.45,1000
172,14.805,3.207,3.207,1.2565,11.598,90,5.06,17.54,1000
173,14.895,3.252,3.252,1.2635,11.643,90,5.09,17.64,1000
174,14.985,3.297,3.297,1.2705,11.688,90,5.12,17.74,1000
175,15.075,3.342,3.342,1.2775,11.733,90,5.14,17.84,1000
176,15.165,3.388,3.388,1.2845,11.777,90,5.17,17.94,1000
177,15.255,3.434,3.434,1.2916,11.821,90,5.2,18.03,1000
178,15.345,3.481,3.481,1.2986,11.864,90,5.23,18.13,1000
179,15.435,3.527,3.527,1.3056,11.908,90,5.26,18.23,1000
180,15.525,3.574,3.574,1.3126,11.951,90,5.28,18.33,1000
181,15.615,3.622,3.622,1.3196,11.993,90,5.31,18.43,1000
182,15.705,3.669,3.669,1.3266,12.036,90,5.34,18.52,1000
183,15.795,3.717,3.717,1.3336,12.078,90,5.37,18.62,1000
184,15.885,3.765,3.765,1.3406,12.12,90,5.4,18.72,1000
185,15.975,3.814,3.814,1.3476,12.161,90,5.42,18.82,1000
186,16.065,3.863,3.863,1.3546,12.202,90,5.45,18.91,1000
187,16.155,3.912,3.912,1.3616,12.243,90,5.48,19.01,1000
188,16.245,3.961,3.961,1.3686,12.284,90,5.51,19.11,1000
189,16.335,4.011,4.011,1.3756,12.324,90,5.54,19.21,1000
190,16.425,4.061,4.061,1.3826,12.364,90,5.56,19.3,1000
191,16.515,4.111,4.111,1.3896,12.404,90,5.59,19.4,1000
192,16.605,4.162,4.162,1.3966,12.443,90,5.62,19.5,1000
193,16.695,4.213,4.213,1.4036,12.482,90,5.65,19.6,1000
194,16.785,4.264,4.264,1.4106,12.521,90,5.68,19.7,1000
195,16.875,4.315,4.315,1.4175,12.56,90,5.7,19.79,1000
196,16.965,4.367,4.367,1.4245,12.598,90,5.73,19.89,1000
197,17.055,4.419,4.419,1.4315,12.636,90,5.76,19.99,1000
198,17.145,4.472,4.472,1.4385,12.673,90,5.79,20.08,1000
199,17.235,4.525,4.525,1.4455,12.71,90,5.81,20.18,1000
200,17.325,4.578,4.578,1.4524,12.747,90,5.84,20.28,1000
201,17.415,4.631,4.631,1.4594,12.784,90,5.87,20.38,1000
202,17.505,4.685,4.685,1.4664,12.82,90,5.9,20.47,1000
203,17.595,4.738,4.738,1.4733,12.857,90,5.92,20.57,1000
204,17.685,4.793,4.793,1.4803,12.892,90,5.95,20.67,1000
205,17.775,4.847,4.847,1.4873,12.928,90,5.98,20.77,1000
206,17.865,4.902,4.902,1.4942,12.963,90,6.01,20.86,1000
207,17.955,4.957,4.957,1.5012,12.998,90,6.03,20.96,1000
208,18.045,5.013,5.013,1.5082,13.032,90,6.06,21.06,1000
209,18.135,5.068,5.068,1.5151,13.067,90,6.09,21.15,1000
210,18.225,5.124,5.124,1.5221,13.101,90,6.12,21.25,1000
211,18.315,5.181,5.181,1.529,13.134,90,6.14,21.35,1000
212,18.405,5.237,5.237,1.536,13.168,90,6.17,21.45,1000
213,18.495,5.294,5.294,1.5429,13.201,90,6.2,21.54,1000
214,18.585,5.352,5.352,1.5499,13.233,90,6.23,21.64,1000
215,18.675,5.409,5.409,1.5568,13.266,90,6.25,21.74,1000
216,18.765,5.467,5.467,1.5638,13.298,90,6.28,21.83,1000
217,18.855,5.525,5.525,1.5707,13.33,90,6.31,21.93,1000
218,18.945,5.584,5.584,1.5776,13.361,90,6.33,22.03,1000
219,19.035,5.642,5.642,1.5846,13.393,90,6.36,22.12,1000
220,19.125,5.701,5.701,1.5915,13.424,90,6.39,22.22,1000
221,19.215,5.761,5.761,1.5984,13.454,90,6.42,22.32,1000
222,19.305,5.821,5.821,1.6054,13.484,90,6.44,22.42,1000
223,19.395,5.88,5.88,1.6123,13.515,90,6.47,22.51,1000
224,19.485,5.941,5.941,1.6192,13.544,90,6.5,22.61,1000
225,19.575,6.001,6.001,1.6262,13.574,90,6.52,22.71,1000
226,19.665,6.062,6.062,1.6331,13.603,90,6.55,22.8,1000
227,19.755,6.123,6.123,1.64,13.632,90,6.58,22.9,1000
228,19.845,6.185,6.185,1.6469,13.66,90,6.61,23.0,1000
229,19.935,6.247,6.247,1.6538,13.688,90,6.63,23.09,1000
230,20.025,6.309,6.309,1.6608,13.716,90,6.66,23.19,1000
231,20.115,6.371,6.371,1.6677,13.744,90,6.69,23.29,1000
232,20.205,6.434,6.434,1.6746,13.771,90,6.71,23.38,1000
233,20.295,6.497,6.497,1.6815,13.798,90,6.74,23.48,1000
234,20.385,6.56,6.56,1.6884,13.825,90,6.77,23.57,1000
235,20.475,6.624,6.624,1.6953,13.851,90,6.79,23.67,1000
236,20.565,6.688,6.688,1.7022,13.877,90,6.82,23.77,1000
237,20.655,6.752,6.752,1.7091,13.903,90,6.85,23.86,1000
238,20.745,6.816,6.816,1.716,13.929,90,6.87,23.96,1000
239,20.835,6.881,6.881,1.7229,13.954,90,6.9,24.06,1000
240,20.925,6.946,6.946,1.7298,13.979,90,6.93,24.15,1000
241,21.015,7.012,7.012,1.7367,14.003,90,6.95,24.25,1000
242,21.105,7.077,7.077,1.7436,14.028,90,6.98,24.34,1000
243,21.195,7.143,7.143,1.7505,14.052,90,7.01,24.44,1000
244,21.285,7.21,7.21,1.7573,14.075,90,7.03,24.54,1000
245,21.375,7.276,7.276,1.7642,14.099,90,7.06,24.63,1000
246,21.465,7.343,7.343,1.7711,14.122,90,7.09,24.73,1000
247,21.555,7.41,7.41,1.778,14.145,90,7.11,24.83,1000
248,21.645,7.478,7.478,1.7849,14.167,90,7.14,24.92,1000
249,21.735,7.546,7.546,1.7917,14.189,90,7.17,25.02,1000
250,21.825,7.614,7.614,1.7986,14.211,90,7.19,25.11,1000
251,21.915,7.682,7.682,1.8055,14.233,90,7.22,25.21,1000
252,22.005,7.751,7.751,1.8123,14.254,90,7.24,25.3,1000
253,22.095,7.82,7.82,1.8192,14.275,90,7.27,25.4,1000
254,22.185,7.889,7.889,1.8261,14.296,90,7.3,25.5,1000
255,22.275,7.959,7.959,1.8329,14.316,90,7.32,25.59,1000
256,22.365,8.029,8.029,1.8398,14.336,90,7.35,25.69,1000
257,22.455,8.099,8.099,1.8466,14.356,90,7.37,25.78,1000
258,22.545,8.17,8.17,1.8535,14.375,90,7.4,25.88,1000
259,22.635,8.241,8.241,1.8603,14.394,90,7.43,25.98,1000
260,22.725,8.312,8.312,1.8672,14.413,90,7.45,26.07,1000
261,22.815,8.383,8.383,1.874,14.432,90,7.48,26.17,1000
262,22.905,8.455,8.455,1.8809,14.45,90,7.51,26.26,1000
263,22.995,8.527,8.527,1.8877,14.468,90,7.53,26.36,1000
264,23.085,8.599,8.599,1.8945,14.486,90,7.56,26.45,1000
265,23.175,8.672,8.672,1.9014,14.503,90,7.58,26.55,1000
266,23.265,8.745,8.745,1.9082,14.52,90,7.61,26.64,1000
267,23.355,8.818,8.818,1.915,14.537,90,7.63,26.74,1000
268,23.445,8.892,8.892,1.9219,14.553,90,7.66,26.83,1000
269,23.535,8.966,8.966,1.9287,14.569,90,7.69,26.93,1000
270,23.625,9.04,9.04,1.9355,14.585,90,7.71,27.03,1000
271,23.715,9.114,9.114,1.9423,14.601,90,7.74,27.12,1000
272,23.805,9.189,9.189,1.9492,14.616,90,7.76,27.22,1000
273,23.895,9.264,9.264,1.956,14.631,90,7.79,27.31,1000
274,23.985,9.34,9.34,1.9628,14.645,90,7.81,27.41,1000
275,24.075,9.415,9.415,1.9696,14.66,90,7.84,27.5,1000
276,24.165,9.491,9.491,1.9764,14.674,90,7.87,27.6,1000
277,24.255,9.568,9.568,1.9832,14.687,90,7.89,27.69,1000
278,24.345,9.644,9.644,1.99,14.701,90,7.92,27.79,1000
279,24.435,9.721,9.721,1.9968,14.714,90,7.94,27.88,1000
280,24.525,9.798,9.798,2.0036,14.727,90,7.97,27.98,1000
281,24.615,9.876,9.876,2.0104,14.739,90,7.99,28.07,1000
282,24.705,9.954,9.954,2.0172,14.751,90,8.02,28.17,1000
283,24.795,10.032,10.032,2.024,14.763,90,8.04,28.26,1000
284,24.885,10.11,10.11,2.0308,14.775,90,8.07,28.36,1000
285,24.975,10.189,10.189,2.0376,14.786,90,8.09,28.45,1000
286,25.065,10.268,10.268,2.0444,14.797,90,8.12,28.54,1000
287,25.155,10.347,10.347,2.0511,14.808,90,8.14,28.64,1000
288,25.245,10.427,10.427,2.0579,14.818,90,8.17,28.73,1000
289,25.335,10.507,10.507,2.0647,14.828,90,8.2,28.83,1000
290,25.425,10.587,10.587,2.0715,14.838,90,8.22,28.92,1000
291,25.515,10.668,10.668,2.0782,14.847,90,8.25,29.02,1000
292,25.605,10.748,10.748,2.085,14.857,90,8.27,29.11,1000
293,25.695,10.83,10.83,2.0918,14.865,90,8.3,29.21,1000
294,25.785,10.911,10.911,2.0985,14.874,90,8.32,29.3,1000
295,25.875,10.993,10.993,2.1053,14.882,90,8.35,29.4,1000
296,25.965,11.075,11.075,2.112,14.89,90,8.37,29.49,1000
297,26.055,11.157,11.157,2.1188,14.898,90,8.4,29.58,1000
298,26.145,11.24,11.24,2.1256,14.905,90,8.42,29.68,1000
299,26.235,11.323,11.323,2.1323,14.912,90,8.44,29.77,1000
300,26.325,11.406,11.406,2.1391,14.919,90,8.47,29.87,1000
301,26.415,11.495,11.495,2.1402,14.92,90,8.49,29.88,1000
302,26.505,11.583,11.583,2.1422,14.922,90,8.52,29.91,1000
303,26.595,11.671,11.671,2.1441,14.924,90,8.54,29.94,1000
304,26.685,11.759,11.759,2.1461,14.926,90,8.57,29.96,1000
305,26.775,11.847,11.847,2.148,14.928,90,8.59,29.99,1000
306,26.865,11.935,11.935,2.15,14.93,90,8.62,30.02,1000
307,26.955,12.023,12.023,2.1519,14.932,90,8.64,30.05,1000
308,27.045,12.111,12.111,2.1539,14.934,90,8.67,30.07,1000
309,27.135,12.199,12.199,2.1558,14.936,90,8.69,30.1,1000
310,27.225,12.287,12.287,2.1578,14.938,90,8.72,30.13,1000
311,27.315,12.375,12.375,2.1597,14.94,90,8.74,30.16,1000
312,27.405,12.463,12.463,2.1617,14.942,90,8.76,30.18,1000
313,27.495,12.551,12.551,2.1636,14.944,90,8.79,30.21,1000
314,27.585,12.639,12.639,2.1655,14.946,90,8.81,30.24,1000
315,27.675,12.728,12.728,2.1675,14.947,90,8.84,30.26,1000
316,27.765,12.816,12.816,2.1694,14.949,90,8.86,30.29,1000
317,27.855,12.904,12.904,2.1713,14.951,90,8.89,30.32,1000
318,27.945,12.992,12.992,2.1732,14.953,90,8.91,30.34,1000
319,28.035,13.08,13.08,2.1752,14.955,90,8.93,30.37,1000
320,28.125,13.168,13.168,2.1771,14.957,90,8.96,30.4,1000
321,28.215,13.256,13.256,2.179,14.959,90,8.98,30.42,1000
322,28.305,13.344,13.344,2.1809,14.961,90,9.01,30.45,1000
323,28.395,13.432,13.432,2.1828,14.963,90,9.03,30.48,1000
324,28.485,13.52,13.52,2.1847,14.965,90,9.05,30.5,1000
325,28.575,13.608,13.608,2.1866,14.967,90,9.08,30.53,1000
326,28.665,13.696,13.696,2.1885,14.969,90,9.1,30.56,1000
327,28.755,13.785,13.785,2.1904,14.97,90,9.13,30.58,1000
328,28.845,13.873,13.873,2.1923,14.972,90,9.15,30.61,1000
329,28.935,13.961,13.961,2.1942,14.974,90,9.17,30.64,1000
330,29.025,14.049,14.049,2.1961,14.976,90,9.2,30.66,1000
331,29.115,14.137,14.137,2.198,14.978,90,9.22,30.69,1000
332,29.205,14.225,14.225,2.1998,14.98,90,9.24,30.72,1000
333,29.295,14.313,14.313,2.2017,14.982,90,9.27,30.74,1000
334,29.385,14.401,14.401,2.2036,14.984,90,9.29,30.77,1000
335,29.475,14.49,14.49,2.2055,14.985,90,9.31,30.79,1000
336,29.565,14.578,14.578,2.2073,14.987,90,9.34,30.82,1000
337,29.655,14.666,14.666,2.2092,14.989,90,9.36,30.85,1000
338,29.745,14.754,14.754,2.2111,14.991,90,9.39,30.87,1000
339,29.835,14.842,14.842,2.2129,14.993,90,9.41,30.9,1000
340,29.925,14.93,14.93,2.2148,14.995,90,9.43,30.92,1000
341,30.015,15.018,15.018,2.2166,14.997,90,9.46,30.95,1000
342,30.105,15.107,15.107,2.2185,14.998,90,9.48,30.98,1000
343,30.195,15.195,15.195,2.2203,15.0,90,9.5,31.0,1000
344,30.285,15.283,15.283,2.2222,15.002,90,9.52,31.03,1000
345,30.375,15.371,15.371,2.224,15.004,90,9.55,31.05,1000
346,30.465,15.459,15.459,2.2259,15.006,90,9.57,31.08,1000
347,30.555,15.547,15.547,2.2277,15.008,90,9.59,31.1,1000
348,30.645,15.635,15.635,2.2295,15.01,90,9.62,31.13,1000
349,30.735,15.724,15.724,2.2314,15.011,90,9.64,31.16,1000
350,30.825,15.812,15.812,2.2332,15.013,90,9.66,31.18,1000
351,30.915,15.9,15.9,2.235,15.015,90,9.69,31.21,1000
352,31.005,15.988,15.988,2.2368,15.017,90,9.71,31.23,1000
353,31.095,16.076,16.076,2.2387,15.019,90,9.73,31.26,1000
354,31.185,16.165,16.165,2.2405,15.02,90,9.75,31.28,1000
355,31.275,16.253,16.253,2.2423,15.022,90,9.78,31.31,1000
356,31.365,16.341,16.341,2.2441,15.024,90,9.8,31.33,1000
357,31.455,16.429,16.429,2.2459,15.026,90,9.82,31.36,1000
358,31.545,16.517,16.517,2.2477,15.028,90,9.85,31.38,1000
359,31.635,16.605,16.605,2.2495,15.03,90,9.87,31.41,1000
360,31.725,16.694,16.694,2.2513,15.031,90,9.89,31.43,1000
361,31.815,16.782,16.782,2.2531,15.033,90,9.91,31.46,1000
362,31.905,16.87,16.87,2.2549,15.035,90,9.94,31.48,1000
363,31.995,16.958,16.958,2.2567,15.037,90,9.96,31.51,1000
364,32.085,17.047,17.047,2.2585,15.038,90,9.98,31.53,1000
365,32.175,17.135,17.135,2.2602,15.04,90,10.0,31.56,1000
366,32.265,17.223,17.223,2.262,15.042,90,10.03,31.58,1000
367,32.355,17.311,17.311,2.2638,15.044,90,10.05,31.61,1000
368,32.445,17.399,17.399,2.2656,15.046,90,10.07,31.63,1000
369,32.535,17.488,17.488,2.2673,15.047,90,10.09,31.66,1000
370,32.625,17.576,17.576,2.2691,15.049,90,10.11,31.68,1000
371,32.715,17.664,17.664,2.2709,15.051,90,10.14,31.71,1000
372,32.805,17.752,17.752,2.2726,15.053,90,10.16,31.73,1000
373,32.895,17.841,17.841,2.2744,15.054,90,10.18,31.76,1000
374,32.985,17.929,17.929,2.2761,15.056,90,10.2,31.78,1000
375,33.075,18.017,18.017,2.2779,15.058,90,10.22,31.81,1000
376,33.165,18.105,18.105,2.2796,15.06,90,10.25,31.83,1000
377,33.255,18.194,18.194,2.2814,15.061,90,10.27,31.85,1000
378,33.345,18.282,18.282,2.2831,15.063,90,10.29,31.88,1000
379,33.435,18.37,18.37,2.2848,15.065,90,10.31,31.9,1000
380,33.525,18.458,18.458,2.2866,15.067,90,10.33,31.93,1000
381,33.615,18.547,18.547,2.2883,15.068,90,10.36,31.95,1000
382,33.705,18.635,18.635,2.29,15.07,90,10.38,31.97,1000
