timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
29,1.44,-0.11,-0.11,0.2403,1.55,60,0.87,3.36,1000
30,1.5,-0.108,-0.108,0.2475,1.608,60,0.9,3.46,1000
31,1.56,-0.106,-0.106,0.2546,1.666,60,0.93,3.56,1000
32,1.62,-0.103,-0.103,0.2618,1.723,60,0.96,3.66,1000
33,1.68,-0.101,-0.101,0.269,1.781,60,0.99,3.76,1000
34,1.74,-0.098,-0.098,0.2761,1.838,60,1.02,3.86,1000
35,1.8,-0.094,-0.094,0.2833,1.894,60,1.05,3.96,1000
36,1.86,-0.091,-0.091,0.2904,1.951,60,1.08,4.06,1000
37,1.92,-0.087,-0.087,0.2976,2.007,60,1.11,4.15,1000
38,1.98,-0.082,-0.082,0.3047,2.062,60,1.14,4.25,1000
39,2.04,-0.078,-0.078,0.3119,2.118,60,1.17,4.35,1000
40,2.1,-0.073,-0.073,0.319,2.173,60,1.2,4.45,1000
41,2.16,-0.068,-0.068,0.3262,2.228,60,1.23,4.55,1000
42,2.22,-0.062,-0.062,0.3333,2.282,60,1.26,4.65,1000
43,2.28,-0.057,-0.057,0.3405,2.337,60,1.29,4.75,1000
44,2.34,-0.051,-0.051,0.3477,2.391,60,1.32,4.85,1000
45,2.4,-0.044,-0.044,0.3548,2.444,60,1.35,4.95,1000
46,2.46,-0.038,-0.038,0.362,2.498,60,1.38,5.05,1000
47,2.52,-0.031,-0.031,0.3691,2.551,60,1.41,5.15,1000
48,2.58,-0.023,-0.023,0.3763,2.603,60,1.44,5.25,1000
49,2.64,-0.016,-0.016,0.3834,2.656,60,1.47,5.35,1000
50,2.7,-0.008,-0.008,0.3906,2.708,60,1.5,5.45,1000
51,2.76,0.0,0.0,0.3977,2.76,60,1.53,5.55,1000
52,2.82,0.009,0.009,0.4049,2.811,60,1.56,5.65,1000
53,2.88,0.017,0.017,0.412,2.863,60,1.59,5.75,1000
54,2.94,0.026,0.026,0.4192,2.914,60,1.62,5.85,1000
55,3.0,0.036,0.036,0.4263,2.964,60,1.65,5.95,1000
56,3.06,0.045,0.045,0.4335,3.015,60,1.68,6.05,1000
57,3.12,0.055,0.055,0.4406,3.065,60,1.71,6.15,1000
58,3.18,0.066,0.066,0.4477,3.114,60,1.74,6.25,1000
59,3.24,0.076,0.076,0.4549,3.164,60,1.77,6.35,1000
60,3.3,0.087,0.087,0.462,3.213,60,1.8,6.45,1000
61,3.36,0.098,0.098,0.4692,3.262,60,1.83,6.55,1000
62,3.42,0.11,0.11,0.4763,3.31,60,1.86,6.65,1000
63,3.48,0.121,0.121,0.4835,3.359,60,1.89,6.75,1000
64,3.54,0.133,0.133,0.4906,3.407,60,1.91,6.85,1000
65,3.6,0.146,0.146,0.4978,3.454,60,1.94,6.95,1000
66,3.66,0.158,0.158,0.5049,3.502,60,1.97,7.05,1000
67,3.72,0.171,0.171,0.512,3.549,60,2.0,7.15,1000
68,3.78,0.185,0.185,0.5192,3.595,60,2.03,7.25,1000
69,3.84,0.198,0.198,0.5263,3.642,60,2.06,7.35,1000
70,3.9,0.212,0.212,0.5335,3.688,60,2.09,7.45,1000
71,3.96,0.226,0.226,0.5406,3.734,60,2.12,7.55,1000
72,4.02,0.241,0.241,0.5477,3.779,60,2.15,7.65,1000
73,4.08,0.255,0.255,0.5549,3.825,60,2.18,7.75,1000
74,4.14,0.27,0.27,0.562,3.87,60,2.21,7.85,1000
75,4.2,0.286,0.286,0.5691,3.914,60,2.24,7.95,1000
76,4.26,0.302,0.302,0.5763,3.958,60,2.27,8.05,1000
77,4.32,0.317,0.317,0.5834,4.003,60,2.3,8.15,1000
78,4.38,0.334,0.334,0.5905,4.046,60,2.33,8.25,1000
79,4.44,0.35,0.35,0.5977,4.09,60,2.36,8.35,1000
80,4.5,0.367,0.367,0.6048,4.133,60,2.39,8.44,1000
81,4.56,0.384,0.384,0.6119,4.176,60,2.42,8.54,1000
82,4.62,0.402,0.402,0.6191,4.218,60,2.45,8.64,1000
83,4.68,0.42,0.42,0.6262,4.26,60,2.48,8.74,1000
84,4.74,0.438,0.438,0.6333,4.302,60,2.51,8.84,1000
85,4.8,0.456,0.456,0.6405,4.344,60,2.54,8.94,1000
86,4.86,0.475,0.475,0.6476,4.385,60,2.57,9.04,1000
87,4.92,0.494,0.494,0.6547,4.426,60,2.6,9.14,1000
88,4.98,0.513,0.513,0.6618,4.467,60,2.63,9.24,1000
89,5.04,0.533,0.533,0.669,4.507,60,2.66,9.34,1000
90,5.1,0.552,0.552,0.6761,4.548,60,2.69,9.44,1000
91,5.16,0.573,0.573,0.6832,4.587,60,2.71,9.54,1000
92,5.22,0.593,0.593,0.6903,4.627,60,2.74,9.64,1000
93,5.28,0.614,0.614,0.6974,4.666,60,2.77,9.74,1000
94,5.34,0.635,0.635,0.7046,4.705,60,2.8,9.84,1000
95,5.4,0.656,0.656,0.7117,4.744,60,2.83,9.94,1000
96,5.46,0.678,0.678,0.7188,4.782,60,2.86,10.04,1000
97,5.52,0.7,0.7,0.7259,4.82,60,2.89,10.14,1000
98,5.58,0.722,0.722,0.733,4.858,60,2.92,10.24,1000
99,5.64,0.745,0.745,0.7402,4.895,60,2.95,10.33,1000
100,5.7,0.768,0.768,0.7473,4.932,60,2.98,10.43,1000
101,5.76,0.791,0.791,0.7544,4.969,60,3.01,10.53,1000
102,5.82,0.814,0.814,0.7615,5.006,60,3.04,10.63,1000
103,5.88,0.838,0.838,0.7686,5.042,60,3.07,10.73,1000
104,5.94,0.862,0.862,0.7757,5.078,60,3.1,10.83,1000
105,6.0,0.887,0.887,0.7828,5.113,60,3.13,10.93,1000
106,6.06,0.911,0.911,0.7899,5.149,60,3.16,11.03,1000
107,6.12,0.936,0.936,0.7971,5.184,60,3.19,11.13,1000
108,6.18,0.962,0.962,0.8042,5.218,60,3.21,11.23,1000
109,6.24,0.987,0.987,0.8113,5.253,60,3.24,11.33,1000
110,6.3,1.013,1.013,0.8184,5.287,60,3.27,11.43,1000
111,6.36,1.039,1.039,0.8255,5.321,60,3.3,11.53,1000
112,6.42,1.066,1.066,0.8326,5.354,60,3.33,11.62,1000
113,6.48,1.093,1.093,0.8397,5.387,60,3.36,11.72,1000
114,6.54,1.12,1.12,0.8468,5.42,60,3.39,11.82,1000
115,6.6,1.147,1.147,0.8539,5.453,60,3.42,11.92,1000
116,6.66,1.175,1.175,0.861,5.485,60,3.45,12.02,1000
117,6.72,1.203,1.203,0.8681,5.517,60,3.48,12.12,1000
118,6.78,1.231,1.231,0.8752,5.549,60,3.51,12.22,1000
119,6.84,1.26,1.26,0.8823,5.58,60,3.54,12.32,1000
120,6.9,1.289,1.289,0.8894,5.611,60,3.57,12.42,1000
121,6.96,1.318,1.318,0.8965,5.642,60,3.59,12.52,1000
122,7.02,1.347,1.347,0.9035,5.673,60,3.62,12.62,1000
123,7.08,1.377,1.377,0.9106,5.703,60,3.65,12.71,1000
124,7.14,1.407,1.407,0.9177,5.733,60,3.68,12.81,1000
125,7.2,1.438,1.438,0.9248,5.762,60,3.71,12.91,1000
126,7.26,1.468,1.468,0.9319,5.792,60,3.74,13.01,1000
127,7.32,1.499,1.499,0.939,5.821,60,3.77,13.11,1000
128,7.38,1.531,1.531,0.9461,5.849,60,3.8,13.21,1000
129,7.44,1.562,1.562,0.9532,5.878,60,3.83,13.31,1000
130,7.5,1.594,1.594,0.9602,5.906,60,3.86,13.41,1000
131,7.56,1.626,1.626,0.9673,5.934,60,3.89,13.51,1000
132,7.62,1.659,1.659,0.9744,5.961,60,3.91,13.61,1000
133,7.68,1.692,1.692,0.9815,5.988,60,3.94,13.7,1000
134,7.74,1.725,1.725,0.9886,6.015,60,3.97,13.8,1000
135,7.8,1.758,1.758,0.9956,6.042,60,4.0,13.9,1000
136,7.86,1.792,1.792,1.0027,6.068,60,4.03,14.0,1000
137,7.92,1.826,1.826,1.0098,6.094,60,4.06,14.1,1000
138,7.98,1.86,1.86,1.0168,6.12,60,4.09,14.2,1000
139,8.04,1.895,1.895,1.0239,6.145,60,4.12,14.3,1000
140,8.1,1.93,1.93,1.031,6.17,60,4.15,14.4,1000
141,8.16,1.965,1.965,1.0381,6.195,60,4.17,14.49,1000
142,8.22,2.001,2.001,1.0451,6.219,60,4.2,14.59,1000
143,8.28,2.037,2.037,1.0522,6.243,60,4.23,14.69,1000
144,8.34,2.073,2.073,1.0593,6.267,60,4.26,14.79,1000
145,8.4,2.109,2.109,1.0663,6.291,60,4.29,14.89,1000
146,8.46,2.146,2.146,1.0734,6.314,60,4.32,14.99,1000
147,8.52,2.183,2.183,1.0804,6.337,60,4.35,15.09,1000
148,8.58,2.22,2.22,1.0875,6.36,60,4.38,15.18,1000
149,8.64,2.258,2.258,1.0946,6.382,60,4.4,15.28,1000
150,8.7,2.296,2.296,1.1016,6.404,60,4.43,15.38,1000
151,8.76,2.334,2.334,1.1087,6.426,60,4.46,15.48,1000
152,8.82,2.373,2.373,1.1157,6.447,60,4.49,15.58,1000
153,8.88,2.412,2.412,1.1228,6.468,60,4.52,15.68,1000
154,8.94,2.451,2.451,1.1298,6.489,60,4.55,15.78,1000
155,9.0,2.49,2.49,1.1369,6.51,60,4.58,15.87,1000
156,9.06,2.53,2.53,1.1439,6.53,60,4.6,15.97,1000
157,9.12,2.57,2.57,1.151,6.55,60,4.63,16.07,1000
158,9.18,2.61,2.61,1.158,6.57,60,4.66,16.17,1000
159,9.24,2.651,2.651,1.1651,6.589,60,4.69,16.27,1000
160,9.3,2.692,2.692,1.1721,6.608,60,4.72,16.37,1000
161,9.36,2.733,2.733,1.1791,6.627,60,4.75,16.46,1000
162,9.42,2.775,2.775,1.1862,6.645,60,4.78,16.56,1000
163,9.48,2.817,2.817,1.1932,6.663,60,4.8,16.66,1000
164,9.54,2.859,2.859,1.2002,6.681,60,4.83,16.76,1000
165,9.6,2.901,2.901,1.2073,6.699,60,4.86,16.86,1000
166,9.66,2.944,2.944,1.2143,6.716,60,4.89,16.95,1000
167,9.72,2.987,2.987,1.2213,6.733,60,4.92,17.05,1000
168,9.78,3.03,3.03,1.2284,6.75,60,4.95,17.15,1000
169,9.84,3.074,3.074,1.2354,6.766,60,4.97,17.25,1000
170,9.9,3.118,3.118,1.2424,6.782,60,5.0,17.35,1000
171,9.96,3.162,3.162,1.2494,6.798,60,5.03,17.45,1000
172,10.02,3.207,3.207,1.2565,6.813,60,5.06,17.54,1000
173,10.08,3.252,3.252,1.2635,6.828,60,5.09,17.64,1000
174,10.14,3.297,3.297,1.2705,6.843,60,5.12,17.74,1000
175,10.2,3.342,3.342,1.2775,6.858,60,5.14,17.84,1000
176,10.26,3.388,3.388,1.2845,6.872,60,5.17,17.94,1000
177,10.32,3.434,3.434,1.2916,6.886,60,5.2,18.03,1000
178,10.38,3.481,3.481,1.2986,6.899,60,5.23,18.13,1000
179,10.44,3.527,3.527,1.3056,6.913,60,5.26,18.23,1000
180,10.5,3.574,3.574,1.3126,6.926,60,5.28,18.33,1000
181,10.56,3.622,3.622,1.3196,6.938,60,5.31,18.43,1000
182,10.62,3.669,3.669,1.3266,6.951,60,5.34,18.52,1000
183,10.68,3.717,3.717,1.3336,6.963,60,5.37,18.62,1000
184,10.74,3.765,3.765,1.3406,6.975,60,5.4,18.72,1000
185,10.8,3.814,3.814,1.3476,6.986,60,5.42,18.82,1000
186,10.86,3.863,3.863,1.3546,6.997,60,5.45,18.91,1000
187,10.92,3.912,3.912,1.3616,7.008,60,5.48,19.01,1000
188,10.98,3.961,3.961,1.3686,7.019,60,5.51,19.11,1000
189,11.04,4.011,4.011,1.3756,7.029,60,5.54,19.21,1000
190,11.1,4.061,4.061,1.3826,7.039,60,5.56,19.3,1000
191,11.16,4.111,4.111,1.3896,7.049,60,5.59,19.4,1000
192,11.22,4.162,4.162,1.3966,7.058,60,5.62,19.5,1000
193,11.28,4.213,4.213,1.4036,7.067,60,5.65,19.6,1000
194,11.34,4.264,4.264,1.4106,7.076,60,5.68,19.7,1000
195,11.4,4.315,4.315,1.4175,7.085,60,5.7,19.79,1000
196,11.46,4.367,4.367,1.4245,7.093,60,5.73,19.89,1000
197,11.52,4.419,4.419,1.4315,7.101,60,5.76,19.99,1000
198,11.58,4.472,4.472,1.4385,7.108,60,5.79,20.08,1000
199,11.64,4.525,4.525,1.4455,7.115,60,5.81,20.18,1000
200,11.7,4.578,4.578,1.4524,7.122,60,5.84,20.28,1000
201,11.76,4.636,4.636,1.4538,7.124,60,5.87,20.3,1000
202,11.82,4.694,4.694,1.456,7.126,60,5.9,20.33,1000
203,11.88,4.752,4.752,1.4582,7.128,60,5.92,20.36,1000
204,11.94,4.81,4.81,1.4604,7.13,60,5.95,20.39,1000
205,12.0,4.867,4.867,1.4626,7.133,60,5.98,20.42,1000
206,12.06,4.925,4.925,1.4648,7.135,60,6.01,20.45,1000
207,12.12,4.983,4.983,1.4669,7.137,60,6.03,20.48,1000
208,12.18,5.041,5.041,1.4691,7.139,60,6.06,20.51,1000
209,12.24,5.099,5.099,1.4713,7.141,60,6.09,20.54,1000
210,12.3,5.157,5.157,1.4735,7.143,60,6.12,20.57,1000
211,12.36,5.214,5.214,1.4757,7.146,60,6.14,20.6,1000
212,12.42,5.272,5.272,1.4778,7.148,60,6.17,20.63,1000
213,12.48,5.33,5.33,1.48,7.15,60,6.2,20.66,1000
214,12.54,5.388,5.388,1.4822,7.152,60,6.23,20.7,1000
215,12.6,5.446,5.446,1.4844,7.154,60,6.25,20.73,1000
216,12.66,5.503,5.503,1.4865,7.157,60,6.28,20.76,1000
217,12.72,5.561,5.561,1.4887,7.159,60,6.31,20.79,1000
218,12.78,5.619,5.619,1.4909,7.161,60,6.33,20.82,1000
219,12.84,5.677,5.677,1.493,7.163,60,6.36,20.85,1000
220,12.9,5.735,5.735,1.4952,7.165,60,6.39,20.88,1000
221,12.96,5.793,5.793,1.4973,7.167,60,6.42,20.91,1000
222,13.02,5.85,5.85,1.4995,7.17,60,6.44,20.94,1000
223,13.08,5.908,5.908,1.5017,7.172,60,6.47,20.97,1000
224,13.14,5.966,5.966,1.5038,7.174,60,6.5,21.0,1000
225,13.2,6.024,6.024,1.506,7.176,60,6.52,21.03,1000
226,13.26,6.082,6.082,1.5081,7.178,60,6.55,21.06,1000
227,13.32,6.14,6.14,1.5103,7.18,60,6.58,21.09,1000
228,13.38,6.198,6.198,1.5124,7.182,60,6.61,21.12,1000
229,13.44,6.255,6.255,1.5145,7.185,60,6.63,21.15,1000
230,13.5,6.313,6.313,1.5167,7.187,60,6.66,21.18,1000
231,13.56,6.371,6.371,1.5188,7.189,60,6.69,21.21,1000
232,13.62,6.429,6.429,1.521,7.191,60,6.71,21.24,1000
233,13.68,6.487,6.487,1.5231,7.193,60,6.74,21.27,1000
234,13.74,6.545,6.545,1.5252,7.195,60,6.77,21.3,1000
235,13.8,6.603,6.603,1.5274,7.197,60,6.79,21.33,1000
236,13.86,6.661,6.661,1.5295,7.199,60,6.82,21.36,1000
237,13.92,6.718,6.718,1.5316,7.202,60,6.85,21.39,1000
238,13.98,6.776,6.776,1.5337,7.204,60,6.87,21.41,1000
239,14.04,6.834,6.834,1.5359,7.206,60,6.9,21.44,1000
240,14.1,6.892,6.892,1.538,7.208,60,6.93,21.47,1000
241,14.16,6.95,6.95,1.5401,7.21,60,6.95,21.5,1000
242,14.22,7.008,7.008,1.5422,7.212,60,6.98,21.53,1000
243,14.28,7.066,7.066,1.5443,7.214,60,7.01,21.56,1000
244,14.34,7.124,7.124,1.5464,7.216,60,7.03,21.59,1000
245,14.4,7.181,7.181,1.5485,7.219,60,7.06,21.62,1000
246,14.46,7.239,7.239,1.5506,7.221,60,7.09,21.65,1000
247,14.52,7.297,7.297,1.5527,7.223,60,7.11,21.68,1000
248,14.58,7.355,7.355,1.5548,7.225,60,7.14,21.71,1000
249,14.64,7.413,7.413,1.5569,7.227,60,7.17,21.74,1000
250,14.7,7.471,7.471,1.559,7.229,60,7.19,21.77,1000
251,14.76,7.529,7.529,1.5611,7.231,60,7.22,21.8,1000
252,14.82,7.587,7.587,1.5632,7.233,60,7.24,21.83,1000
253,14.88,7.645,7.645,1.5653,7.235,60,7.27,21.86,1000
254,14.94,7.703,7.703,1.5674,7.237,60,7.3,21.88,1000
255,15.0,7.761,7.761,1.5695,7.239,60,7.32,21.91,1000
256,15.06,7.818,7.818,1.5716,7.242,60,7.35,21.94,1000
257,15.12,7.876,7.876,1.5736,7.244,60,7.37,21.97,1000
258,15.18,7.934,7.934,1.5757,7.246,60,7.4,22.0,1000
259,15.24,7.992,7.992,1.5778,7.248,60,7.43,22.03,1000
260,15.3,8.05,8.05,1.5799,7.25,60,7.45,22.06,1000
261,15.36,8.108,8.108,1.5819,7.252,60,7.48,22.09,1000
262,15.42,8.166,8.166,1.584,7.254,60,7.51,22.12,1000
263,15.48,8.224,8.224,1.5861,7.256,60,7.53,22.15,1000
264,15.54,8.282,8.282,1.5881,7.258,60,7.56,22.17,1000
265,15.6,8.34,8.34,1.5902,7.26,60,7.58,22.2,1000
266,15.66,8.398,8.398,1.5923,7.262,60,7.61,22.23,1000
267,15.72,8.456,8.456,1.5943,7.264,60,7.63,22.26,1000
268,15.78,8.514,8.514,1.5964,7.266,60,7.66,22.29,1000
269,15.84,8.572,8.572,1.5984,7.268,60,7.69,22.32,1000
270,15.9,8.63,8.63,1.6005,7.27,60,7.71,22.35,1000
271,15.96,8.687,8.687,1.6025,7.273,60,7.74,22.38,1000
272,16.02,8.745,8.745,1.6046,7.275,60,7.76,22.4,1000
273,16.08,8.803,8.803,1.6066,7.277,60,7.79,22.43,1000
274,16.14,8.861,8.861,1.6086,7.279,60,7.81,22.46,1000
275,16.2,8.919,8.919,1.6107,7.281,60,7.84,22.49,1000
276,16.26,8.977,8.977,1.6127,7.283,60,7.87,22.52,1000
277,16.32,9.035,9.035,1.6147,7.285,60,7.89,22.55,1000
278,16.38,9.093,9.093,1.6168,7.287,60,7.92,22.57,1000
279,16.44,9.151,9.151,1.6188,7.289,60,7.94,22.6,1000
280,16.5,9.209,9.209,1.6208,7.291,60,7.97,22.63,1000
281,16.56,9.267,9.267,1.6228,7.293,60,7.99,22.66,1000
282,16.62,9.325,9.325,1.6249,7.295,60,8.02,22.69,1000
283,16.68,9.383,9.383,1.6269,7.297,60,8.04,22.72,1000
284,16.74,9.441,9.441,1.6289,7.299,60,8.07,22.74,1000
285,16.8,9.499,9.499,1.6309,7.301,60,8.09,22.77,1000
286,16.86,9.557,9.557,1.6329,7.303,60,8.12,22.8,1000
287,16.92,9.615,9.615,1.6349,7.305,60,8.14,22.83,1000
288,16.98,9.673,9.673,1.6369,7.307,60,8.17,22.86,1000
289,17.04,9.731,9.731,1.6389,7.309,60,8.2,22.88,1000
290,17.1,9.789,9.789,1.6409,7.311,60,8.22,22.91,1000
291,17.16,9.847,9.847,1.6429,7.313,60,8.25,22.94,1000
292,17.22,9.905,9.905,1.6449,7.315,60,8.27,22.97,1000
293,17.28,9.963,9.963,1.6469,7.317,60,8.3,22.99,1000
294,17.34,10.021,10.021,1.6489,7.319,60,8.32,23.02,1000
295,17.4,10.079,10.079,1.6509,7.321,60,8.35,23.05,1000
296,17.46,10.137,10.137,1.6529,7.323,60,8.37,23.08,1000
297,17.52,10.195,10.195,1.6548,7.325,60,8.4,23.11,1000
298,17.58,10.253,10.253,1.6568,7.327,60,8.42,23.13,1000
299,17.64,10.311,10.311,1.6588,7.329,60,8.44,23.16,1000
300,17.7,10.369,10.369,1.6608,7.331,60,8.47,23.19,1000
301,17.76,10.427,10.427,1.6627,7.333,60,8.49,23.22,1000
302,17.82,10.485,10.485,1.6647,7.335,60,8.52,23.24,1000
303,17.88,10.543,10.543,1.6667,7.337,60,8.54,23.27,1000
304,17.94,10.601,10.601,1.6686,7.339,60,8.57,23.3,1000
305,18.0,10.659,10.659,1.6706,7.341,60,8.59,23.33,1000
306,18.06,10.717,10.717,1.6725,7.343,60,8.62,23.35,1000
307,18.12,10.776,10.776,1.6745,7.344,60,8.64,23.38,1000
308,18.18,10.834,10.834,1.6764,7.346,60,8.67,23.41,1000
309,18.24,10.892,10.892,1.6784,7.348,60,8.69,23.43,1000
310,18.3,10.95,10.95,1.6803,7.35,60,8.72,23.46,1000
311,18.36,11.008,11.008,1.6823,7.352,60,8.74,23.49,1000
312,18.42,11.066,11.066,1.6842,7.354,60,8.76,23.52,1000
313,18.48,11.124,11.124,1.6861,7.356,60,8.79,23.54,1000
314,18.54,11.182,11.182,1.6881,7.358,60,8.81,23.57,1000
315,18.6,11.24,11.24,1.69,7.36,60,8.84,23.6,1000
316,18.66,11.298,11.298,1.6919,7.362,60,8.86,23.62,1000
317,18.72,11.356,11.356,1.6939,7.364,60,8.89,23.65,1000
318,18.78,11.414,11.414,1.6958,7.366,60,8.91,23.68,1000
319,18.84,11.472,11.472,1.6977,7.368,60,8.93,23.7,1000
320,18.9,11.53,11.53,1.6996,7.37,60,8.96,23.73,1000
321,18.96,11.588,11.588,1.7015,7.372,60,8.98,23.76,1000
322,19.02,11.647,11.647,1.7034,7.373,60,9.01,23.78,1000
323,19.08,11.705,11.705,1.7053,7.375,60,9.03,23.81,1000
324,19.14,11.763,11.763,1.7072,7.377,60,9.05,23.84,1000
325,19.2,11.821,11.821,1.7091,7.379,60,9.08,23.86,1000
326,19.26,11.879,11.879,1.711,7.381,60,9.1,23.89,1000
327,19.32,11.937,11.937,1.7129,7.383,60,9.13,23.92,1000
328,19.38,11.995,11.995,1.7148,7.385,60,9.15,23.94,1000
329,19.44,12.053,12.053,1.7167,7.387,60,9.17,23.97,1000
330,19.5,12.111,12.111,1.7186,7.389,60,9.2,24.0,1000
331,19.56,12.17,12.17,1.7205,7.39,60,9.22,24.02,1000
332,19.62,12.228,12.228,1.7224,7.392,60,9.24,24.05,1000
333,19.68,12.286,12.286,1.7243,7.394,60,9.27,24.08,1000
334,19.74,12.344,12.344,1.7261,7.396,60,9.29,24.1,1000
335,19.8,12.402,12.402,1.728,7.398,60,9.31,24.13,1000
336,19.86,12.46,12.46,1.7299,7.4,60,9.34,24.15,1000
337,19.92,12.518,12.518,1.7317,7.402,60,9.36,24.18,1000
338,19.98,12.576,12.576,1.7336,7.404,60,9.39,24.21,1000
339,20.04,12.635,12.635,1.7355,7.405,60,9.41,24.23,1000
340,20.1,12.693,12.693,1.7373,7.407,60,9.43,24.26,1000
341,20.16,12.751,12.751,1.7392,7.409,60,9.46,24.28,1000
342,20.22,12.809,12.809,1.741,7.411,60,9.48,24.31,1000
343,20.28,12.867,12.867,1.7429,7.413,60,9.5,24.34,1000
344,20.34,12.925,12.925,1.7447,7.415,60,9.52,24.36,1000
345,20.4,12.983,12.983,1.7466,7.417,60,9.55,24.39,1000
346,20.46,13.042,13.042,1.7484,7.418,60,9.57,24.41,1000
347,20.52,13.1,13.1,1.7502,7.42,60,9.59,24.44,1000
348,20.58,13.158,13.158,1.7521,7.422,60,9.62,24.46,1000
349,20.64,13.216,13.216,1.7539,7.424,60,9.64,24.49,1000
350,20.7,13.274,13.274,1.7557,7.426,60,9.66,24.51,1000
351,20.76,13.332,13.332,1.7576,7.428,60,9.69,24.54,1000
352,20.82,13.391,13.391,1.7594,7.429,60,9.71,24.57,1000
353,20.88,13.449,13.449,1.7612,7.431,60,9.73,24.59,1000
354,20.94,13.507,13.507,1.763,7.433,60,9.75,24.62,1000
355,21.0,13.565,13.565,1.7648,7.435,60,9.78,24.64,1000
356,21.06,13.623,13.623,1.7666,7.437,60,9.8,24.67,1000
357,21.12,13.682,13.682,1.7684,7.438,60,9.82,24.69,1000
358,21.18,13.74,13.74,1.7702,7.44,60,9.85,24.72,1000
359,21.24,13.798,13.798,1.772,7.442,60,9.87,24.74,1000
360,21.3,13.856,13.856,1.7738,7.444,60,9.89,24.77,1000
361,21.36,13.914,13.914,1.7756,7.446,60,9.91,24.79,1000
362,21.42,13.973,13.973,1.7774,7.447,60,9.94,24.82,1000
363,21.48,14.031,14.031,1.7792,7.449,60,9.96,24.84,1000
364,21.54,14.089,14.089,1.781,7.451,60,9.98,24.87,1000
365,21.6,14.147,14.147,1.7828,7.453,60,10.0,24.89,1000
366,21.66,14.205,14.205,1.7846,7.455,60,10.03,24.92,1000
367,21.72,14.264,14.264,1.7863,7.456,60,10.05,24.94,1000
368,21.78,14.322,14.322,1.7881,7.458,60,10.07,24.97,1000
369,21.84,14.38,14.38,1.7899,7.46,60,10.09,24.99,1000
370,21.9,14.438,14.438,1.7916,7.462,60,10.11,25.02,1000
371,21.96,14.497,14.497,1.7934,7.463,60,10.14,25.04,1000
372,22.02,14.555,14.555,1.7952,7.465,60,10.16,25.07,1000
373,22.08,14.613,14.613,1.7969,7.467,60,10.18,25.09,1000
374,22.14,14.671,14.671,1.7987,7.469,60,10.2,25.11,1000
375,22.2,14.73,14.73,1.8004,7.47,60,10.22,25.14,1000
376,22.26,14.788,14.788,1.8022,7.472,60,10.25,25.16,1000
377,22.32,14.846,14.846,1.8039,7.474,60,10.27,25.19,1000
378,22.38,14.904,14.904,1.8056,7.476,60,10.29,25.21,1000
379,22.44,14.963,14.963,1.8074,7.477,60,10.31,25.24,1000
380,22.5,15.021,15.021,1.8091,7.479,60,10.33,25.26,1000
381,22.56,15.079,15.079,1.8108,7.481,60,10.36,25.28,1000
382,22.62,15.137,15.137,1.8126,7.483,60,10.38,25.31,1000
