timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
244,9.968,9.906,0.061,45,500
246,10.058,9.97,0.087,45,500
248,10.147,10.095,0.053,45,500
250,10.238,10.259,-0.021,45,500
252,10.328,10.294,0.034,45,500
254,10.418,10.352,0.065,45,500
256,10.508,10.563,-0.056,45,500
258,10.598,10.581,0.016,45,500
260,10.688,10.661,0.027,45,500
262,10.778,10.724,0.054,45,500
264,10.868,10.709,0.159,45,500
266,10.958,11.02,-0.062,45,500
268,11.048,11.118,-0.07,45,500
270,11.138,11.117,0.02,45,500
272,11.228,11.207,0.02,45,500
274,11.318,11.24,0.078,45,500
276,11.408,11.45,-0.042,45,500
278,11.498,11.558,-0.06,45,500
280,11.588,11.621,-0.033,45,500
282,11.678,11.827,-0.149,45,500
284,11.768,11.749,0.019,45,500
286,11.858,11.868,-0.01,45,500
288,11.948,11.961,-0.014,45,500
290,12.038,11.974,0.064,45,500
292,12.128,12.143,-0.015,45,500
294,12.218,12.204,0.013,45,500
296,12.308,12.282,0.026,45,500
298,12.397,12.419,-0.021,45,500
300,12.487,12.525,-0.037,45,500
302,12.577,12.532,0.046,45,500
304,12.668,12.692,-0.025,45,500
306,12.758,12.774,-0.017,45,500
308,12.848,12.802,0.045,45,500
310,12.938,12.987,-0.049,45,500
312,13.028,13.0,0.027,45,500
314,13.118,13.133,-0.015,45,500
316,13.208,13.164,0.043,45,500
318,13.298,13.299,-0.002,45,500
320,13.388,13.435,-0.047,45,500
322,13.478,13.489,-0.011,45,500
324,13.568,13.545,0.023,45,500
326,13.658,13.727,-0.069,45,500
328,13.748,13.752,-0.004,45,500
330,13.838,13.887,-0.05,45,500
332,13.928,13.971,-0.043,45,500
334,14.018,13.951,0.066,45,500
336,14.108,14.093,0.015,45,500
338,14.198,14.16,0.037,45,500
340,14.288,14.274,0.013,45,500
342,14.378,14.34,0.038,45,500
344,14.468,14.431,0.036,45,500
346,14.558,14.609,-0.052,45,500
348,14.648,14.638,0.01,45,500
350,14.738,14.729,0.009,45,500
352,14.827,14.724,0.103,45,500
354,14.917,14.86,0.057,45,500
356,15.007,15.123,-0.115,45,500
358,15.098,15.15,-0.053,45,500
360,15.188,15.16,0.028,45,500
362,15.278,15.275,0.003,45,500
364,15.368,15.444,-0.077,45,500
366,15.458,15.544,-0.086,45,500
368,15.548,15.577,-0.03,45,500
370,15.638,15.678,-0.041,45,500
372,15.728,15.807,-0.079,45,500
374,15.818,15.848,-0.031,45,500
376,15.908,15.947,-0.039,45,500
378,15.998,16.12,-0.122,45,500
380,16.088,16.066,0.022,45,500
382,16.178,16.188,-0.011,45,500
384,16.268,16.289,-0.022,45,500
386,16.358,16.363,-0.006,45,500
388,16.448,16.409,0.038,45,500
390,16.538,16.612,-0.075,45,500
392,16.628,16.594,0.034,45,500
394,16.718,16.703,0.015,45,500
396,16.808,16.751,0.056,45,500
398,16.898,16.873,0.025,45,500
400,16.988,16.956,0.031,45,500
402,17.078,17.05,0.028,45,500
404,17.168,17.12,0.047,45,500
406,17.258,17.254,0.004,45,500
408,17.348,17.277,0.07,45,500
410,17.438,17.363,0.074,45,500
412,17.528,17.59,-0.063,45,500
414,17.618,17.62,-0.002,45,500
416,17.708,17.676,0.032,45,500
418,17.798,17.72,0.078,45,500
420,17.888,17.848,0.039,45,500
422,17.978,17.991,-0.014,45,500
424,18.068,18.075,-0.008,45,500
426,18.158,18.134,0.023,45,500
428,18.248,18.296,-0.049,45,500
430,18.338,18.331,0.007,45,500
432,18.428,18.508,-0.08,45,500
434,18.518,18.461,0.057,45,500
436,18.607,18.614,-0.006,45,500
438,18.698,18.693,0.004,45,500
440,18.788,18.765,0.023,45,500
442,18.878,18.794,0.083,45,500
444,18.968,18.916,0.051,45,500
446,19.058,19.113,-0.055,45,500
448,19.148,19.094,0.054,45,500
450,19.238,19.16,0.077,45,500
452,19.328,19.292,0.035,45,500
454,19.418,19.45,-0.032,45,500
456,19.508,19.557,-0.05,45,500
458,19.598,19.639,-0.042,45,500
460,19.688,19.734,-0.047,45,500
462,19.778,19.835,-0.058,45,500
464,19.868,19.735,0.132,45,500
466,19.958,19.953,0.005,45,500
468,20.048,20.021,0.026,45,500
470,20.138,20.136,0.001,45,500
472,20.228,20.229,-0.002,45,500
474,20.318,20.364,-0.046,45,500
476,20.408,20.443,-0.035,45,500
478,20.498,20.429,0.069,45,500
480,20.588,20.594,-0.006,45,500
482,20.678,20.63,0.048,45,500
484,20.768,20.832,-0.064,45,500
486,20.857,20.733,0.125,45,500
488,20.947,20.987,-0.039,45,500
490,21.037,21.006,0.031,45,500
492,21.128,21.221,-0.093,45,500
494,21.218,21.202,0.015,45,500
496,21.308,21.306,0.002,45,500
498,21.398,21.357,0.041,45,500
500,21.488,21.502,-0.014,45,500
502,21.578,21.545,0.032,45,500
504,21.668,21.672,-0.004,45,500
506,21.758,21.751,0.007,45,500
508,21.848,21.788,0.06,45,500
510,21.938,21.962,-0.025,45,500
512,22.028,21.876,0.151,45,500
514,22.118,22.004,0.114,45,500
516,22.208,22.192,0.015,45,500
518,22.298,22.225,0.072,45,500
520,22.388,22.374,0.013,45,500
522,22.478,22.391,0.086,45,500
524,22.568,22.617,-0.05,45,500
526,22.658,22.715,-0.058,45,500
528,22.748,22.829,-0.082,45,500
530,22.838,22.845,-0.007,45,500
532,22.928,22.926,0.001,45,500
534,23.018,23.007,0.01,45,500
536,23.108,23.273,-0.166,45,500
538,23.198,23.276,-0.079,45,500
540,23.288,23.236,0.052,45,500
542,23.378,23.425,-0.047,45,500
544,23.468,23.474,-0.006,45,500
546,23.558,23.586,-0.028,45,500
548,23.648,23.647,0.0,45,500
550,23.738,23.677,0.06,45,500
552,23.828,23.758,0.069,45,500
554,23.918,23.921,-0.004,45,500
556,24.008,24.013,-0.006,45,500
558,24.098,24.148,-0.05,45,500
560,24.188,24.182,0.006,45,500
562,24.278,24.33,-0.053,45,500
564,24.368,24.403,-0.036,45,500
566,24.458,24.529,-0.072,45,500
568,24.548,24.512,0.035,45,500
570,24.638,24.692,-0.054,45,500
572,24.728,24.734,-0.007,45,500
574,24.818,24.82,-0.003,45,500
576,24.908,24.973,-0.066,45,500
578,24.997,24.971,0.027,45,500
580,25.087,24.994,0.093,45,500
582,25.177,25.172,0.005,45,500
584,25.267,25.241,0.026,45,500
586,25.357,25.341,0.016,45,500
588,25.447,25.451,-0.003,45,500
590,25.537,25.612,-0.075,45,500
592,25.627,25.62,0.008,45,500
594,25.717,25.7,0.018,45,500
596,25.807,25.772,0.036,45,500
598,25.897,25.855,0.042,45,500
600,25.987,25.899,0.089,45,500
602,26.077,25.974,0.103,45,500
604,26.167,26.178,-0.011,45,500
606,26.257,26.365,-0.107,45,500
608,26.347,26.338,0.01,45,500
610,26.437,26.426,0.012,45,500
612,26.527,26.528,-0.001,45,500
614,26.617,26.465,0.152,45,500
616,26.707,26.716,-0.008,45,500
618,26.797,26.753,0.044,45,500
620,26.887,26.845,0.042,45,500
622,26.977,26.934,0.044,45,500
624,27.068,26.929,0.139,45,500
626,27.158,27.124,0.033,45,500
628,27.248,27.29,-0.042,45,500
630,27.338,27.396,-0.059,45,500
632,27.428,27.434,-0.006,45,500
634,27.518,27.494,0.023,45,500
636,27.607,27.688,-0.08,45,500
638,27.697,27.707,-0.01,45,500
640,27.787,27.858,-0.07,45,500
642,27.877,27.906,-0.028,45,500
644,27.967,27.952,0.016,45,500
646,28.057,28.138,-0.08,45,500
648,28.147,28.131,0.016,45,500
650,28.237,28.224,0.013,45,500
652,28.327,28.363,-0.035,45,500
654,28.418,28.398,0.02,45,500
656,28.508,28.482,0.026,45,500
658,28.598,28.676,-0.078,45,500
660,28.688,28.72,-0.032,45,500
662,28.778,28.756,0.021,45,500
664,28.868,28.953,-0.086,45,500
666,28.958,28.953,0.004,45,500
668,29.048,29.055,-0.007,45,500
670,29.138,29.087,0.05,45,500
672,29.228,29.3,-0.073,45,500
674,29.318,29.338,-0.021,45,500
676,29.408,29.419,-0.012,45,500
678,29.498,29.411,0.086,45,500
680,29.588,29.581,0.007,45,500
682,29.678,29.644,0.034,45,500
684,29.768,29.721,0.046,45,500
686,29.857,29.746,0.111,45,500
688,29.948,29.979,-0.032,45,500
690,30.038,30.075,-0.038,45,500
692,30.128,30.022,0.106,45,500
694,30.218,30.187,0.031,45,500
696,30.308,30.376,-0.069,45,500
698,30.398,30.298,0.1,45,500
700,30.488,30.514,-0.027,45,500
702,30.578,30.492,0.085,45,500
704,30.667,30.592,0.075,45,500
706,30.757,30.779,-0.022,45,500
708,30.847,30.842,0.005,45,500
710,30.937,30.901,0.037,45,500
712,31.027,30.995,0.032,45,500
714,31.117,31.016,0.101,45,500
716,31.207,31.24,-0.033,45,500
718,31.297,31.339,-0.041,45,500
720,31.387,31.39,-0.002,45,500
722,31.477,31.486,-0.008,45,500
724,31.567,31.676,-0.109,45,500
726,31.657,31.7,-0.042,45,500
728,31.747,31.769,-0.021,45,500
730,31.837,31.839,-0.002,45,500
732,31.928,31.908,0.019,45,500
734,32.018,32.008,0.009,45,500
736,32.108,32.098,0.01,45,500
738,32.197,32.153,0.045,45,500
740,32.288,32.344,-0.056,45,500
742,32.377,32.342,0.036,45,500
744,32.468,32.479,-0.011,45,500
746,32.557,32.594,-0.036,45,500
748,32.648,32.612,0.035,45,500
750,32.737,32.745,-0.007,45,500
752,32.828,32.779,0.049,45,500
754,32.918,32.879,0.039,45,500
756,33.008,33.058,-0.051,45,500
758,33.098,33.038,0.059,45,500
760,33.188,33.187,0.001,45,500
762,33.278,33.292,-0.015,45,500
764,33.368,33.3,0.068,45,500
766,33.458,33.372,0.086,45,500
768,33.548,33.582,-0.035,45,500
770,33.638,33.566,0.072,45,500
772,33.728,33.704,0.023,45,500
774,33.818,33.782,0.035,45,500
776,33.908,33.797,0.111,45,500
778,33.998,33.965,0.032,45,500
780,34.088,34.112,-0.025,45,500
782,34.178,34.167,0.011,45,500
784,34.268,34.205,0.062,45,500
786,34.358,34.406,-0.048,45,500
788,34.448,34.486,-0.039,45,500
790,34.538,34.511,0.027,45,500
792,34.628,34.515,0.113,45,500
794,34.718,34.671,0.046,45,500
796,34.808,34.778,0.029,45,500
798,34.898,34.93,-0.032,45,500
800,34.988,35.074,-0.086,45,500
802,35.078,35.084,-0.007,45,500
804,35.168,35.171,-0.004,45,500
806,35.258,35.271,-0.013,45,500
808,35.348,35.305,0.042,45,500
810,35.438,35.426,0.011,45,500
812,35.528,35.485,0.043,45,500
814,35.618,35.64,-0.023,45,500
816,35.708,35.73,-0.023,45,500
818,35.798,35.733,0.064,45,500
820,35.888,35.933,-0.046,45,500
822,35.978,36.026,-0.049,45,500
824,36.068,36.088,-0.021,45,500
826,36.158,36.268,-0.111,45,500
828,36.248,36.286,-0.039,45,500
830,36.338,36.364,-0.026,45,500
832,36.428,36.443,-0.015,45,500
834,36.518,36.5,0.017,45,500
836,36.608,36.585,0.023,45,500
838,36.698,36.736,-0.039,45,500
840,36.788,36.857,-0.07,45,500
842,36.878,36.839,0.039,45,500
844,36.968,36.891,0.077,45,500
846,37.058,37.074,-0.017,45,500
848,37.148,37.158,-0.011,45,500
850,37.238,37.203,0.035,45,500
852,37.328,37.354,-0.026,45,500
854,37.418,37.433,-0.015,45,500
856,37.508,37.531,-0.023,45,500
858,37.598,37.64,-0.042,45,500
860,37.688,37.729,-0.042,45,500
862,37.778,37.783,-0.005,45,500
864,37.868,37.805,0.062,45,500
866,37.958,37.867,0.091,45,500
868,38.048,38.076,-0.028,45,500
870,38.138,38.119,0.018,45,500
872,38.228,38.099,0.128,45,500
874,38.318,38.264,0.053,45,500
876,38.408,38.392,0.016,45,500
878,38.498,38.629,-0.131,45,500
880,38.588,38.567,0.02,45,500
882,38.678,38.667,0.01,45,500
884,38.768,38.787,-0.02,45,500
886,38.858,38.851,0.007,45,500
888,38.948,38.876,0.071,45,500
890,39.038,39.084,-0.046,45,500
892,39.128,39.217,-0.089,45,500
894,39.218,39.279,-0.061,45,500
896,39.308,39.345,-0.037,45,500
898,39.398,39.359,0.038,45,500
900,39.488,39.552,-0.064,45,500
902,39.578,39.546,0.031,45,500
904,39.668,39.716,-0.049,45,500
906,39.758,39.715,0.042,45,500
908,39.848,39.952,-0.104,45,500
910,39.938,39.961,-0.023,45,500
912,40.028,40.114,-0.087,45,500
914,40.118,40.154,-0.037,45,500
916,40.208,40.112,0.095,45,500
918,40.298,40.376,-0.078,45,500
920,40.388,40.42,-0.033,45,500
922,40.478,40.465,0.012,45,500
924,40.568,40.573,-0.006,45,500
926,40.658,40.697,-0.039,45,500
928,40.748,40.767,-0.02,45,500
930,40.838,40.77,0.067,45,500
932,40.928,40.895,0.033,45,500
934,41.018,41.043,-0.025,45,500
936,41.108,41.12,-0.012,45,500
938,41.198,41.236,-0.039,45,500
940,41.288,41.24,0.047,45,500
942,41.378,41.33,0.047,45,500
944,41.468,41.43,0.037,45,500
946,41.558,41.526,0.032,45,500
948,41.648,41.616,0.032,45,500
950,41.738,41.798,-0.06,45,500
952,41.828,41.886,-0.058,45,500
954,41.918,41.912,0.005,45,500
956,42.008,41.916,0.091,45,500
958,42.098,42.02,0.077,45,500
960,42.188,42.065,0.122,45,500
962,42.277,42.303,-0.026,45,500
964,42.368,42.453,-0.085,45,500
966,42.458,42.597,-0.139,45,500
968,42.548,42.577,-0.029,45,500
970,42.638,42.699,-0.062,45,500
972,42.728,42.754,-0.026,45,500
974,42.818,42.69,0.128,45,500
976,42.908,43.127,-0.219,45,500
978,42.998,43.037,-0.039,45,500
980,43.088,43.215,-0.128,45,500
982,43.178,43.175,0.003,45,500
984,43.268,43.183,0.084,45,500
986,43.358,43.353,0.005,45,500
988,43.448,43.413,0.034,45,500
990,43.538,43.537,0.0,45,500
992,43.628,43.648,-0.021,45,500
994,43.718,43.737,-0.019,45,500
996,43.808,43.877,-0.07,45,500
998,43.898,43.974,-0.076,45,500
1000,43.988,44.003,-0.015,45,500
1002,44.078,44.084,-0.007,45,500
1004,44.168,44.192,-0.024,45,500
1006,44.258,44.272,-0.015,45,500
1008,44.348,44.388,-0.041,45,500
1010,44.438,44.463,-0.025,45,500
1012,44.528,44.495,0.033,45,500
1014,44.618,44.595,0.022,45,500
1016,44.708,44.74,-0.032,45,500
1018,44.798,44.781,0.017,45,500
1020,44.888,44.948,-0.061,45,500
1022,44.978,44.982,-0.004,45,500
1024,45.068,45.067,0.0,45,500
1026,45.158,45.215,-0.057,45,500
1028,45.248,45.279,-0.032,45,500
1030,45.338,45.27,0.067,45,500
1032,45.428,45.491,-0.063,45,500
1034,45.518,45.551,-0.033,45,500
1036,45.608,45.505,0.103,45,500
1038,45.698,45.625,0.072,45,500
1040,45.788,45.628,0.159,45,500
1042,45.878,45.9,-0.022,45,500
1044,45.968,45.873,0.094,45,500
1046,46.058,46.131,-0.074,45,500
1048,46.148,46.086,0.061,45,500
1050,46.238,46.195,0.043,45,500
1052,46.328,46.263,0.064,45,500
1054,46.418,46.417,0.0,45,500
1056,46.508,46.549,-0.042,45,500
1058,46.598,46.686,-0.089,45,500
1060,46.688,46.703,-0.015,45,500
1062,46.778,46.725,0.052,45,500
1064,46.868,46.827,0.04,45,500
1066,46.958,46.984,-0.027,45,500
1068,47.048,47.09,-0.042,45,500
1070,47.138,47.169,-0.032,45,500
1072,47.228,47.337,-0.109,45,500
1074,47.318,47.271,0.046,45,500
1076,47.408,47.427,-0.02,45,500
1078,47.498,47.516,-0.019,45,500
1080,47.588,47.578,0.009,45,500
1082,47.678,47.635,0.042,45,500
1084,47.768,47.742,0.025,45,500
1086,47.858,47.803,0.055,45,500
1088,47.948,47.927,0.02,45,500
1090,48.038,47.996,0.042,45,500
1092,48.128,48.191,-0.063,45,500
1094,48.218,48.17,0.047,45,500
1096,48.308,48.245,0.062,45,500
1098,48.398,48.303,0.094,45,500
1100,48.488,48.537,-0.05,45,500
1102,48.578,48.558,0.019,45,500
1104,48.668,48.644,0.024,45,500
1106,48.758,48.755,0.003,45,500
1108,48.848,48.936,-0.089,45,500
1110,48.938,48.889,0.049,45,500
1112,49.028,48.962,0.065,45,500
1114,49.118,49.107,0.01,45,500
1116,49.208,49.189,0.019,45,500
1118,49.298,49.268,0.029,45,500
1120,49.388,49.375,0.013,45,500
1122,49.478,49.505,-0.028,45,500
1124,49.568,49.612,-0.045,45,500
1126,49.658,49.609,0.048,45,500
1128,49.748,49.692,0.055,45,500
1130,49.838,49.83,0.008,45,500
1132,49.928,49.845,0.082,45,500
1134,50.018,49.969,0.049,45,500
1136,50.108,50.182,-0.074,45,500
1138,50.198,50.124,0.074,45,500
1140,50.288,50.193,0.095,45,500
1142,50.378,50.352,0.025,45,500
1144,50.468,50.443,0.025,45,500
1146,50.558,50.685,-0.127,45,500
1148,50.648,50.75,-0.102,45,500
1150,50.738,50.809,-0.072,45,500
1152,50.828,50.837,-0.009,45,500
1154,50.918,50.981,-0.064,45,500
1156,51.008,51.056,-0.048,45,500
1158,51.098,51.143,-0.046,45,500
1160,51.188,51.266,-0.078,45,500
1162,51.278,51.349,-0.072,45,500
1164,51.368,51.489,-0.121,45,500
1166,51.458,51.504,-0.046,45,500
1168,51.548,51.592,-0.045,45,500
1170,51.638,51.686,-0.049,45,500
1172,51.728,51.713,0.014,45,500
1174,51.818,51.758,0.059,45,500
1176,51.908,51.949,-0.042,45,500
1178,51.998,52.068,-0.071,45,500
1180,52.088,52.038,0.05,45,500
1182,52.178,52.219,-0.042,45,500
1184,52.268,52.29,-0.022,45,500
1186,52.358,52.271,0.087,45,500
1188,52.448,52.436,0.011,45,500
1190,52.538,52.419,0.119,45,500
1192,52.628,52.668,-0.04,45,500
1194,52.718,52.767,-0.05,45,500
1196,52.808,52.792,0.015,45,500
1198,52.898,52.85,0.048,45,500
1200,52.988,52.906,0.082,45,500
1202,53.078,53.057,0.021,45,500
1204,53.168,53.175,-0.007,45,500
1206,53.258,53.196,0.061,45,500
1208,53.348,53.364,-0.016,45,500
1210,53.438,53.446,-0.009,45,500
1212,53.528,53.498,0.03,45,500
1214,53.618,53.579,0.038,45,500
1216,53.708,53.723,-0.016,45,500
1218,53.798,53.732,0.066,45,500
1220,53.888,53.731,0.156,45,500
1222,53.978,53.97,0.008,45,500
1224,54.068,54.062,0.006,45,500
1226,54.158,54.212,-0.055,45,500
1228,54.248,54.262,-0.015,45,500
1230,54.338,54.175,0.162,45,500
1232,54.428,54.29,0.138,45,500
1234,54.518,54.493,0.024,45,500
1236,54.608,54.708,-0.101,45,500
1238,54.698,54.743,-0.046,45,500
1240,54.788,54.776,0.011,45,500
1242,54.878,54.913,-0.036,45,500
1244,54.968,55.034,-0.067,45,500
1246,55.058,55.08,-0.022,45,500
1248,55.148,55.147,0.001,45,500
1250,55.238,55.253,-0.015,45,500
1252,55.328,55.338,-0.01,45,500
1254,55.418,55.507,-0.089,45,500
1256,55.508,55.574,-0.067,45,500
1258,55.598,55.657,-0.06,45,500
1260,55.688,55.67,0.018,45,500
1262,55.778,55.77,0.008,45,500
1264,55.868,55.953,-0.085,45,500
1266,55.958,55.952,0.006,45,500
1268,56.048,56.082,-0.035,45,500
1270,56.138,56.104,0.034,45,500
1272,56.228,56.276,-0.049,45,500
1274,56.318,56.293,0.025,45,500
1276,56.408,56.395,0.013,45,500
1278,56.498,56.477,0.02,45,500
1280,56.588,56.571,0.017,45,500
1282,56.678,56.671,0.006,45,500
1284,56.768,56.804,-0.037,45,500
1286,56.858,56.835,0.023,45,500
1288,56.948,56.981,-0.033,45,500
1290,57.038,57.048,-0.01,45,500
1292,57.128,57.058,0.069,45,500
1294,57.218,57.239,-0.021,45,500
1296,57.308,57.35,-0.043,45,500
1298,57.398,57.34,0.058,45,500
1300,57.488,57.449,0.038,45,500
1302,57.578,57.582,-0.004,45,500
1304,57.668,57.622,0.045,45,500
1306,57.758,57.738,0.02,45,500
1308,57.848,57.735,0.113,45,500
1310,57.938,57.949,-0.012,45,500
1312,58.028,57.93,0.098,45,500
1314,58.118,58.165,-0.048,45,500
1316,58.208,58.153,0.055,45,500
1318,58.298,58.314,-0.017,45,500
1320,58.388,58.333,0.054,45,500
1322,58.478,58.477,0.0,45,500
1324,58.568,58.434,0.133,45,500
1326,58.658,58.71,-0.053,45,500
1328,58.748,58.693,0.055,45,500
1330,58.838,58.907,-0.07,45,500
1332,58.928,58.967,-0.039,45,500
1334,59.018,59.01,0.008,45,500
1336,59.108,59.162,-0.055,45,500
1338,59.198,59.172,0.025,45,500
1340,59.288,59.284,0.004,45,500
1342,59.378,59.437,-0.06,45,500
1344,59.468,59.394,0.073,45,500
1346,59.558,59.62,-0.063,45,500
1348,59.648,59.632,0.016,45,500
1350,59.738,59.743,-0.005,45,500
1352,59.828,59.769,0.058,45,500
1354,59.918,59.9,0.017,45,500
1356,60.008,59.966,0.042,45,500
1358,60.098,60.08,0.017,45,500
1360,60.188,60.302,-0.115,45,500
1362,60.278,60.375,-0.097,45,500
1364,60.368,60.329,0.038,45,500
1366,60.458,60.497,-0.04,45,500
1368,60.548,60.494,0.053,45,500
1370,60.638,60.713,-0.075,45,500
1372,60.728,60.73,-0.003,45,500
1374,60.818,60.891,-0.073,45,500
1376,60.908,60.887,0.02,45,500
1378,60.998,60.963,0.035,45,500
1380,61.088,61.084,0.003,45,500
1382,61.178,61.275,-0.098,45,500
1384,61.268,61.214,0.053,45,500
1386,61.358,61.351,0.006,45,500
1388,61.448,61.381,0.066,45,500
1390,61.538,61.445,0.092,45,500
1392,61.628,61.557,0.071,45,500
1394,61.718,61.674,0.043,45,500
1396,61.808,61.719,0.088,45,500
1398,61.898,61.85,0.048,45,500
1400,61.988,61.941,0.047,45,500
1402,62.078,62.086,-0.009,45,500
1404,62.168,62.047,0.12,45,500
1406,62.258,62.21,0.047,45,500
1408,62.348,62.296,0.052,45,500
1410,62.438,62.448,-0.01,45,500
1412,62.528,62.455,0.073,45,500
1414,62.618,62.555,0.062,45,500
1416,62.708,62.805,-0.098,45,500
1418,62.798,62.85,-0.053,45,500
1420,62.888,62.966,-0.078,45,500
1422,62.978,62.974,0.004,45,500
1424,63.068,63.116,-0.049,45,500
1426,63.158,63.122,0.035,45,500
1428,63.248,63.237,0.011,45,500
1430,63.338,63.344,-0.006,45,500
1432,63.428,63.32,0.108,45,500
1434,63.518,63.463,0.054,45,500
1436,63.608,63.656,-0.049,45,500
1438,63.698,63.683,0.015,45,500
1440,63.788,63.764,0.024,45,500
1442,63.878,63.845,0.033,45,500
1444,63.968,63.966,0.001,45,500
1446,64.058,64.114,-0.056,45,500
1448,64.147,64.101,0.047,45,500
1450,64.238,64.189,0.049,45,500
1452,64.328,64.396,-0.068,45,500
1454,64.418,64.393,0.024,45,500
1456,64.508,64.501,0.006,45,500
1458,64.598,64.582,0.016,45,500
1460,64.688,64.679,0.008,45,500
1462,64.778,64.808,-0.03,45,500
1464,64.868,64.894,-0.027,45,500
1466,64.957,64.905,0.052,45,500
1468,65.048,65.035,0.013,45,500
1470,65.138,65.065,0.073,45,500
1472,65.228,65.21,0.018,45,500
1474,65.318,65.315,0.003,45,500
1476,65.408,65.353,0.054,45,500
1478,65.498,65.462,0.035,45,500
