timestamp_ms,target_pos,actual_pos,error,velocity_cmd,hz
510,0.0,0.041,-0.041,180,500
512,0.0,0.016,-0.016,180,500
514,0.0,-0.002,0.002,180,500
516,0.0,0.07,-0.07,180,500
518,0.0,-0.022,0.022,180,500
520,0.0,-0.001,0.001,180,500
522,0.0,-0.072,0.072,180,500
524,0.0,0.096,-0.096,180,500
526,0.0,-0.054,0.054,180,500
528,0.0,0.049,-0.049,180,500
530,0.0,-0.006,0.006,180,500
532,0.0,-0.007,0.007,180,500
534,0.0,0.008,-0.008,180,500
536,0.0,-0.02,0.02,180,500
538,0.0,0.035,-0.035,180,500
540,0.0,-0.025,0.025,180,500
542,0.0,-0.038,0.038,180,500
544,0.0,-0.057,0.057,180,500
546,0.0,-0.009,0.009,180,500
548,0.0,-0.011,0.011,180,500
550,0.0,0.012,-0.012,180,500
552,0.0,-0.007,0.007,180,500
554,0.0,0.012,-0.012,180,500
556,0.0,-0.037,0.037,180,500
558,0.0,0.009,-0.009,180,500
560,0.0,-0.005,0.005,180,500
562,0.0,0.016,-0.016,180,500
564,0.0,-0.041,0.041,180,500
566,0.0,-0.017,0.017,180,500
568,0.0,0.022,-0.022,180,500
570,0.0,0.101,-0.101,180,500
572,0.0,0.019,-0.019,180,500
574,0.0,-0.073,0.073,180,500
576,0.0,0.005,-0.005,180,500
578,0.0,-0.066,0.066,180,500
580,0.0,-0.028,0.028,180,500
582,0.0,0.052,-0.052,180,500
584,0.0,-0.023,0.023,180,500
586,0.0,-0.096,0.096,180,500
588,0.0,-0.015,0.015,180,500
590,0.0,0.028,-0.028,180,500
592,0.0,0.032,-0.032,180,500
594,0.0,0.056,-0.056,180,500
596,0.0,0.033,-0.033,180,500
598,0.0,-0.034,0.034,180,500
600,0.0,0.054,-0.054,180,500
602,0.0,-0.013,0.013,180,500
604,0.0,-0.019,0.019,180,500
606,0.0,0.028,-0.028,180,500
608,0.0,-0.008,0.008,180,500
610,0.0,0.082,-0.082,180,500
612,0.0,0.021,-0.021,180,500
614,0.0,-0.03,0.03,180,500
616,0.0,-0.027,0.027,180,500
618,0.0,0.121,-0.121,180,500
620,0.0,-0.057,0.057,180,500
622,0.0,0.05,-0.05,180,500
624,0.0,0.069,-0.069,180,500
626,0.0,0.008,-0.008,180,500
628,0.0,0.037,-0.037,180,500
630,0.0,0.001,-0.001,180,500
632,0.0,0.094,-0.094,180,500
634,0.0,-0.049,0.049,180,500
636,0.0,-0.006,0.006,180,500
638,0.0,-0.005,0.005,180,500
640,0.0,-0.009,0.009,180,500
642,0.0,-0.013,0.013,180,500
644,0.0,0.032,-0.032,180,500
646,0.0,0.014,-0.014,180,500
648,0.0,0.026,-0.026,180,500
650,0.0,-0.092,0.092,180,500
652,0.0,0.022,-0.022,180,500
654,0.0,0.057,-0.057,180,500
656,0.0,-0.032,0.032,180,500
658,0.0,0.018,-0.018,180,500
660,0.0,0.063,-0.063,180,500
662,0.0,0.023,-0.023,180,500
664,0.0,0.023,-0.023,180,500
666,0.0,-0.012,0.012,180,500
668,0.0,0.116,-0.116,180,500
670,0.0,-0.023,0.023,180,500
672,0.0,0.007,-0.007,180,500
674,0.0,0.042,-0.042,180,500
676,0.0,-0.038,0.038,180,500
678,0.0,-0.006,0.006,180,500
680,0.0,0.134,-0.134,180,500
682,0.0,-0.075,0.075,180,500
684,0.0,0.088,-0.088,180,500
686,0.0,-0.048,0.048,180,500
688,0.0,0.073,-0.073,180,500
690,0.0,-0.024,0.024,180,500
692,0.0,-0.001,0.001,180,500
694,0.0,-0.045,0.045,180,500
696,0.0,0.044,-0.044,180,500
698,0.0,0.081,-0.081,180,500
700,0.0,0.079,-0.079,180,500
702,0.0,-0.029,0.029,180,500
704,0.0,-0.037,0.037,180,500
706,0.0,0.08,-0.08,180,500
708,0.0,0.039,-0.039,180,500
710,0.0,-0.028,0.028,180,500
712,0.0,-0.022,0.022,180,500
714,0.0,0.021,-0.021,180,500
716,0.0,-0.006,0.006,180,500
718,0.0,0.036,-0.036,180,500
720,0.0,-0.061,0.061,180,500
722,0.0,-0.061,0.061,180,500
724,0.0,-0.077,0.077,180,500
726,0.0,-0.003,0.003,180,500
728,0.0,-0.019,0.019,180,500
730,0.0,0.03,-0.03,180,500
732,0.0,-0.022,0.022,180,500
734,0.0,-0.044,0.044,180,500
736,0.0,-0.027,0.027,180,500
738,0.0,0.051,-0.051,180,500
740,0.0,-0.047,0.047,180,500
742,0.0,-0.031,0.031,180,500
744,0.0,0.037,-0.037,180,500
746,0.0,-0.074,0.074,180,500
748,0.0,0.05,-0.05,180,500
750,0.0,0.007,-0.007,180,500
752,0.0,0.008,-0.008,180,500
754,0.0,-0.025,0.025,180,500
756,0.0,-0.062,0.062,180,500
758,0.0,0.023,-0.023,180,500
760,0.0,0.059,-0.059,180,500
762,0.0,0.098,-0.098,180,500
764,0.0,0.058,-0.058,180,500
766,0.0,0.0,-0.0,180,500
768,0.0,0.06,-0.06,180,500
770,0.0,0.009,-0.009,180,500
772,0.0,0.015,-0.015,180,500
774,0.0,0.041,-0.041,180,500
776,0.0,0.058,-0.058,180,500
778,0.0,0.051,-0.051,180,500
780,0.0,0.004,-0.004,180,500
782,0.0,0.055,-0.055,180,500
784,0.0,-0.086,0.086,180,500
786,0.0,0.001,-0.001,180,500
788,0.0,-0.001,0.001,180,500
790,0.0,0.023,-0.023,180,500
792,0.0,0.006,-0.006,180,500
794,0.0,-0.118,0.118,180,500
796,0.0,-0.04,0.04,180,500
798,0.0,-0.017,0.017,180,500
800,0.0,0.015,-0.015,180,500
802,0.0,0.006,-0.006,180,500
804,0.0,0.036,-0.036,180,500
806,0.0,-0.055,0.055,180,500
808,0.0,0.084,-0.084,180,500
810,0.0,-0.015,0.015,180,500
812,0.0,-0.013,0.013,180,500
814,0.0,-0.022,0.022,180,500
816,0.0,-0.01,0.01,180,500
818,0.0,0.097,-0.097,180,500
820,0.0,0.101,-0.101,180,500
822,0.0,0.029,-0.029,180,500
824,0.0,0.001,-0.001,180,500
826,0.0,0.063,-0.063,180,500
828,0.0,-0.044,0.044,180,500
830,0.0,0.011,-0.011,180,500
832,0.0,0.02,-0.02,180,500
834,0.0,-0.067,0.067,180,500
836,0.0,0.13,-0.13,180,500
838,0.0,0.092,-0.092,180,500
840,0.0,-0.029,0.029,180,500
842,0.0,-0.089,0.089,180,500
844,0.0,-0.097,0.097,180,500
846,0.0,-0.01,0.01,180,500
848,0.0,-0.008,0.008,180,500
850,0.0,0.022,-0.022,180,500
852,0.0,0.061,-0.061,180,500
854,0.0,-0.022,0.022,180,500
856,0.0,-0.033,0.033,180,500
858,0.0,0.003,-0.003,180,500
860,0.0,0.096,-0.096,180,500
862,0.0,0.058,-0.058,180,500
864,0.0,-0.001,0.001,180,500
866,0.0,0.072,-0.072,180,500
868,0.0,0.049,-0.049,180,500
870,0.0,0.01,-0.01,180,500
872,0.0,-0.033,0.033,180,500
874,0.0,0.036,-0.036,180,500
876,0.0,-0.015,0.015,180,500
878,0.0,0.056,-0.056,180,500
880,0.0,0.019,-0.019,180,500
882,0.0,-0.016,0.016,180,500
884,0.0,-0.026,0.026,180,500
886,0.0,-0.022,0.022,180,500
888,0.0,-0.055,0.055,180,500
890,0.0,-0.082,0.082,180,500
892,0.0,0.037,-0.037,180,500
894,0.0,0.06,-0.06,180,500
896,0.0,-0.133,0.133,180,500
898,0.0,0.023,-0.023,180,500
900,0.0,-0.041,0.041,180,500
902,0.0,-0.041,0.041,180,500
904,0.0,0.117,-0.117,180,500
906,0.0,0.038,-0.038,180,500
908,0.0,-0.025,0.025,180,500
910,0.0,-0.034,0.034,180,500
912,0.0,0.016,-0.016,180,500
914,0.0,0.116,-0.116,180,500
916,0.0,-0.043,0.043,180,500
918,0.0,0.015,-0.015,180,500
920,0.0,-0.015,0.015,180,500
922,0.0,-0.022,0.022,180,500
924,0.0,0.035,-0.035,180,500
926,0.0,0.044,-0.044,180,500
928,0.0,-0.046,0.046,180,500
930,0.0,0.03,-0.03,180,500
932,0.0,0.048,-0.048,180,500
934,0.0,-0.079,0.079,180,500
936,0.0,-0.008,0.008,180,500
938,0.0,0.064,-0.064,180,500
940,0.0,-0.044,0.044,180,500
942,0.0,0.048,-0.048,180,500
944,0.0,0.065,-0.065,180,500
946,0.0,0.055,-0.055,180,500
948,0.0,0.009,-0.009,180,500
950,0.0,0.013,-0.013,180,500
952,0.0,-0.002,0.002,180,500
954,0.0,0.049,-0.049,180,500
956,0.0,0.056,-0.056,180,500
958,0.0,-0.015,0.015,180,500
960,0.0,-0.025,0.025,180,500
962,0.0,0.007,-0.007,180,500
964,0.0,0.012,-0.012,180,500
966,0.0,0.019,-0.019,180,500
968,0.0,-0.047,0.047,180,500
970,0.0,0.009,-0.009,180,500
972,0.0,-0.03,0.03,180,500
974,0.0,-0.009,0.009,180,500
976,0.0,-0.055,0.055,180,500
978,0.0,-0.017,0.017,180,500
980,0.0,0.01,-0.01,180,500
982,0.0,-0.076,0.076,180,500
984,0.0,-0.037,0.037,180,500
986,0.0,-0.027,0.027,180,500
988,0.0,0.082,-0.082,180,500
990,0.0,-0.021,0.021,180,500
992,0.0,-0.029,0.029,180,500
994,0.0,-0.033,0.033,180,500
996,0.0,-0.03,0.03,180,500
998,0.0,-0.028,0.028,180,500
1000,0.0,0.066,-0.066,180,500
1002,0.36,0.018,0.342,180,500
1004,0.72,-0.023,0.743,180,500
1006,1.08,0.005,1.075,180,500
1008,1.44,0.05,1.39,180,500
1010,1.8,0.101,1.699,180,500
1012,2.16,0.052,2.108,180,500
1014,2.52,0.111,2.409,180,500
1016,2.88,0.134,2.746,180,500
1018,3.24,0.255,2.985,180,500
1020,3.6,0.245,3.355,180,500
1022,3.96,0.316,3.644,180,500
1024,4.32,0.296,4.024,180,500
1026,4.68,0.26,4.42,180,500
1028,5.04,0.444,4.596,180,500
1030,5.4,0.468,4.932,180,500
1032,5.76,0.534,5.226,180,500
1034,6.12,0.536,5.584,180,500
1036,6.48,0.689,5.791,180,500
1038,6.84,0.727,6.113,180,500
1040,7.2,0.818,6.382,180,500
1042,7.56,0.945,6.615,180,500
1044,7.92,1.152,6.768,180,500
1046,8.28,1.052,7.228,180,500
1048,8.64,1.202,7.438,180,500
1050,9.0,1.305,7.695,180,500
1052,9.36,1.385,7.975,180,500
1054,9.72,1.424,8.296,180,500
1056,10.08,1.655,8.425,180,500
1058,10.44,1.817,8.623,180,500
1060,10.8,1.904,8.896,180,500
1062,11.16,1.99,9.17,180,500
1064,11.52,2.099,9.421,180,500
1066,11.88,2.233,9.647,180,500
1068,12.24,2.352,9.888,180,500
1070,12.6,2.588,10.012,180,500
1072,12.96,2.566,10.394,180,500
1074,13.32,2.772,10.548,180,500
1076,13.68,3.018,10.662,180,500
1078,14.04,3.145,10.895,180,500
1080,14.4,3.31,11.09,180,500
1082,14.76,3.498,11.262,180,500
1084,15.12,3.607,11.513,180,500
1086,15.48,3.815,11.665,180,500
1088,15.84,3.948,11.892,180,500
1090,16.2,4.079,12.121,180,500
1092,16.56,4.271,12.289,180,500
1094,16.92,4.473,12.447,180,500
1096,17.28,4.684,12.596,180,500
1098,17.64,5.028,12.612,180,500
1100,18.0,5.205,12.795,180,500
1102,18.36,5.26,13.1,180,500
1104,18.72,5.558,13.162,180,500
1106,19.08,5.737,13.343,180,500
1108,19.44,5.866,13.574,180,500
1110,19.8,6.081,13.719,180,500
1112,20.16,6.402,13.758,180,500
1114,20.52,6.614,13.906,180,500
1116,20.88,6.843,14.037,180,500
1118,21.24,7.179,14.061,180,500
1120,21.6,7.375,14.225,180,500
1122,21.96,7.462,14.498,180,500
1124,22.32,7.732,14.588,180,500
1126,22.68,8.138,14.542,180,500
1128,23.04,8.364,14.676,180,500
1130,23.4,8.507,14.893,180,500
1132,23.76,8.732,15.028,180,500
1134,24.12,9.241,14.879,180,500
1136,24.48,9.408,15.072,180,500
1138,24.84,9.596,15.244,180,500
1140,25.2,9.994,15.206,180,500
1142,25.56,10.199,15.361,180,500
1144,25.92,10.527,15.393,180,500
1146,26.28,10.819,15.461,180,500
1148,26.64,11.052,15.588,180,500
1150,27.0,11.3,15.7,180,500
1152,27.36,11.681,15.679,180,500
1154,27.72,11.93,15.79,180,500
1156,28.08,12.319,15.761,180,500
1158,28.44,12.648,15.792,180,500
1160,28.8,12.946,15.854,180,500
1162,29.16,13.239,15.921,180,500
1164,29.52,13.682,15.838,180,500
1166,29.88,13.944,15.936,180,500
1168,30.24,14.313,15.927,180,500
1170,30.6,14.577,16.023,180,500
1172,30.96,14.926,16.034,180,500
1174,31.32,15.352,15.968,180,500
1176,31.68,15.69,15.99,180,500
1178,32.04,15.942,16.098,180,500
1180,32.4,16.413,15.987,180,500
1182,32.76,16.745,16.015,180,500
1184,33.12,17.113,16.007,180,500
1186,33.48,17.38,16.1,180,500
1188,33.84,17.908,15.932,180,500
1190,34.2,18.124,16.076,180,500
1192,34.56,18.612,15.948,180,500
1194,34.92,18.897,16.023,180,500
1196,35.28,19.353,15.927,180,500
1198,35.64,19.649,15.991,180,500
1200,36.0,20.007,15.993,180,500
1202,36.36,20.324,16.036,180,500
1204,36.72,20.697,16.023,180,500
1206,37.08,20.971,16.109,180,500
1208,37.44,21.473,15.967,180,500
1210,37.8,21.648,16.152,180,500
1212,38.16,22.105,16.055,180,500
1214,38.52,22.479,16.041,180,500
1216,38.88,22.882,15.998,180,500
1218,39.24,23.23,16.01,180,500
1220,39.6,23.51,16.09,180,500
1222,39.96,23.902,16.058,180,500
1224,40.32,24.241,16.079,180,500
1226,40.68,24.599,16.081,180,500
1228,41.04,25.006,16.034,180,500
1230,41.4,25.418,15.982,180,500
1232,41.76,25.652,16.108,180,500
1234,42.12,26.111,16.009,180,500
1236,42.48,26.485,15.995,180,500
1238,42.84,26.897,15.943,180,500
1240,43.2,27.235,15.965,180,500
1242,43.56,27.478,16.082,180,500
1244,43.92,27.855,16.065,180,500
1246,44.28,28.258,16.022,180,500
1248,44.64,28.602,16.038,180,500
1250,45.0,28.929,16.071,180,500
1252,45.36,29.283,16.077,180,500
1254,45.72,29.751,15.969,180,500
1256,46.08,30.2,15.88,180,500
1258,46.44,30.435,16.005,180,500
1260,46.8,30.758,16.042,180,500
1262,47.16,31.118,16.042,180,500
1264,47.52,31.526,15.994,180,500
1266,47.88,31.912,15.968,180,500
1268,48.24,32.206,16.034,180,500
1270,48.6,32.514,16.086,180,500
1272,48.96,32.881,16.079,180,500
1274,49.32,33.268,16.052,180,500
1276,49.68,33.834,15.846,180,500
1278,50.04,34.089,15.951,180,500
1280,50.4,34.373,16.027,180,500
1282,50.76,34.723,16.037,180,500
1284,51.12,35.148,15.972,180,500
1286,51.48,35.503,15.977,180,500
1288,51.84,35.854,15.986,180,500
1290,52.2,36.172,16.028,180,500
1292,52.56,36.501,16.059,180,500
1294,52.92,36.768,16.152,180,500
1296,53.28,37.215,16.065,180,500
1298,53.64,37.638,16.002,180,500
1300,54.0,37.92,16.08,180,500
1302,54.36,38.37,15.99,180,500
1304,54.72,38.795,15.925,180,500
1306,55.08,39.062,16.018,180,500
1308,55.44,39.428,16.012,180,500
1310,55.8,39.697,16.103,180,500
1312,56.16,40.107,16.053,180,500
1314,56.52,40.413,16.107,180,500
1316,56.88,40.814,16.066,180,500
1318,57.24,41.199,16.041,180,500
1320,57.6,41.531,16.069,180,500
1322,57.96,42.007,15.953,180,500
1324,58.32,42.263,16.057,180,500
1326,58.68,42.738,15.942,180,500
1328,59.04,43.018,16.022,180,500
1330,59.4,43.47,15.93,180,500
1332,59.76,43.702,16.058,180,500
1334,60.12,44.161,15.959,180,500
1336,60.48,44.523,15.957,180,500
1338,60.84,44.836,16.004,180,500
1340,61.2,45.167,16.033,180,500
1342,61.56,45.395,16.165,180,500
1344,61.92,45.956,15.964,180,500
1346,62.28,46.253,16.027,180,500
1348,62.64,46.622,16.018,180,500
1350,63.0,46.908,16.092,180,500
1352,63.36,47.361,15.999,180,500
1354,63.72,47.714,16.006,180,500
1356,64.08,48.114,15.966,180,500
1358,64.44,48.433,16.007,180,500
1360,64.8,48.763,16.037,180,500
1362,65.16,49.029,16.131,180,500
1364,65.52,49.449,16.071,180,500
1366,65.88,49.939,15.941,180,500
1368,66.24,50.213,16.027,180,500
1370,66.6,50.534,16.066,180,500
1372,66.96,50.902,16.058,180,500
1374,67.32,51.344,15.976,180,500
1376,67.68,51.733,15.947,180,500
1378,68.04,51.95,16.09,180,500
1380,68.4,52.412,15.988,180,500
1382,68.76,52.752,16.008,180,500
1384,69.12,53.133,15.987,180,500
1386,69.48,53.493,15.987,180,500
1388,69.84,53.78,16.06,180,500
1390,70.2,54.266,15.934,180,500
1392,70.56,54.626,15.934,180,500
1394,70.92,54.888,16.032,180,500
1396,71.28,55.243,16.037,180,500
1398,71.64,55.626,16.014,180,500
1400,72.0,55.959,16.041,180,500
1402,72.36,56.314,16.046,180,500
1404,72.72,56.665,16.055,180,500
1406,73.08,57.091,15.989,180,500
1408,73.44,57.439,16.001,180,500
1410,73.8,57.739,16.061,180,500
1412,74.16,58.153,16.007,180,500
1414,74.52,58.499,16.021,180,500
1416,74.88,58.803,16.077,180,500
1418,75.24,59.271,15.969,180,500
1420,75.6,59.609,15.991,180,500
1422,75.96,59.87,16.09,180,500
1424,76.32,60.304,16.016,180,500
1426,76.68,60.61,16.07,180,500
1428,77.04,60.995,16.045,180,500
1430,77.4,61.301,16.099,180,500
1432,77.76,61.757,16.003,180,500
1434,78.12,62.099,16.021,180,500
1436,78.48,62.516,15.964,180,500
1438,78.84,62.764,16.076,180,500
1440,79.2,63.176,16.024,180,500
1442,79.56,63.527,16.033,180,500
1444,79.92,63.969,15.951,180,500
1446,80.28,64.266,16.014,180,500
1448,80.64,64.582,16.058,180,500
1450,81.0,64.907,16.093,180,500
1452,81.36,65.263,16.097,180,500
1454,81.72,65.641,16.079,180,500
1456,82.08,66.067,16.013,180,500
1458,82.44,66.399,16.041,180,500
1460,82.8,66.801,15.999,180,500
1462,83.16,67.088,16.072,180,500
1464,83.52,67.547,15.973,180,500
