timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
141,31.995,2.894,29.101,270,13.91,23.05,1000
142,32.265,3.066,29.199,270,14.01,23.18,1000
143,32.535,3.07,29.465,270,14.11,23.31,1000
144,32.805,3.19,29.615,270,14.2,23.43,1000
145,33.075,3.201,29.874,270,14.3,23.56,1000
146,33.345,3.142,30.203,270,14.39,23.69,1000
147,33.615,3.334,30.281,270,14.49,23.81,1000
148,33.885,3.305,30.58,270,14.58,23.94,1000
149,34.155,3.448,30.707,270,14.68,24.07,1000
150,34.425,3.403,31.022,270,14.78,24.19,1000
151,34.695,3.402,31.293,270,14.87,24.32,1000
152,34.965,3.525,31.44,270,14.97,24.45,1000
153,35.235,3.543,31.692,270,15.06,24.57,1000
154,35.505,3.615,31.89,270,15.16,24.7,1000
155,35.775,3.579,32.196,270,15.25,24.82,1000
156,36.045,3.683,32.362,270,15.35,24.95,1000
157,36.315,3.684,32.631,270,15.44,25.08,1000
158,36.585,3.762,32.823,270,15.54,25.2,1000
159,36.855,3.768,33.087,270,15.63,25.33,1000
160,37.125,3.859,33.266,270,15.73,25.45,1000
161,37.395,3.946,33.449,270,15.82,25.58,1000
162,37.665,3.988,33.677,270,15.92,25.71,1000
163,37.935,3.928,34.007,270,16.01,25.83,1000
164,38.205,4.033,34.172,270,16.11,25.96,1000
165,38.475,4.051,34.424,270,16.2,26.08,1000
166,38.745,4.11,34.635,270,16.3,26.21,1000
167,39.015,4.201,34.814,270,16.39,26.33,1000
168,39.285,4.318,34.967,270,16.49,26.46,1000
169,39.555,4.304,35.251,270,16.58,26.58,1000
170,39.825,4.465,35.36,270,16.67,26.71,1000
171,40.095,4.321,35.774,270,16.77,26.83,1000
172,40.365,4.427,35.938,270,16.86,26.96,1000
173,40.635,4.514,36.121,270,16.96,27.08,1000
174,40.905,4.558,36.347,270,17.05,27.21,1000
175,41.175,4.637,36.538,270,17.14,27.33,1000
176,41.445,4.675,36.77,270,17.24,27.46,1000
177,41.715,4.836,36.879,270,17.33,27.58,1000
178,41.985,4.717,37.268,270,17.43,27.71,1000
179,42.255,4.772,37.483,270,17.52,27.83,1000
180,42.525,4.914,37.611,270,17.61,27.95,1000
181,42.795,4.957,37.838,270,17.71,28.08,1000
182,43.065,4.988,38.077,270,17.8,28.2,1000
183,43.335,5.102,38.233,270,17.89,28.33,1000
184,43.605,4.982,38.623,270,17.99,28.45,1000
185,43.875,5.215,38.66,270,18.08,28.58,1000
186,44.145,5.145,39.0,270,18.17,28.7,1000
187,44.415,5.253,39.162,270,18.27,28.82,1000
188,44.685,5.353,39.332,270,18.36,28.95,1000
189,44.955,5.34,39.615,270,18.45,29.07,1000
190,45.225,5.444,39.781,270,18.55,29.19,1000
191,45.495,5.566,39.929,270,18.64,29.32,1000
192,45.765,5.545,40.22,270,18.73,29.44,1000
193,46.035,5.672,40.363,270,18.82,29.56,1000
194,46.305,5.67,40.635,270,18.92,29.69,1000
195,46.575,5.741,40.834,270,19.01,29.81,1000
196,46.845,5.836,41.009,270,19.1,29.93,1000
197,47.115,5.797,41.318,270,19.19,30.05,1000
198,47.385,5.852,41.533,270,19.29,30.18,1000
199,47.655,5.949,41.706,270,19.38,30.3,1000
200,47.925,5.989,41.936,270,19.47,30.42,1000
201,48.195,6.225,41.97,270,19.56,30.54,1000
202,48.465,6.132,42.333,270,19.65,30.67,1000
203,48.735,6.139,42.596,270,19.75,30.79,1000
204,49.005,6.31,42.695,270,19.84,30.91,1000
205,49.275,6.317,42.958,270,19.93,31.03,1000
206,49.545,6.472,43.073,270,20.02,31.16,1000
207,49.815,6.456,43.359,270,20.11,31.28,1000
208,50.085,6.421,43.664,270,20.21,31.4,1000
209,50.355,6.642,43.713,270,20.3,31.52,1000
210,50.625,6.648,43.977,270,20.39,31.64,1000
211,50.895,6.735,44.16,270,20.48,31.76,1000
212,51.165,6.791,44.374,270,20.57,31.89,1000
213,51.435,6.839,44.596,270,20.66,32.01,1000
214,51.705,7.048,44.657,270,20.75,32.13,1000
215,51.975,6.984,44.991,270,20.84,32.25,1000
216,52.245,7.078,45.167,270,20.93,32.37,1000
217,52.515,7.157,45.358,270,21.03,32.49,1000
218,52.785,7.117,45.668,270,21.12,32.61,1000
219,53.055,7.271,45.784,270,21.21,32.73,1000
220,53.325,7.32,46.005,270,21.3,32.85,1000
221,53.595,7.425,46.17,270,21.39,32.97,1000
222,53.865,7.328,46.537,270,21.48,33.09,1000
223,54.135,7.46,46.675,270,21.57,33.21,1000
224,54.405,7.516,46.889,270,21.66,33.33,1000
225,54.675,7.615,47.06,270,21.75,33.45,1000
226,54.945,7.69,47.255,270,21.84,33.57,1000
227,55.215,7.676,47.539,270,21.93,33.69,1000
228,55.485,7.951,47.534,270,22.02,33.81,1000
229,55.755,7.843,47.912,270,22.11,33.93,1000
230,56.025,7.934,48.091,270,22.2,34.05,1000
231,56.295,7.98,48.315,270,22.29,34.17,1000
232,56.565,8.039,48.526,270,22.38,34.29,1000
233,56.835,8.185,48.65,270,22.47,34.41,1000
234,57.105,8.307,48.798,270,22.56,34.53,1000
235,57.375,8.368,49.007,270,22.64,34.65,1000
236,57.645,8.344,49.301,270,22.73,34.77,1000
237,57.915,8.428,49.487,270,22.82,34.89,1000
238,58.185,8.534,49.651,270,22.91,35.01,1000
239,58.455,8.638,49.817,270,23.0,35.12,1000
240,58.725,8.49,50.235,270,23.09,35.24,1000
241,58.995,8.874,50.121,270,23.18,35.36,1000
242,59.265,8.852,50.413,270,23.27,35.48,1000
243,59.535,8.931,50.604,270,23.35,35.6,1000
244,59.805,8.992,50.813,270,23.44,35.72,1000
245,60.075,9.049,51.026,270,23.53,35.83,1000
246,60.345,9.145,51.2,270,23.62,35.95,1000
247,60.615,9.177,51.438,270,23.71,36.07,1000
248,60.885,9.217,51.668,270,23.8,36.19,1000
249,61.155,9.275,51.88,270,23.88,36.31,1000
250,61.425,9.355,52.07,270,23.97,36.42,1000
251,61.695,9.519,52.176,270,24.06,36.54,1000
252,61.965,9.556,52.409,270,24.15,36.66,1000
253,62.235,9.647,52.588,270,24.23,36.77,1000
254,62.505,9.722,52.783,270,24.32,36.89,1000
255,62.775,9.789,52.986,270,24.41,37.01,1000
256,63.045,9.871,53.174,270,24.5,37.12,1000
257,63.315,9.926,53.389,270,24.58,37.24,1000
258,63.585,10.01,53.575,270,24.67,37.36,1000
259,63.855,10.155,53.7,270,24.76,37.47,1000
260,64.125,10.221,53.904,270,24.84,37.59,1000
261,64.395,10.214,54.181,270,24.93,37.71,1000
262,64.665,10.444,54.221,270,25.02,37.82,1000
263,64.935,10.369,54.566,270,25.1,37.94,1000
264,65.205,10.564,54.641,270,25.19,38.05,1000
265,65.475,10.56,54.915,270,25.28,38.17,1000
266,65.745,10.647,55.098,270,25.36,38.29,1000
267,66.015,10.706,55.309,270,25.45,38.4,1000
268,66.285,10.755,55.53,270,25.54,38.52,1000
269,66.555,10.982,55.573,270,25.62,38.63,1000
270,66.825,10.993,55.832,270,25.71,38.75,1000
271,67.095,11.11,55.985,270,25.79,38.86,1000
272,67.365,11.284,56.081,270,25.88,38.98,1000
273,67.635,11.148,56.487,270,25.96,39.09,1000
274,67.905,11.177,56.728,270,26.05,39.21,1000
275,68.175,11.389,56.786,270,26.13,39.32,1000
276,68.445,11.425,57.02,270,26.22,39.43,1000
277,68.715,11.407,57.308,270,26.3,39.55,1000
278,68.985,11.631,57.354,270,26.39,39.66,1000
279,69.255,11.667,57.588,270,26.47,39.78,1000
280,69.525,11.805,57.72,270,26.56,39.89,1000
281,69.795,11.926,57.869,270,26.64,40.0,1000
282,70.065,11.912,58.153,270,26.73,40.12,1000
283,70.335,12.091,58.244,270,26.81,40.23,1000
284,70.605,12.17,58.435,270,26.9,40.35,1000
285,70.875,12.266,58.609,270,26.98,40.46,1000
286,71.145,12.367,58.778,270,27.07,40.57,1000
287,71.415,12.311,59.104,270,27.15,40.68,1000
288,71.685,12.557,59.128,270,27.23,40.8,1000
289,71.955,12.534,59.421,270,27.32,40.91,1000
290,72.225,12.685,59.54,270,27.4,41.02,1000
291,72.495,12.738,59.757,270,27.48,41.14,1000
292,72.765,12.841,59.924,270,27.57,41.25,1000
293,73.035,12.912,60.123,270,27.65,41.36,1000
294,73.305,12.978,60.327,270,27.73,41.47,1000
295,73.575,13.147,60.428,270,27.82,41.58,1000
296,73.845,13.212,60.633,270,27.9,41.7,1000
297,74.115,13.312,60.803,270,27.98,41.81,1000
298,74.385,13.447,60.938,270,28.07,41.92,1000
299,74.655,13.384,61.271,270,28.15,42.03,1000
300,74.925,13.558,61.367,270,28.23,42.14,1000
301,75.195,13.666,61.529,270,28.31,42.25,1000
302,75.465,13.767,61.698,270,28.4,42.36,1000
303,75.735,13.843,61.892,270,28.48,42.47,1000
304,76.005,13.941,62.064,270,28.56,42.59,1000
305,76.275,13.975,62.3,270,28.64,42.7,1000
306,76.545,14.072,62.473,270,28.73,42.81,1000
307,76.815,14.119,62.696,270,28.81,42.92,1000
308,77.085,14.21,62.875,270,28.89,43.03,1000
309,77.355,14.374,62.981,270,28.97,43.14,1000
310,77.625,14.414,63.211,270,29.05,43.25,1000
311,77.895,14.569,63.326,270,29.13,43.36,1000
312,78.165,14.503,63.662,270,29.21,43.47,1000
313,78.435,14.607,63.828,270,29.3,43.58,1000
314,78.705,14.953,63.752,270,29.38,43.69,1000
315,78.975,14.882,64.093,270,29.46,43.79,1000
316,79.245,15.031,64.214,270,29.54,43.9,1000
317,79.515,15.093,64.422,270,29.62,44.01,1000
318,79.785,15.218,64.567,270,29.7,44.12,1000
319,80.055,15.321,64.734,270,29.78,44.23,1000
320,80.325,15.365,64.96,270,29.86,44.34,1000
321,80.595,15.423,65.172,270,29.94,44.45,1000
322,80.865,15.655,65.21,270,30.02,44.56,1000
323,81.135,15.606,65.529,270,30.1,44.66,1000
324,81.405,15.861,65.544,270,30.18,44.77,1000
325,81.675,15.862,65.813,270,30.26,44.88,1000
326,81.945,16.022,65.923,270,30.34,44.99,1000
327,82.215,16.032,66.183,270,30.42,45.09,1000
328,82.485,16.254,66.231,270,30.5,45.2,1000
329,82.755,16.247,66.508,270,30.58,45.31,1000
330,83.025,16.466,66.559,270,30.66,45.42,1000
331,83.295,16.494,66.801,270,30.73,45.52,1000
332,83.565,16.588,66.977,270,30.81,45.63,1000
333,83.835,16.787,67.048,270,30.89,45.74,1000
334,84.105,16.712,67.393,270,30.97,45.84,1000
335,84.375,16.835,67.54,270,31.05,45.95,1000
336,84.645,16.961,67.684,270,31.13,46.06,1000
337,84.915,17.008,67.907,270,31.21,46.16,1000
338,85.185,17.294,67.891,270,31.28,46.27,1000
339,85.455,17.279,68.176,270,31.36,46.37,1000
340,85.725,17.465,68.26,270,31.44,46.48,1000
341,85.995,17.505,68.49,270,31.52,46.59,1000
342,86.265,17.53,68.735,270,31.59,46.69,1000
343,86.535,17.712,68.823,270,31.67,46.8,1000
344,86.805,17.72,69.085,270,31.75,46.9,1000
345,87.075,17.894,69.181,270,31.83,47.01,1000
346,87.345,17.953,69.392,270,31.9,47.11,1000
347,87.615,18.207,69.408,270,31.98,47.22,1000
348,87.885,18.233,69.652,270,32.06,47.32,1000
349,88.155,18.339,69.816,270,32.13,47.42,1000
350,88.425,18.524,69.901,270,32.21,47.53,1000
351,88.695,18.408,70.287,270,32.29,47.63,1000
352,88.965,18.66,70.305,270,32.36,47.74,1000
353,89.235,18.738,70.497,270,32.44,47.84,1000
354,89.505,18.816,70.689,270,32.52,47.94,1000
355,89.775,18.997,70.778,270,32.59,48.05,1000
356,90.045,19.04,71.005,270,32.67,48.15,1000
357,90.315,19.129,71.186,270,32.74,48.25,1000
358,90.585,19.289,71.296,270,32.82,48.36,1000
359,90.855,19.52,71.335,270,32.89,48.46,1000
360,91.125,19.488,71.637,270,32.97,48.56,1000
361,91.395,19.602,71.793,270,33.04,48.66,1000
362,91.665,19.717,71.948,270,33.12,48.77,1000
363,91.935,19.794,72.141,270,33.19,48.87,1000
364,92.205,19.831,72.374,270,33.27,48.97,1000
365,92.475,19.957,72.518,270,33.34,49.07,1000
366,92.745,20.182,72.563,270,33.42,49.17,1000
367,93.015,20.169,72.846,270,33.49,49.28,1000
368,93.285,20.349,72.936,270,33.57,49.38,1000
369,93.555,20.479,73.076,270,33.64,49.48,1000
370,93.825,20.668,73.157,270,33.71,49.58,1000
371,94.095,20.652,73.443,270,33.79,49.68,1000
372,94.365,20.917,73.448,270,33.86,49.78,1000
373,94.635,20.974,73.661,270,33.94,49.88,1000
374,94.905,21.004,73.901,270,34.01,49.98,1000
375,95.175,21.073,74.102,270,34.08,50.08,1000
376,95.445,21.33,74.115,270,34.16,50.18,1000
377,95.715,21.36,74.355,270,34.23,50.28,1000
378,95.985,21.515,74.47,270,34.3,50.38,1000
379,96.255,21.573,74.682,270,34.37,50.48,1000
380,96.525,21.717,74.808,270,34.45,50.58,1000
381,96.795,21.768,75.027,270,34.52,50.68,1000
382,97.065,21.903,75.162,270,34.59,50.78,1000
383,97.335,21.964,75.371,270,34.66,50.88,1000
384,97.605,22.055,75.55,270,34.73,50.98,1000
385,97.875,22.156,75.719,270,34.81,51.08,1000
386,98.145,22.156,75.989,270,34.88,51.08,1000
387,98.415,22.156,76.259,270,34.95,51.08,1000
388,98.685,22.156,76.529,270,35.02,51.08,1000
389,98.955,22.156,76.799,270,35.09,51.08,1000
390,99.225,22.156,77.069,270,35.16,51.08,1000
391,99.495,22.156,77.339,270,35.23,51.08,1000
392,99.765,22.156,77.609,270,35.31,51.08,1000
393,100.035,22.156,77.879,270,35.38,51.08,1000
394,100.305,22.156,78.149,270,35.45,51.08,1000
395,100.575,22.156,78.419,270,35.52,51.08,1000
396,100.845,22.156,78.689,270,35.59,51.08,1000
397,101.115,22.156,78.959,270,35.66,51.08,1000
398,101.385,22.156,79.229,270,35.73,51.08,1000
399,101.655,22.156,79.499,270,35.8,51.08,1000
400,101.925,22.156,79.769,270,35.87,51.08,1000
401,102.195,22.156,80.039,270,35.94,51.08,1000
402,102.465,22.156,80.309,270,36.01,51.08,1000
403,102.735,22.156,80.579,270,36.08,51.08,1000
404,103.005,22.156,80.849,270,36.15,51.08,1000
405,103.275,22.156,81.119,270,36.21,51.08,1000
406,103.545,22.156,81.389,270,36.28,51.08,1000
407,103.815,22.156,81.659,270,36.35,51.08,1000
408,104.085,22.156,81.929,270,36.42,51.08,1000
409,104.355,22.156,82.199,270,36.49,51.08,1000
410,104.625,22.156,82.469,270,36.56,51.08,1000
411,104.895,22.156,82.739,270,36.63,51.08,1000
412,105.165,22.156,83.009,270,36.69,51.08,1000
413,105.435,22.156,83.279,270,36.76,51.08,1000
414,105.705,22.156,83.549,270,36.83,51.08,1000
415,105.975,22.156,83.819,270,36.9,51.08,1000
416,106.245,22.156,84.089,270,36.96,51.08,1000
417,106.515,22.156,84.359,270,37.03,51.08,1000
418,106.785,22.156,84.629,270,37.1,51.08,1000
419,107.055,22.156,84.899,270,37.17,51.08,1000
420,107.325,22.156,85.169,270,37.23,51.08,1000
421,107.595,22.156,85.439,270,37.3,51.08,1000
422,107.865,22.156,85.709,270,37.37,51.08,1000
423,108.135,22.156,85.979,270,37.43,51.08,1000
424,108.405,22.156,86.249,270,37.5,51.08,1000
425,108.675,22.156,86.519,270,37.56,51.08,1000
426,108.945,22.156,86.789,270,37.63,51.08,1000
427,109.215,22.156,87.059,270,37.7,51.08,1000
428,109.485,22.156,87.329,270,37.76,51.08,1000
429,109.755,22.156,87.599,270,37.83,51.08,1000
430,110.025,22.156,87.869,270,37.89,51.08,1000
431,110.295,22.156,88.139,270,37.96,51.08,1000
432,110.565,22.156,88.409,270,38.02,51.08,1000
433,110.835,22.156,88.679,270,38.09,51.08,1000
434,111.105,22.156,88.949,270,38.15,51.08,1000
435,111.375,22.156,89.219,270,38.22,51.08,1000
436,111.645,22.156,89.489,270,38.28,51.08,1000
437,111.915,22.156,89.759,270,38.35,51.08,1000
438,112.185,22.156,90.029,270,38.41,51.08,1000
439,112.455,22.156,90.299,270,38.47,51.08,1000
440,112.725,22.156,90.569,270,38.54,51.08,1000
441,112.995,22.156,90.839,270,38.6,51.08,1000
442,113.265,22.156,91.109,270,38.66,51.08,1000
443,113.535,22.156,91.379,270,38.73,51.08,1000
444,113.805,22.156,91.649,270,38.79,51.08,1000
445,114.075,22.156,91.919,270,38.85,51.08,1000
446,114.345,22.156,92.189,270,38.92,51.08,1000
447,114.615,22.156,92.459,270,38.98,51.08,1000
448,114.885,22.156,92.729,270,39.04,51.08,1000
449,115.155,22.156,92.999,270,39.1,51.08,1000
450,115.425,22.156,93.269,270,39.17,51.08,1000
451,115.695,22.156,93.539,270,39.23,51.08,1000
452,115.965,22.156,93.809,270,39.29,51.08,1000
453,116.235,22.156,94.079,270,39.35,51.08,1000
454,116.505,22.156,94.349,270,39.41,51.08,1000
455,116.775,22.156,94.619,270,39.48,51.08,1000
456,117.045,22.156,94.889,270,39.54,51.08,1000
457,117.315,22.156,95.159,270,39.6,51.08,1000
458,117.585,22.156,95.429,270,39.66,51.08,1000
459,117.855,22.156,95.699,270,39.72,51.08,1000
460,118.125,22.156,95.969,270,39.78,51.08,1000
461,118.395,22.156,96.239,270,39.84,51.08,1000
462,118.665,22.156,96.509,270,39.9,51.08,1000
463,118.935,22.156,96.779,270,39.96,51.08,1000
464,119.205,22.156,97.049,270,40.02,51.08,1000
465,119.475,22.156,97.319,270,40.08,51.08,1000
466,119.745,22.156,97.589,270,40.14,51.08,1000
467,120.015,22.156,97.859,270,40.2,51.08,1000
468,120.285,22.156,98.129,270,40.26,51.08,1000
469,120.555,22.156,98.399,270,40.32,51.08,1000
470,120.825,22.156,98.669,270,40.38,51.08,1000
471,121.095,22.156,98.939,270,40.44,51.08,1000
472,121.365,22.156,99.209,270,40.5,51.08,1000
473,121.635,22.156,99.479,270,40.55,51.08,1000
474,121.905,22.156,99.749,270,40.61,51.08,1000
475,122.175,22.156,100.019,270,40.67,51.08,1000
476,122.445,22.156,100.289,270,40.73,51.08,1000
477,122.715,22.156,100.559,270,40.79,51.08,1000
478,122.985,22.156,100.829,270,40.84,51.08,1000
479,123.255,22.156,101.099,270,40.9,51.08,1000
480,123.525,22.156,101.369,270,40.96,51.08,1000
481,123.795,22.156,101.639,270,41.02,51.08,1000
482,124.065,22.156,101.909,270,41.07,51.08,1000
483,124.335,22.156,102.179,270,41.13,51.08,1000
484,124.605,22.156,102.449,270,41.19,51.08,1000
485,124.875,22.156,102.719,270,41.24,51.08,1000
486,125.145,22.156,102.989,270,41.3,51.08,1000
487,125.415,22.156,103.259,270,41.36,51.08,1000
488,125.685,22.156,103.529,270,41.41,51.08,1000
489,125.955,22.156,103.799,270,41.47,51.08,1000
490,126.225,22.156,104.069,270,41.52,51.08,1000
491,126.495,22.156,104.339,270,41.58,51.08,1000
492,126.765,22.156,104.609,270,41.64,51.08,1000
493,127.035,22.156,104.879,270,41.69,51.08,1000
494,127.305,22.156,105.149,270,41.75,51.08,1000
495,127.575,22.156,105.419,270,41.8,51.08,1000
496,127.845,22.156,105.689,270,41.86,51.08,1000
497,128.115,22.156,105.959,270,41.91,51.08,1000
498,128.385,22.156,106.229,270,41.97,51.08,1000
499,128.655,22.156,106.499,270,42.02,51.08,1000
500,128.925,22.156,106.769,270,42.07,51.08,1000
501,129.195,22.156,107.039,270,42.13,51.08,1000
502,129.465,22.156,107.309,270,42.18,51.08,1000
503,129.735,22.156,107.579,270,42.23,51.08,1000
504,130.005,22.156,107.849,270,42.29,51.08,1000
505,130.275,22.156,108.119,270,42.34,51.08,1000
506,130.545,22.156,108.389,270,42.39,51.08,1000
507,130.815,22.156,108.659,270,42.45,51.08,1000
508,131.085,22.156,108.929,270,42.5,51.08,1000
509,131.355,22.156,109.199,270,42.55,51.08,1000
510,131.625,22.156,109.469,270,42.61,51.08,1000
511,131.895,22.156,109.739,270,42.66,51.08,1000
512,132.165,22.156,110.009,270,42.71,51.08,1000
513,132.435,22.156,110.279,270,42.76,51.08,1000
