timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
87,20.52,1.183,19.337,360,8.66,16.1,1000
88,20.88,1.123,19.757,360,8.75,16.23,1000
89,21.24,1.207,20.033,360,8.85,16.36,1000
90,21.6,1.292,20.308,360,8.95,16.49,1000
91,21.96,1.201,20.759,360,9.05,16.62,1000
92,22.32,1.32,21.0,360,9.15,16.75,1000
93,22.68,1.329,21.351,360,9.25,16.88,1000
94,23.04,1.323,21.717,360,9.34,17.01,1000
95,23.4,1.382,22.018,360,9.44,17.14,1000
96,23.76,1.418,22.342,360,9.54,17.27,1000
97,24.12,1.333,22.787,360,9.64,17.4,1000
98,24.48,1.44,23.04,360,9.74,17.53,1000
99,24.84,1.569,23.271,360,9.84,17.66,1000
100,25.2,1.486,23.714,360,9.93,17.79,1000
101,25.56,1.494,24.066,360,10.03,17.92,1000
102,25.92,1.534,24.386,360,10.13,18.05,1000
103,26.28,1.721,24.559,360,10.23,18.18,1000
104,26.64,1.689,24.951,360,10.33,18.31,1000
105,27.0,1.638,25.362,360,10.42,18.44,1000
106,27.36,1.692,25.668,360,10.52,18.57,1000
107,27.72,1.644,26.076,360,10.62,18.69,1000
108,28.08,1.799,26.281,360,10.72,18.82,1000
109,28.44,1.819,26.621,360,10.81,18.95,1000
110,28.8,1.812,26.988,360,10.91,19.08,1000
111,29.16,1.877,27.283,360,11.01,19.21,1000
112,29.52,1.971,27.549,360,11.11,19.34,1000
113,29.88,1.876,28.004,360,11.2,19.47,1000
114,30.24,1.788,28.452,360,11.3,19.6,1000
115,30.6,2.04,28.56,360,11.4,19.73,1000
116,30.96,1.968,28.992,360,11.5,19.85,1000
117,31.32,2.021,29.299,360,11.59,19.98,1000
118,31.68,2.122,29.558,360,11.69,20.11,1000
119,32.04,2.105,29.935,360,11.79,20.24,1000
120,32.4,2.205,30.195,360,11.89,20.37,1000
121,32.76,2.135,30.625,360,11.98,20.5,1000
122,33.12,2.35,30.77,360,12.08,20.63,1000
123,33.48,2.29,31.19,360,12.18,20.75,1000
124,33.84,2.28,31.56,360,12.27,20.88,1000
125,34.2,2.443,31.757,360,12.37,21.01,1000
126,34.56,2.366,32.194,360,12.47,21.14,1000
127,34.92,2.333,32.587,360,12.56,21.27,1000
128,35.28,2.524,32.756,360,12.66,21.39,1000
129,35.64,2.468,33.172,360,12.76,21.52,1000
130,36.0,2.555,33.445,360,12.85,21.65,1000
131,36.36,2.658,33.702,360,12.95,21.78,1000
132,36.72,2.71,34.01,360,13.05,21.9,1000
133,37.08,2.704,34.376,360,13.14,22.03,1000
134,37.44,2.814,34.626,360,13.24,22.16,1000
135,37.8,2.697,35.103,360,13.34,22.29,1000
136,38.16,2.811,35.349,360,13.43,22.42,1000
137,38.52,2.819,35.701,360,13.53,22.54,1000
138,38.88,2.935,35.945,360,13.63,22.67,1000
139,39.24,2.913,36.327,360,13.72,22.8,1000
140,39.6,3.008,36.592,360,13.82,22.92,1000
141,39.96,2.909,37.051,360,13.91,23.05,1000
142,40.32,3.157,37.163,360,14.01,23.18,1000
143,40.68,3.076,37.604,360,14.11,23.31,1000
144,41.04,3.161,37.879,360,14.2,23.43,1000
145,41.4,3.194,38.206,360,14.3,23.56,1000
146,41.76,3.23,38.53,360,14.39,23.69,1000
147,42.12,3.222,38.898,360,14.49,23.81,1000
148,42.48,3.246,39.234,360,14.58,23.94,1000
149,42.84,3.362,39.478,360,14.68,24.07,1000
150,43.2,3.332,39.868,360,14.78,24.19,1000
151,43.56,3.46,40.1,360,14.87,24.32,1000
152,43.92,3.577,40.343,360,14.97,24.45,1000
153,44.28,3.561,40.719,360,15.06,24.57,1000
154,44.64,3.635,41.005,360,15.16,24.7,1000
155,45.0,3.566,41.434,360,15.25,24.82,1000
156,45.36,3.755,41.605,360,15.35,24.95,1000
157,45.72,3.69,42.03,360,15.44,25.08,1000
158,46.08,3.781,42.299,360,15.54,25.2,1000
159,46.44,3.752,42.688,360,15.63,25.33,1000
160,46.8,3.905,42.895,360,15.73,25.45,1000
161,47.16,3.923,43.237,360,15.82,25.58,1000
162,47.52,3.906,43.614,360,15.92,25.71,1000
163,47.88,3.932,43.948,360,16.01,25.83,1000
164,48.24,4.086,44.154,360,16.11,25.96,1000
165,48.6,4.121,44.479,360,16.2,26.08,1000
166,48.96,4.108,44.852,360,16.3,26.21,1000
167,49.32,4.294,45.026,360,16.39,26.33,1000
168,49.68,4.292,45.388,360,16.49,26.46,1000
169,50.04,4.447,45.593,360,16.58,26.58,1000
170,50.4,4.388,46.012,360,16.67,26.71,1000
171,50.76,4.395,46.365,360,16.77,26.83,1000
172,51.12,4.476,46.644,360,16.86,26.96,1000
173,51.48,4.527,46.953,360,16.96,27.08,1000
174,51.84,4.58,47.26,360,17.05,27.21,1000
175,52.2,4.586,47.614,360,17.14,27.33,1000
176,52.56,4.597,47.963,360,17.24,27.46,1000
177,52.92,4.777,48.143,360,17.33,27.58,1000
178,53.28,4.747,48.533,360,17.43,27.71,1000
179,53.64,4.93,48.71,360,17.52,27.83,1000
180,54.0,4.918,49.082,360,17.61,27.95,1000
181,54.36,4.964,49.396,360,17.71,28.08,1000
182,54.72,4.916,49.804,360,17.8,28.2,1000
183,55.08,5.064,50.016,360,17.89,28.33,1000
184,55.44,5.046,50.394,360,17.99,28.45,1000
185,55.8,5.169,50.631,360,18.08,28.58,1000
186,56.16,5.195,50.965,360,18.17,28.7,1000
187,56.52,5.303,51.217,360,18.27,28.82,1000
188,56.88,5.38,51.5,360,18.36,28.95,1000
189,57.24,5.4,51.84,360,18.45,29.07,1000
190,57.6,5.421,52.179,360,18.55,29.19,1000
191,57.96,5.495,52.465,360,18.64,29.32,1000
192,58.32,5.456,52.864,360,18.73,29.44,1000
193,58.68,5.591,53.089,360,18.82,29.56,1000
194,59.04,5.642,53.398,360,18.92,29.69,1000
195,59.4,5.811,53.589,360,19.01,29.81,1000
196,59.76,5.792,53.968,360,19.1,29.93,1000
197,60.12,5.791,54.329,360,19.19,30.05,1000
198,60.48,5.911,54.569,360,19.29,30.18,1000
199,60.84,5.968,54.872,360,19.38,30.3,1000
200,61.2,6.002,55.198,360,19.47,30.42,1000
201,61.56,6.067,55.493,360,19.56,30.54,1000
202,61.92,6.144,55.776,360,19.65,30.67,1000
203,62.28,6.171,56.109,360,19.75,30.79,1000
204,62.64,6.286,56.354,360,19.84,30.91,1000
205,63.0,6.319,56.681,360,19.93,31.03,1000
206,63.36,6.399,56.961,360,20.02,31.16,1000
207,63.72,6.492,57.228,360,20.11,31.28,1000
208,64.08,6.443,57.637,360,20.21,31.4,1000
209,64.44,6.584,57.856,360,20.3,31.52,1000
210,64.8,6.6,58.2,360,20.39,31.64,1000
211,65.16,6.689,58.471,360,20.48,31.76,1000
212,65.52,6.689,58.831,360,20.57,31.89,1000
213,65.88,6.936,58.944,360,20.66,32.01,1000
214,66.24,6.868,59.372,360,20.75,32.13,1000
215,66.6,7.016,59.584,360,20.84,32.25,1000
216,66.96,7.091,59.869,360,20.93,32.37,1000
217,67.32,7.149,60.171,360,21.03,32.49,1000
218,67.68,7.078,60.602,360,21.12,32.61,1000
219,68.04,7.157,60.883,360,21.21,32.73,1000
220,68.4,7.312,61.088,360,21.3,32.85,1000
221,68.76,7.339,61.421,360,21.39,32.97,1000
222,69.12,7.397,61.723,360,21.48,33.09,1000
223,69.48,7.544,61.936,360,21.57,33.21,1000
224,69.84,7.561,62.279,360,21.66,33.33,1000
225,70.2,7.614,62.586,360,21.75,33.45,1000
226,70.56,7.766,62.794,360,21.84,33.57,1000
227,70.92,7.696,63.224,360,21.93,33.69,1000
228,71.28,7.807,63.473,360,22.02,33.81,1000
229,71.64,7.81,63.83,360,22.11,33.93,1000
230,72.0,8.003,63.997,360,22.2,34.05,1000
231,72.36,7.998,64.362,360,22.29,34.17,1000
232,72.72,8.108,64.612,360,22.38,34.29,1000
233,73.08,8.171,64.909,360,22.47,34.41,1000
234,73.44,8.194,65.246,360,22.56,34.53,1000
235,73.8,8.357,65.443,360,22.64,34.65,1000
236,74.16,8.408,65.752,360,22.73,34.77,1000
237,74.52,8.453,66.067,360,22.82,34.89,1000
238,74.88,8.524,66.356,360,22.91,35.01,1000
239,75.24,8.584,66.656,360,23.0,35.12,1000
240,75.6,8.629,66.971,360,23.09,35.24,1000
241,75.96,8.814,67.146,360,23.18,35.36,1000
242,76.32,8.747,67.573,360,23.27,35.48,1000
243,76.68,8.877,67.803,360,23.35,35.6,1000
244,77.04,8.974,68.066,360,23.44,35.72,1000
245,77.4,9.024,68.376,360,23.53,35.83,1000
246,77.76,9.15,68.61,360,23.62,35.95,1000
247,78.12,9.111,69.009,360,23.71,36.07,1000
248,78.48,9.236,69.244,360,23.8,36.19,1000
249,78.84,9.378,69.462,360,23.88,36.31,1000
250,79.2,9.37,69.83,360,23.97,36.42,1000
251,79.56,9.508,70.052,360,24.06,36.54,1000
252,79.92,9.705,70.215,360,24.15,36.66,1000
253,80.28,9.581,70.699,360,24.23,36.77,1000
254,80.64,9.779,70.861,360,24.32,36.89,1000
255,81.0,9.689,71.311,360,24.41,37.01,1000
256,81.36,9.843,71.517,360,24.5,37.12,1000
257,81.72,9.902,71.818,360,24.58,37.24,1000
258,82.08,10.036,72.044,360,24.67,37.36,1000
259,82.44,10.132,72.308,360,24.76,37.47,1000
260,82.8,10.195,72.605,360,24.84,37.59,1000
261,83.16,10.235,72.925,360,24.93,37.71,1000
262,83.52,10.339,73.181,360,25.02,37.82,1000
263,83.88,10.39,73.49,360,25.1,37.94,1000
264,84.24,10.552,73.688,360,25.19,38.05,1000
265,84.6,10.589,74.011,360,25.28,38.17,1000
266,84.96,10.657,74.303,360,25.36,38.29,1000
267,85.32,10.776,74.544,360,25.45,38.4,1000
268,85.68,10.746,74.934,360,25.54,38.52,1000
269,86.04,10.963,75.077,360,25.62,38.63,1000
270,86.4,10.95,75.45,360,25.71,38.75,1000
271,86.76,11.022,75.738,360,25.79,38.86,1000
272,87.12,11.2,75.92,360,25.88,38.98,1000
273,87.48,11.127,76.353,360,25.96,39.09,1000
274,87.84,11.28,76.56,360,26.05,39.21,1000
275,88.2,11.383,76.817,360,26.13,39.32,1000
276,88.56,11.357,77.203,360,26.22,39.43,1000
277,88.92,11.488,77.432,360,26.3,39.55,1000
278,89.28,11.501,77.779,360,26.39,39.66,1000
279,89.64,11.748,77.892,360,26.47,39.78,1000
280,90.0,11.88,78.12,360,26.56,39.89,1000
281,90.36,11.976,78.384,360,26.64,40.0,1000
282,90.72,11.874,78.846,360,26.73,40.12,1000
283,91.08,12.072,79.008,360,26.81,40.23,1000
284,91.44,12.155,79.285,360,26.9,40.35,1000
285,91.8,12.2,79.6,360,26.98,40.46,1000
286,92.16,12.291,79.869,360,27.07,40.57,1000
287,92.52,12.325,80.195,360,27.15,40.68,1000
288,92.88,12.479,80.401,360,27.23,40.8,1000
289,93.24,12.65,80.59,360,27.32,40.91,1000
290,93.6,12.709,80.891,360,27.4,41.02,1000
291,93.96,12.71,81.25,360,27.48,41.14,1000
292,94.32,12.904,81.416,360,27.57,41.25,1000
293,94.68,12.949,81.731,360,27.65,41.36,1000
294,95.04,13.095,81.945,360,27.73,41.47,1000
295,95.4,13.145,82.255,360,27.82,41.58,1000
296,95.76,13.163,82.597,360,27.9,41.7,1000
297,96.12,13.317,82.803,360,27.98,41.81,1000
298,96.48,13.394,83.086,360,28.07,41.92,1000
299,96.84,13.38,83.46,360,28.15,42.03,1000
300,97.2,13.504,83.696,360,28.23,42.14,1000
301,97.56,13.679,83.881,360,28.31,42.25,1000
302,97.92,13.702,84.218,360,28.4,42.36,1000
303,98.28,13.887,84.393,360,28.48,42.47,1000
304,98.64,13.881,84.759,360,28.56,42.59,1000
305,99.0,14.06,84.94,360,28.64,42.7,1000
306,99.36,14.138,85.222,360,28.73,42.81,1000
307,99.72,14.241,85.479,360,28.81,42.92,1000
308,100.08,14.203,85.877,360,28.89,43.03,1000
309,100.44,14.292,86.148,360,28.97,43.14,1000
310,100.8,14.403,86.397,360,29.05,43.25,1000
311,101.16,14.599,86.561,360,29.13,43.36,1000
312,101.52,14.623,86.897,360,29.21,43.47,1000
313,101.88,14.724,87.156,360,29.3,43.58,1000
314,102.24,14.915,87.325,360,29.38,43.69,1000
315,102.6,14.862,87.738,360,29.46,43.79,1000
316,102.96,15.138,87.822,360,29.54,43.9,1000
317,103.32,15.091,88.229,360,29.62,44.01,1000
318,103.68,15.17,88.51,360,29.7,44.12,1000
319,104.04,15.246,88.794,360,29.78,44.23,1000
320,104.4,15.375,89.025,360,29.86,44.34,1000
321,104.76,15.585,89.175,360,29.94,44.45,1000
322,105.12,15.567,89.553,360,30.02,44.56,1000
323,105.48,15.72,89.76,360,30.1,44.66,1000
324,105.84,15.976,89.864,360,30.18,44.77,1000
325,106.2,15.876,90.324,360,30.26,44.88,1000
326,106.56,15.963,90.597,360,30.34,44.99,1000
327,106.92,16.122,90.798,360,30.42,45.09,1000
328,107.28,16.235,91.045,360,30.5,45.2,1000
329,107.64,16.266,91.374,360,30.58,45.31,1000
330,108.0,16.265,91.735,360,30.66,45.42,1000
331,108.36,16.414,91.946,360,30.73,45.52,1000
332,108.72,16.698,92.022,360,30.81,45.63,1000
333,109.08,16.694,92.386,360,30.89,45.74,1000
334,109.44,16.754,92.686,360,30.97,45.84,1000
335,109.8,16.876,92.924,360,31.05,45.95,1000
336,110.16,16.967,93.193,360,31.13,46.06,1000
337,110.52,17.036,93.484,360,31.21,46.16,1000
338,110.88,17.332,93.548,360,31.28,46.27,1000
339,111.24,17.291,93.949,360,31.36,46.37,1000
340,111.6,17.473,94.127,360,31.44,46.48,1000
341,111.96,17.492,94.468,360,31.52,46.59,1000
342,112.32,17.534,94.786,360,31.59,46.69,1000
343,112.68,17.649,95.031,360,31.67,46.8,1000
344,113.04,17.88,95.16,360,31.75,46.9,1000
345,113.4,17.874,95.526,360,31.83,47.01,1000
346,113.76,18.091,95.669,360,31.9,47.11,1000
347,114.12,18.106,96.014,360,31.98,47.22,1000
348,114.48,18.214,96.266,360,32.06,47.32,1000
349,114.84,18.318,96.522,360,32.13,47.42,1000
350,115.2,18.539,96.661,360,32.21,47.53,1000
351,115.56,18.6,96.96,360,32.29,47.63,1000
352,115.92,18.633,97.287,360,32.36,47.74,1000
353,116.28,18.772,97.508,360,32.44,47.84,1000
354,116.64,18.835,97.805,360,32.52,47.94,1000
355,117.0,18.943,98.057,360,32.59,48.05,1000
356,117.36,19.032,98.328,360,32.67,48.15,1000
357,117.72,19.204,98.516,360,32.74,48.25,1000
358,118.08,19.245,98.835,360,32.82,48.36,1000
359,118.44,19.479,98.961,360,32.89,48.46,1000
360,118.8,19.576,99.224,360,32.97,48.56,1000
361,119.16,19.454,99.706,360,33.04,48.66,1000
362,119.52,19.741,99.779,360,33.12,48.77,1000
363,119.88,19.784,100.096,360,33.19,48.87,1000
364,120.24,19.924,100.316,360,33.27,48.97,1000
365,120.6,20.073,100.527,360,33.34,49.07,1000
366,120.96,20.118,100.842,360,33.42,49.17,1000
367,121.32,20.224,101.096,360,33.49,49.28,1000
368,121.68,20.321,101.359,360,33.57,49.38,1000
369,122.04,20.481,101.559,360,33.64,49.48,1000
370,122.4,20.56,101.84,360,33.71,49.58,1000
371,122.76,20.737,102.023,360,33.79,49.68,1000
372,123.12,20.914,102.206,360,33.86,49.78,1000
373,123.48,21.015,102.465,360,33.94,49.88,1000
374,123.84,21.088,102.752,360,34.01,49.98,1000
375,124.2,21.153,103.047,360,34.08,50.08,1000
376,124.56,21.273,103.287,360,34.16,50.18,1000
377,124.92,21.358,103.562,360,34.23,50.28,1000
378,125.28,21.425,103.855,360,34.3,50.38,1000
379,125.64,21.544,104.096,360,34.37,50.48,1000
380,126.0,21.718,104.282,360,34.45,50.58,1000
381,126.36,21.842,104.518,360,34.52,50.68,1000
382,126.72,22.004,104.716,360,34.59,50.78,1000
383,127.08,22.043,105.037,360,34.66,50.88,1000
384,127.44,22.125,105.315,360,34.73,50.98,1000
385,127.8,22.156,105.644,360,34.81,51.08,1000
386,128.16,22.156,106.004,360,34.88,51.08,1000
387,128.52,22.156,106.364,360,34.95,51.08,1000
388,128.88,22.156,106.724,360,35.02,51.08,1000
389,129.24,22.156,107.084,360,35.09,51.08,1000
390,129.6,22.156,107.444,360,35.16,51.08,1000
391,129.96,22.156,107.804,360,35.23,51.08,1000
392,130.32,22.156,108.164,360,35.31,51.08,1000
393,130.68,22.156,108.524,360,35.38,51.08,1000
394,131.04,22.156,108.884,360,35.45,51.08,1000
395,131.4,22.156,109.244,360,35.52,51.08,1000
396,131.76,22.156,109.604,360,35.59,51.08,1000
397,132.12,22.156,109.964,360,35.66,51.08,1000
398,132.48,22.156,110.324,360,35.73,51.08,1000
399,132.84,22.156,110.684,360,35.8,51.08,1000
400,133.2,22.156,111.044,360,35.87,51.08,1000
401,133.56,22.156,111.404,360,35.94,51.08,1000
402,133.92,22.156,111.764,360,36.01,51.08,1000
403,134.28,22.156,112.124,360,36.08,51.08,1000
404,134.64,22.156,112.484,360,36.15,51.08,1000
405,135.0,22.156,112.844,360,36.21,51.08,1000
406,135.36,22.156,113.204,360,36.28,51.08,1000
407,135.72,22.156,113.564,360,36.35,51.08,1000
408,136.08,22.156,113.924,360,36.42,51.08,1000
409,136.44,22.156,114.284,360,36.49,51.08,1000
410,136.8,22.156,114.644,360,36.56,51.08,1000
411,137.16,22.156,115.004,360,36.63,51.08,1000
412,137.52,22.156,115.364,360,36.69,51.08,1000
413,137.88,22.156,115.724,360,36.76,51.08,1000
414,138.24,22.156,116.084,360,36.83,51.08,1000
415,138.6,22.156,116.444,360,36.9,51.08,1000
416,138.96,22.156,116.804,360,36.96,51.08,1000
417,139.32,22.156,117.164,360,37.03,51.08,1000
418,139.68,22.156,117.524,360,37.1,51.08,1000
419,140.04,22.156,117.884,360,37.17,51.08,1000
420,140.4,22.156,118.244,360,37.23,51.08,1000
421,140.76,22.156,118.604,360,37.3,51.08,1000
422,141.12,22.156,118.964,360,37.37,51.08,1000
423,141.48,22.156,119.324,360,37.43,51.08,1000
424,141.84,22.156,119.684,360,37.5,51.08,1000
425,142.2,22.156,120.044,360,37.56,51.08,1000
426,142.56,22.156,120.404,360,37.63,51.08,1000
427,142.92,22.156,120.764,360,37.7,51.08,1000
428,143.28,22.156,121.124,360,37.76,51.08,1000
429,143.64,22.156,121.484,360,37.83,51.08,1000
430,144.0,22.156,121.844,360,37.89,51.08,1000
431,144.36,22.156,122.204,360,37.96,51.08,1000
432,144.72,22.156,122.564,360,38.02,51.08,1000
433,145.08,22.156,122.924,360,38.09,51.08,1000
434,145.44,22.156,123.284,360,38.15,51.08,1000
435,145.8,22.156,123.644,360,38.22,51.08,1000
436,146.16,22.156,124.004,360,38.28,51.08,1000
437,146.52,22.156,124.364,360,38.35,51.08,1000
438,146.88,22.156,124.724,360,38.41,51.08,1000
439,147.24,22.156,125.084,360,38.47,51.08,1000
440,147.6,22.156,125.444,360,38.54,51.08,1000
441,147.96,22.156,125.804,360,38.6,51.08,1000
442,148.32,22.156,126.164,360,38.66,51.08,1000
443,148.68,22.156,126.524,360,38.73,51.08,1000
444,149.04,22.156,126.884,360,38.79,51.08,1000
445,149.4,22.156,127.244,360,38.85,51.08,1000
446,149.76,22.156,127.604,360,38.92,51.08,1000
447,150.12,22.156,127.964,360,38.98,51.08,1000
448,150.48,22.156,128.324,360,39.04,51.08,1000
449,150.84,22.156,128.684,360,39.1,51.08,1000
450,151.2,22.156,129.044,360,39.17,51.08,1000
451,151.56,22.156,129.404,360,39.23,51.08,1000
452,151.92,22.156,129.764,360,39.29,51.08,1000
453,152.28,22.156,130.124,360,39.35,51.08,1000
454,152.64,22.156,130.484,360,39.41,51.08,1000
455,153.0,22.156,130.844,360,39.48,51.08,1000
456,153.36,22.156,131.204,360,39.54,51.08,1000
457,153.72,22.156,131.564,360,39.6,51.08,1000
458,154.08,22.156,131.924,360,39.66,51.08,1000
459,154.44,22.156,132.284,360,39.72,51.08,1000
460,154.8,22.156,132.644,360,39.78,51.08,1000
461,155.16,22.156,133.004,360,39.84,51.08,1000
462,155.52,22.156,133.364,360,39.9,51.08,1000
463,155.88,22.156,133.724,360,39.96,51.08,1000
464,156.24,22.156,134.084,360,40.02,51.08,1000
465,156.6,22.156,134.444,360,40.08,51.08,1000
466,156.96,22.156,134.804,360,40.14,51.08,1000
467,157.32,22.156,135.164,360,40.2,51.08,1000
468,157.68,22.156,135.524,360,40.26,51.08,1000
469,158.04,22.156,135.884,360,40.32,51.08,1000
470,158.4,22.156,136.244,360,40.38,51.08,1000
471,158.76,22.156,136.604,360,40.44,51.08,1000
472,159.12,22.156,136.964,360,40.5,51.08,1000
473,159.48,22.156,137.324,360,40.55,51.08,1000
474,159.84,22.156,137.684,360,40.61,51.08,1000
475,160.2,22.156,138.044,360,40.67,51.08,1000
476,160.56,22.156,138.404,360,40.73,51.08,1000
477,160.92,22.156,138.764,360,40.79,51.08,1000
478,161.28,22.156,139.124,360,40.84,51.08,1000
479,161.64,22.156,139.484,360,40.9,51.08,1000
480,162.0,22.156,139.844,360,40.96,51.08,1000
481,162.36,22.156,140.204,360,41.02,51.08,1000
482,162.72,22.156,140.564,360,41.07,51.08,1000
483,163.08,22.156,140.924,360,41.13,51.08,1000
484,163.44,22.156,141.284,360,41.19,51.08,1000
485,163.8,22.156,141.644,360,41.24,51.08,1000
486,164.16,22.156,142.004,360,41.3,51.08,1000
487,164.52,22.156,142.364,360,41.36,51.08,1000
488,164.88,22.156,142.724,360,41.41,51.08,1000
489,165.24,22.156,143.084,360,41.47,51.08,1000
490,165.6,22.156,143.444,360,41.52,51.08,1000
491,165.96,22.156,143.804,360,41.58,51.08,1000
492,166.32,22.156,144.164,360,41.64,51.08,1000
493,166.68,22.156,144.524,360,41.69,51.08,1000
494,167.04,22.156,144.884,360,41.75,51.08,1000
495,167.4,22.156,145.244,360,41.8,51.08,1000
496,167.76,22.156,145.604,360,41.86,51.08,1000
497,168.12,22.156,145.964,360,41.91,51.08,1000
498,168.48,22.156,146.324,360,41.97,51.08,1000
499,168.84,22.156,146.684,360,42.02,51.08,1000
500,169.2,22.156,147.044,360,42.07,51.08,1000
501,169.56,22.156,147.404,360,42.13,51.08,1000
502,169.92,22.156,147.764,360,42.18,51.08,1000
503,170.28,22.156,148.124,360,42.23,51.08,1000
504,170.64,22.156,148.484,360,42.29,51.08,1000
505,171.0,22.156,148.844,360,42.34,51.08,1000
506,171.36,22.156,149.204,360,42.39,51.08,1000
507,171.72,22.156,149.564,360,42.45,51.08,1000
508,172.08,22.156,149.924,360,42.5,51.08,1000
509,172.44,22.156,150.284,360,42.55,51.08,1000
510,172.8,22.156,150.644,360,42.61,51.08,1000
511,173.16,22.156,151.004,360,42.66,51.08,1000
512,173.52,22.156,151.364,360,42.71,51.08,1000
513,173.88,22.156,151.724,360,42.76,51.08,1000
