timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
60,4.031,0.545,3.486,75,5.99,12.58,1000
61,4.106,0.584,3.522,75,6.08,12.71,1000
62,4.181,0.622,3.559,75,6.18,12.84,1000
63,4.256,0.57,3.687,75,6.28,12.97,1000
64,4.331,0.639,3.692,75,6.38,13.1,1000
65,4.406,0.587,3.82,75,6.48,13.23,1000
66,4.481,0.642,3.84,75,6.58,13.37,1000
67,4.556,0.687,3.869,75,6.68,13.5,1000
68,4.631,0.64,3.992,75,6.78,13.63,1000
69,4.706,0.723,3.983,75,6.88,13.76,1000
70,4.781,0.69,4.092,75,6.98,13.89,1000
71,4.856,0.813,4.043,75,7.08,14.02,1000
72,4.931,0.762,4.17,75,7.18,14.15,1000
73,5.006,0.709,4.297,75,7.27,14.28,1000
74,5.081,0.879,4.203,75,7.37,14.41,1000
75,5.156,0.873,4.283,75,7.47,14.54,1000
76,5.231,0.823,4.408,75,7.57,14.67,1000
77,5.306,0.828,4.478,75,7.67,14.8,1000
78,5.381,0.842,4.539,75,7.77,14.93,1000
79,5.456,0.972,4.484,75,7.87,15.06,1000
80,5.531,0.978,4.553,75,7.97,15.19,1000
81,5.606,1.057,4.549,75,8.06,15.32,1000
82,5.681,1.0,4.682,75,8.16,15.45,1000
83,5.756,1.082,4.675,75,8.26,15.58,1000
84,5.831,1.099,4.733,75,8.36,15.71,1000
85,5.906,1.01,4.896,75,8.46,15.84,1000
86,5.981,1.143,4.838,75,8.56,15.97,1000
87,6.056,1.027,5.029,75,8.66,16.1,1000
88,6.131,1.085,5.047,75,8.75,16.23,1000
89,6.206,1.148,5.059,75,8.85,16.36,1000
90,6.281,1.198,5.083,75,8.95,16.49,1000
91,6.356,1.263,5.093,75,9.05,16.62,1000
92,6.431,1.377,5.054,75,9.15,16.75,1000
93,6.506,1.422,5.085,75,9.25,16.88,1000
94,6.581,1.263,5.318,75,9.34,17.01,1000
95,6.656,1.372,5.284,75,9.44,17.14,1000
96,6.731,1.298,5.434,75,9.54,17.27,1000
97,6.806,1.4,5.406,75,9.64,17.4,1000
98,6.881,1.455,5.426,75,9.74,17.53,1000
99,6.956,1.473,5.483,75,9.84,17.66,1000
100,7.031,1.543,5.489,75,9.93,17.79,1000
101,7.106,1.516,5.59,75,10.03,17.92,1000
102,7.181,1.618,5.563,75,10.13,18.05,1000
103,7.256,1.686,5.57,75,10.23,18.18,1000
104,7.331,1.675,5.656,75,10.33,18.31,1000
105,7.406,1.725,5.681,75,10.42,18.44,1000
106,7.481,1.689,5.793,75,10.52,18.57,1000
107,7.556,1.786,5.771,75,10.62,18.69,1000
108,7.631,1.743,5.889,75,10.72,18.82,1000
109,7.706,1.718,5.988,75,10.81,18.95,1000
110,7.781,1.87,5.911,75,10.91,19.08,1000
111,7.856,1.794,6.063,75,11.01,19.21,1000
112,7.931,1.928,6.004,75,11.11,19.34,1000
113,8.006,1.943,6.063,75,11.2,19.47,1000
114,8.081,1.872,6.209,75,11.3,19.6,1000
115,8.156,2.004,6.152,75,11.4,19.73,1000
116,8.231,2.065,6.166,75,11.5,19.85,1000
117,8.306,2.149,6.158,75,11.59,19.98,1000
118,8.381,2.102,6.28,75,11.69,20.11,1000
119,8.456,2.076,6.38,75,11.79,20.24,1000
120,8.531,2.154,6.377,75,11.89,20.37,1000
121,8.606,2.234,6.372,75,11.98,20.5,1000
122,8.681,2.348,6.333,75,12.08,20.63,1000
123,8.756,2.285,6.471,75,12.18,20.75,1000
124,8.831,2.267,6.564,75,12.27,20.88,1000
125,8.906,2.423,6.484,75,12.37,21.01,1000
126,8.981,2.27,6.711,75,12.47,21.14,1000
127,9.056,2.462,6.594,75,12.56,21.27,1000
128,9.131,2.371,6.761,75,12.66,21.39,1000
129,9.206,2.573,6.633,75,12.76,21.52,1000
130,9.281,2.438,6.844,75,12.85,21.65,1000
131,9.356,2.574,6.782,75,12.95,21.78,1000
132,9.431,2.634,6.797,75,13.05,21.9,1000
133,9.506,2.722,6.784,75,13.14,22.03,1000
134,9.581,2.738,6.844,75,13.24,22.16,1000
135,9.656,2.761,6.895,75,13.34,22.29,1000
136,9.731,2.832,6.899,75,13.43,22.42,1000
137,9.806,2.855,6.951,75,13.53,22.54,1000
138,9.881,2.966,6.915,75,13.63,22.67,1000
139,9.956,2.923,7.033,75,13.72,22.8,1000
140,10.031,3.034,6.998,75,13.82,22.92,1000
141,10.106,3.009,7.097,75,13.91,23.05,1000
142,10.181,3.073,7.108,75,14.01,23.18,1000
143,10.256,3.083,7.174,75,14.11,23.31,1000
144,10.331,3.14,7.192,75,14.2,23.43,1000
145,10.406,3.2,7.207,75,14.3,23.56,1000
146,10.481,3.257,7.225,75,14.39,23.69,1000
147,10.556,3.305,7.251,75,14.49,23.81,1000
148,10.631,3.359,7.273,75,14.58,23.94,1000
149,10.706,3.378,7.328,75,14.68,24.07,1000
150,10.781,3.414,7.368,75,14.78,24.19,1000
151,10.856,3.381,7.475,75,14.87,24.32,1000
152,10.931,3.493,7.439,75,14.97,24.45,1000
153,11.006,3.569,7.437,75,15.06,24.57,1000
154,11.081,3.586,7.495,75,15.16,24.7,1000
155,11.156,3.618,7.539,75,15.25,24.82,1000
156,11.231,3.686,7.545,75,15.35,24.95,1000
157,11.306,3.738,7.568,75,15.44,25.08,1000
158,11.381,3.757,7.624,75,15.54,25.2,1000
159,11.456,3.798,7.658,75,15.63,25.33,1000
160,11.531,3.931,7.6,75,15.73,25.45,1000
161,11.606,4.002,7.604,75,15.82,25.58,1000
162,11.681,4.002,7.679,75,15.92,25.71,1000
163,11.756,3.921,7.835,75,16.01,25.83,1000
164,11.831,3.955,7.876,75,16.11,25.96,1000
165,11.906,4.15,7.756,75,16.2,26.08,1000
166,11.981,4.091,7.89,75,16.3,26.21,1000
167,12.056,4.276,7.78,75,16.39,26.33,1000
168,12.131,4.3,7.831,75,16.49,26.46,1000
169,12.206,4.231,7.975,75,16.58,26.58,1000
170,12.281,4.376,7.906,75,16.67,26.71,1000
171,12.356,4.46,7.896,75,16.77,26.83,1000
172,12.431,4.338,8.093,75,16.86,26.96,1000
173,12.506,4.476,8.031,75,16.96,27.08,1000
174,12.581,4.506,8.075,75,17.05,27.21,1000
175,12.656,4.572,8.084,75,17.14,27.33,1000
176,12.731,4.656,8.075,75,17.24,27.46,1000
177,12.806,4.758,8.048,75,17.33,27.58,1000
178,12.881,4.751,8.13,75,17.43,27.71,1000
179,12.956,4.899,8.058,75,17.52,27.83,1000
180,13.031,4.887,8.145,75,17.61,27.95,1000
181,13.106,4.958,8.148,75,17.71,28.08,1000
182,13.181,4.946,8.235,75,17.8,28.2,1000
183,13.256,5.169,8.087,75,17.89,28.33,1000
184,13.331,5.033,8.298,75,17.99,28.45,1000
185,13.406,5.232,8.174,75,18.08,28.58,1000
186,13.481,5.158,8.324,75,18.17,28.7,1000
187,13.556,5.336,8.22,75,18.27,28.82,1000
188,13.631,5.386,8.245,75,18.36,28.95,1000
189,13.706,5.433,8.273,75,18.45,29.07,1000
190,13.781,5.406,8.375,75,18.55,29.19,1000
191,13.856,5.656,8.2,75,18.64,29.32,1000
192,13.931,5.557,8.375,75,18.73,29.44,1000
193,14.006,5.603,8.403,75,18.82,29.56,1000
194,14.081,5.652,8.429,75,18.92,29.69,1000
195,14.156,5.781,8.375,75,19.01,29.81,1000
196,14.231,5.881,8.35,75,19.1,29.93,1000
197,14.306,5.782,8.524,75,19.19,30.05,1000
198,14.381,5.882,8.5,75,19.29,30.18,1000
199,14.456,5.964,8.493,75,19.38,30.3,1000
200,14.531,5.905,8.626,75,19.47,30.42,1000
201,14.606,6.14,8.466,75,19.56,30.54,1000
202,14.681,6.098,8.583,75,19.65,30.67,1000
203,14.756,6.233,8.523,75,19.75,30.79,1000
204,14.831,6.326,8.505,75,19.84,30.91,1000
205,14.906,6.274,8.632,75,19.93,31.03,1000
206,14.981,6.525,8.457,75,20.02,31.16,1000
207,15.056,6.516,8.54,75,20.11,31.28,1000
208,15.131,6.507,8.624,75,20.21,31.4,1000
209,15.206,6.609,8.597,75,20.3,31.52,1000
210,15.281,6.61,8.671,75,20.39,31.64,1000
211,15.356,6.676,8.681,75,20.48,31.76,1000
212,15.431,6.803,8.628,75,20.57,31.89,1000
213,15.506,6.963,8.543,75,20.66,32.01,1000
214,15.581,6.995,8.586,75,20.75,32.13,1000
215,15.656,6.848,8.808,75,20.84,32.25,1000
216,15.731,7.018,8.713,75,20.93,32.37,1000
217,15.806,7.172,8.634,75,21.03,32.49,1000
218,15.881,7.123,8.758,75,21.12,32.61,1000
219,15.956,7.213,8.743,75,21.21,32.73,1000
220,16.031,7.251,8.78,75,21.3,32.85,1000
221,16.106,7.332,8.775,75,21.39,32.97,1000
222,16.181,7.382,8.799,75,21.48,33.09,1000
223,16.256,7.417,8.839,75,21.57,33.21,1000
224,16.331,7.651,8.68,75,21.66,33.33,1000
225,16.406,7.764,8.643,75,21.75,33.45,1000
226,16.481,7.749,8.732,75,21.84,33.57,1000
227,16.556,7.805,8.751,75,21.93,33.69,1000
228,16.631,7.778,8.853,75,22.02,33.81,1000
229,16.706,7.906,8.801,75,22.11,33.93,1000
230,16.781,7.961,8.82,75,22.2,34.05,1000
231,16.856,8.03,8.826,75,22.29,34.17,1000
232,16.931,8.047,8.884,75,22.38,34.29,1000
233,17.006,8.223,8.783,75,22.47,34.41,1000
234,17.081,8.252,8.83,75,22.56,34.53,1000
235,17.156,8.419,8.737,75,22.64,34.65,1000
236,17.231,8.355,8.876,75,22.73,34.77,1000
237,17.306,8.446,8.86,75,22.82,34.89,1000
238,17.381,8.523,8.858,75,22.91,35.01,1000
239,17.456,8.635,8.822,75,23.0,35.12,1000
240,17.531,8.583,8.948,75,23.09,35.24,1000
241,17.606,8.849,8.757,75,23.18,35.36,1000
242,17.681,8.853,8.829,75,23.27,35.48,1000
243,17.756,8.872,8.884,75,23.35,35.6,1000
244,17.831,8.993,8.838,75,23.44,35.72,1000
245,17.906,9.026,8.88,75,23.53,35.83,1000
246,17.981,9.107,8.874,75,23.62,35.95,1000
247,18.056,9.081,8.975,75,23.71,36.07,1000
248,18.131,9.205,8.926,75,23.8,36.19,1000
249,18.206,9.318,8.889,75,23.88,36.31,1000
250,18.281,9.359,8.922,75,23.97,36.42,1000
251,18.356,9.529,8.827,75,24.06,36.54,1000
252,18.431,9.593,8.838,75,24.15,36.64,1000
253,18.506,9.637,8.869,75,24.23,36.75,1000
254,18.581,9.743,8.838,75,24.32,36.85,1000
255,18.656,9.863,8.793,75,24.41,36.95,1000
256,18.731,9.846,8.885,75,24.5,37.05,1000
257,18.806,9.914,8.892,75,24.58,37.16,1000
258,18.881,10.127,8.755,75,24.67,37.26,1000
259,18.956,10.012,8.944,75,24.76,37.36,1000
260,19.031,10.137,8.895,75,24.84,37.46,1000
261,19.106,10.145,8.961,75,24.93,37.57,1000
262,19.181,10.299,8.882,75,25.02,37.67,1000
263,19.256,10.381,8.875,75,25.1,37.77,1000
264,19.331,10.476,8.856,75,25.19,37.87,1000
265,19.406,10.612,8.794,75,25.28,37.97,1000
266,19.481,10.707,8.774,75,25.36,38.07,1000
267,19.556,10.618,8.938,75,25.45,38.18,1000
268,19.631,10.646,8.985,75,25.54,38.28,1000
269,19.706,10.872,8.834,75,25.62,38.38,1000
270,19.781,10.882,8.899,75,25.71,38.48,1000
271,19.856,10.987,8.869,75,25.79,38.58,1000
272,19.931,11.071,8.86,75,25.88,38.68,1000
273,20.006,11.029,8.977,75,25.96,38.78,1000
274,20.081,11.203,8.878,75,26.05,38.88,1000
275,20.156,11.177,8.98,75,26.13,38.98,1000
276,20.231,11.344,8.887,75,26.22,39.08,1000
277,20.306,11.378,8.928,75,26.3,39.18,1000
278,20.381,11.578,8.803,75,26.39,39.28,1000
279,20.456,11.588,8.868,75,26.47,39.38,1000
280,20.531,11.572,8.959,75,26.56,39.48,1000
281,20.606,11.814,8.793,75,26.64,39.58,1000
282,20.681,11.804,8.877,75,26.73,39.68,1000
283,20.756,11.876,8.88,75,26.81,39.78,1000
284,20.831,11.901,8.931,75,26.9,39.88,1000
285,20.906,11.991,8.915,75,26.98,39.98,1000
286,20.981,12.12,8.862,75,27.07,40.08,1000
287,21.056,12.235,8.821,75,27.15,40.18,1000
288,21.131,12.186,8.945,75,27.23,40.27,1000
289,21.206,12.259,8.947,75,27.32,40.37,1000
290,21.281,12.347,8.934,75,27.4,40.47,1000
291,21.356,12.464,8.892,75,27.48,40.57,1000
292,21.431,12.583,8.849,75,27.57,40.67,1000
293,21.506,12.616,8.89,75,27.65,40.77,1000
294,21.581,12.658,8.924,75,27.73,40.86,1000
295,21.656,12.745,8.911,75,27.82,40.96,1000
296,21.731,12.927,8.804,75,27.9,41.06,1000
297,21.806,12.939,8.868,75,27.98,41.16,1000
298,21.881,13.067,8.815,75,28.07,41.26,1000
299,21.956,13.011,8.945,75,28.15,41.35,1000
300,22.031,13.182,8.849,75,28.23,41.45,1000
301,22.106,13.298,8.808,75,28.31,41.55,1000
302,22.181,13.175,9.006,75,28.4,41.64,1000
303,22.256,13.394,8.863,75,28.48,41.74,1000
304,22.331,13.444,8.888,75,28.56,41.84,1000
305,22.406,13.458,8.948,75,28.64,41.93,1000
306,22.481,13.694,8.787,75,28.73,42.03,1000
307,22.556,13.701,8.856,75,28.81,42.13,1000
308,22.631,13.79,8.841,75,28.89,42.22,1000
309,22.706,13.863,8.843,75,28.97,42.32,1000
310,22.781,14.021,8.76,75,29.05,42.41,1000
311,22.856,14.073,8.783,75,29.13,42.51,1000
312,22.931,14.109,8.822,75,29.21,42.61,1000
313,23.006,14.067,8.939,75,29.3,42.7,1000
314,23.081,14.229,8.852,75,29.38,42.8,1000
315,23.156,14.24,8.916,75,29.46,42.89,1000
316,23.231,14.299,8.932,75,29.54,42.99,1000
317,23.306,14.386,8.92,75,29.62,43.08,1000
318,23.381,14.554,8.827,75,29.7,43.18,1000
319,23.456,14.475,8.982,75,29.78,43.27,1000
320,23.531,14.722,8.81,75,29.86,43.36,1000
321,23.606,14.737,8.87,75,29.94,43.46,1000
322,23.681,14.839,8.842,75,30.02,43.55,1000
323,23.756,14.918,8.839,75,30.1,43.65,1000
324,23.831,14.983,8.848,75,30.18,43.74,1000
325,23.906,15.067,8.839,75,30.26,43.83,1000
326,23.981,15.104,8.877,75,30.34,43.93,1000
327,24.056,15.307,8.749,75,30.42,44.02,1000
328,24.131,15.249,8.882,75,30.5,44.11,1000
329,24.206,15.364,8.842,75,30.58,44.21,1000
330,24.281,15.362,8.919,75,30.66,44.3,1000
331,24.356,15.584,8.772,75,30.73,44.39,1000
332,24.431,15.624,8.807,75,30.81,44.49,1000
333,24.506,15.726,8.78,75,30.89,44.58,1000
334,24.581,15.616,8.965,75,30.97,44.67,1000
335,24.656,15.806,8.85,75,31.05,44.76,1000
336,24.731,15.739,8.992,75,31.13,44.86,1000
337,24.806,15.917,8.889,75,31.21,44.95,1000
338,24.881,16.114,8.767,75,31.28,45.04,1000
339,24.956,16.055,8.901,75,31.36,45.13,1000
340,25.031,16.09,8.941,75,31.44,45.22,1000
341,25.106,16.242,8.864,75,31.52,45.31,1000
342,25.181,16.237,8.945,75,31.59,45.41,1000
343,25.256,16.39,8.866,75,31.67,45.5,1000
344,25.331,16.356,8.976,75,31.75,45.59,1000
345,25.406,16.512,8.894,75,31.83,45.68,1000
346,25.481,16.719,8.763,75,31.9,45.77,1000
347,25.556,16.82,8.736,75,31.98,45.86,1000
348,25.631,16.782,8.849,75,32.06,45.95,1000
349,25.706,16.83,8.877,75,32.13,46.04,1000
350,25.781,16.816,8.966,75,32.21,46.13,1000
351,25.856,17.012,8.844,75,32.29,46.22,1000
352,25.931,17.108,8.823,75,32.36,46.31,1000
353,26.006,17.24,8.766,75,32.44,46.4,1000
354,26.081,17.283,8.799,75,32.52,46.49,1000
355,26.156,17.17,8.986,75,32.59,46.58,1000
356,26.231,17.458,8.773,75,32.67,46.67,1000
357,26.306,17.448,8.858,75,32.74,46.76,1000
358,26.381,17.532,8.849,75,32.82,46.85,1000
359,26.456,17.64,8.816,75,32.89,46.93,1000
360,26.531,17.664,8.867,75,32.97,47.02,1000
361,26.606,17.69,8.917,75,33.04,47.11,1000
362,26.681,17.785,8.896,75,33.12,47.2,1000
363,26.756,17.816,8.94,75,33.19,47.29,1000
364,26.831,17.929,8.902,75,33.27,47.38,1000
365,26.906,17.983,8.924,75,33.34,47.46,1000
366,26.981,18.07,8.911,75,33.42,47.55,1000
367,27.056,18.083,8.973,75,33.49,47.64,1000
368,27.131,18.374,8.757,75,33.57,47.73,1000
369,27.206,18.374,8.832,75,33.64,47.81,1000
370,27.281,18.413,8.869,75,33.71,47.9,1000
371,27.356,18.513,8.843,75,33.79,47.99,1000
372,27.431,18.615,8.816,75,33.86,48.07,1000
373,27.506,18.628,8.878,75,33.94,48.16,1000
374,27.581,18.822,8.759,75,34.01,48.25,1000
375,27.656,18.789,8.868,75,34.08,48.33,1000
376,27.731,18.809,8.923,75,34.16,48.42,1000
377,27.806,18.832,8.975,75,34.23,48.5,1000
378,27.881,19.037,8.844,75,34.3,48.59,1000
379,27.956,19.1,8.856,75,34.37,48.67,1000
380,28.031,19.191,8.84,75,34.45,48.76,1000
381,28.106,19.22,8.886,75,34.52,48.85,1000
382,28.181,19.207,8.974,75,34.59,48.93,1000
383,28.256,19.405,8.852,75,34.66,49.02,1000
384,28.331,19.456,8.875,75,34.73,49.1,1000
385,28.406,19.522,8.884,75,34.81,49.18,1000
386,28.481,19.661,8.821,75,34.88,49.27,1000
387,28.556,19.718,8.838,75,34.95,49.35,1000
388,28.631,19.828,8.803,75,35.02,49.44,1000
389,28.706,19.888,8.818,75,35.09,49.52,1000
390,28.781,19.869,8.912,75,35.16,49.6,1000
391,28.856,19.998,8.859,75,35.23,49.69,1000
392,28.931,20.015,8.916,75,35.31,49.77,1000
393,29.006,20.177,8.83,75,35.38,49.85,1000
394,29.081,20.122,8.959,75,35.45,49.94,1000
395,29.156,20.355,8.801,75,35.52,50.02,1000
396,29.231,20.276,8.955,75,35.59,50.1,1000
397,29.306,20.4,8.906,75,35.66,50.19,1000
398,29.381,20.376,9.005,75,35.73,50.27,1000
399,29.456,20.623,8.833,75,35.8,50.35,1000
400,29.531,20.676,8.855,75,35.87,50.43,1000
401,29.606,20.768,8.838,75,35.94,50.51,1000
402,29.681,20.854,8.827,75,36.01,50.6,1000
403,29.756,20.856,8.901,75,36.08,50.68,1000
404,29.831,20.965,8.866,75,36.15,50.76,1000
405,29.906,20.991,8.915,75,36.21,50.84,1000
406,29.981,21.11,8.872,75,36.28,50.92,1000
407,30.056,21.092,8.964,75,36.35,51.0,1000
408,30.131,21.092,9.039,75,36.42,51.0,1000
409,30.206,21.092,9.114,75,36.49,51.0,1000
410,30.281,21.092,9.189,75,36.56,51.0,1000
411,30.356,21.092,9.264,75,36.63,51.0,1000
412,30.431,21.092,9.339,75,36.69,51.0,1000
413,30.506,21.092,9.414,75,36.76,51.0,1000
414,30.581,21.092,9.489,75,36.83,51.0,1000
415,30.656,21.092,9.564,75,36.9,51.0,1000
416,30.731,21.092,9.639,75,36.96,51.0,1000
417,30.806,21.092,9.714,75,37.03,51.0,1000
418,30.881,21.092,9.789,75,37.1,51.0,1000
419,30.956,21.092,9.864,75,37.17,51.0,1000
420,31.031,21.092,9.939,75,37.23,51.0,1000
421,31.106,21.092,10.014,75,37.3,51.0,1000
422,31.181,21.092,10.089,75,37.37,51.0,1000
423,31.256,21.092,10.164,75,37.43,51.0,1000
424,31.331,21.092,10.239,75,37.5,51.0,1000
425,31.406,21.092,10.314,75,37.56,51.0,1000
426,31.481,21.092,10.389,75,37.63,51.0,1000
427,31.556,21.092,10.464,75,37.7,51.0,1000
428,31.631,21.092,10.539,75,37.76,51.0,1000
429,31.706,21.092,10.614,75,37.83,51.0,1000
430,31.781,21.092,10.689,75,37.89,51.0,1000
431,31.856,21.092,10.764,75,37.96,51.0,1000
432,31.931,21.092,10.839,75,38.02,51.0,1000
433,32.006,21.092,10.914,75,38.09,51.0,1000
434,32.081,21.092,10.989,75,38.15,51.0,1000
435,32.156,21.092,11.064,75,38.22,51.0,1000
436,32.231,21.092,11.139,75,38.28,51.0,1000
437,32.306,21.092,11.214,75,38.35,51.0,1000
438,32.381,21.092,11.289,75,38.41,51.0,1000
439,32.456,21.092,11.364,75,38.47,51.0,1000
440,32.531,21.092,11.439,75,38.54,51.0,1000
441,32.606,21.092,11.514,75,38.6,51.0,1000
442,32.681,21.092,11.589,75,38.66,51.0,1000
443,32.756,21.092,11.664,75,38.73,51.0,1000
444,32.831,21.092,11.739,75,38.79,51.0,1000
445,32.906,21.092,11.814,75,38.85,51.0,1000
446,32.981,21.092,11.889,75,38.92,51.0,1000
447,33.056,21.092,11.964,75,38.98,51.0,1000
448,33.131,21.092,12.039,75,39.04,51.0,1000
449,33.206,21.092,12.114,75,39.1,51.0,1000
450,33.281,21.092,12.189,75,39.17,51.0,1000
451,33.356,21.092,12.264,75,39.23,51.0,1000
452,33.431,21.092,12.339,75,39.29,51.0,1000
453,33.506,21.092,12.414,75,39.35,51.0,1000
454,33.581,21.092,12.489,75,39.41,51.0,1000
455,33.656,21.092,12.564,75,39.48,51.0,1000
456,33.731,21.092,12.639,75,39.54,51.0,1000
457,33.806,21.092,12.714,75,39.6,51.0,1000
458,33.881,21.092,12.789,75,39.66,51.0,1000
459,33.956,21.092,12.864,75,39.72,51.0,1000
460,34.031,21.092,12.939,75,39.78,51.0,1000
461,34.106,21.092,13.014,75,39.84,51.0,1000
462,34.181,21.092,13.089,75,39.9,51.0,1000
463,34.256,21.092,13.164,75,39.96,51.0,1000
464,34.331,21.092,13.239,75,40.02,51.0,1000
465,34.406,21.092,13.314,75,40.08,51.0,1000
466,34.481,21.092,13.389,75,40.14,51.0,1000
467,34.556,21.092,13.464,75,40.2,51.0,1000
468,34.631,21.092,13.539,75,40.26,51.0,1000
469,34.706,21.092,13.614,75,40.32,51.0,1000
470,34.781,21.092,13.689,75,40.38,51.0,1000
471,34.856,21.092,13.764,75,40.44,51.0,1000
472,34.931,21.092,13.839,75,40.5,51.0,1000
473,35.006,21.092,13.914,75,40.55,51.0,1000
474,35.081,21.092,13.989,75,40.61,51.0,1000
475,35.156,21.092,14.064,75,40.67,51.0,1000
476,35.231,21.092,14.139,75,40.73,51.0,1000
477,35.306,21.092,14.214,75,40.79,51.0,1000
478,35.381,21.092,14.289,75,40.84,51.0,1000
479,35.456,21.092,14.364,75,40.9,51.0,1000
480,35.531,21.092,14.439,75,40.96,51.0,1000
481,35.606,21.092,14.514,75,41.02,51.0,1000
482,35.681,21.092,14.589,75,41.07,51.0,1000
483,35.756,21.092,14.664,75,41.13,51.0,1000
484,35.831,21.092,14.739,75,41.19,51.0,1000
485,35.906,21.092,14.814,75,41.24,51.0,1000
486,35.981,21.092,14.889,75,41.3,51.0,1000
487,36.056,21.092,14.964,75,41.36,51.0,1000
488,36.131,21.092,15.039,75,41.41,51.0,1000
489,36.206,21.092,15.114,75,41.47,51.0,1000
490,36.281,21.092,15.189,75,41.52,51.0,1000
491,36.356,21.092,15.264,75,41.58,51.0,1000
492,36.431,21.092,15.339,75,41.64,51.0,1000
493,36.506,21.092,15.414,75,41.69,51.0,1000
494,36.581,21.092,15.489,75,41.75,51.0,1000
495,36.656,21.092,15.564,75,41.8,51.0,1000
496,36.731,21.092,15.639,75,41.86,51.0,1000
497,36.806,21.092,15.714,75,41.91,51.0,1000
498,36.881,21.092,15.789,75,41.97,51.0,1000
499,36.956,21.092,15.864,75,42.02,51.0,1000
500,37.031,21.092,15.939,75,42.07,51.0,1000
501,37.106,21.092,16.014,75,42.13,51.0,1000
502,37.181,21.092,16.089,75,42.18,51.0,1000
503,37.256,21.092,16.164,75,42.23,51.0,1000
504,37.331,21.092,16.239,75,42.29,51.0,1000
505,37.406,21.092,16.314,75,42.34,51.0,1000
506,37.481,21.092,16.389,75,42.39,51.0,1000
507,37.556,21.092,16.464,75,42.45,51.0,1000
508,37.631,21.092,16.539,75,42.5,51.0,1000
509,37.706,21.092,16.614,75,42.55,51.0,1000
510,37.781,21.092,16.689,75,42.61,51.0,1000
511,37.856,21.092,16.764,75,42.66,51.0,1000
512,37.931,21.092,16.839,75,42.71,51.0,1000
513,38.006,21.092,16.914,75,42.76,51.0,1000
