timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
48,6.912,0.327,6.585,720,4.79,11.01,1000
49,7.203,0.305,6.898,720,4.89,11.14,1000
50,7.5,0.361,7.139,720,4.99,11.27,1000
51,7.803,0.401,7.402,720,5.09,11.4,1000
52,8.112,0.337,7.775,720,5.19,11.53,1000
53,8.427,0.438,7.989,720,5.29,11.66,1000
54,8.748,0.425,8.323,720,5.39,11.79,1000
55,9.075,0.451,8.624,720,5.49,11.93,1000
56,9.408,0.519,8.889,720,5.59,12.06,1000
57,9.747,0.547,9.2,720,5.69,12.19,1000
58,10.092,0.646,9.446,720,5.79,12.32,1000
59,10.443,0.472,9.971,720,5.89,12.45,1000
60,10.8,0.509,10.291,720,5.99,12.58,1000
61,11.163,0.477,10.686,720,6.08,12.71,1000
62,11.532,0.453,11.079,720,6.18,12.84,1000
63,11.907,0.511,11.396,720,6.28,12.97,1000
64,12.288,0.614,11.674,720,6.38,13.1,1000
65,12.675,0.586,12.089,720,6.48,13.23,1000
66,13.068,0.7,12.368,720,6.58,13.37,1000
67,13.467,0.706,12.761,720,6.68,13.5,1000
68,13.872,0.676,13.196,720,6.78,13.63,1000
69,14.283,0.673,13.61,720,6.88,13.76,1000
70,14.7,0.735,13.965,720,6.98,13.89,1000
71,15.123,0.812,14.311,720,7.08,14.02,1000
72,15.552,0.9,14.652,720,7.18,14.15,1000
73,15.987,0.72,15.267,720,7.27,14.28,1000
74,16.428,0.827,15.601,720,7.37,14.41,1000
75,16.875,0.93,15.945,720,7.47,14.54,1000
76,17.328,0.871,16.457,720,7.57,14.67,1000
77,17.787,0.834,16.953,720,7.67,14.8,1000
78,18.252,0.828,17.424,720,7.77,14.93,1000
79,18.723,0.974,17.749,720,7.87,15.06,1000
80,19.2,0.93,18.27,720,7.97,15.19,1000
81,19.683,1.112,18.571,720,8.06,15.32,1000
82,20.172,1.059,19.113,720,8.16,15.45,1000
83,20.667,1.061,19.606,720,8.26,15.58,1000
84,21.168,1.057,20.111,720,8.36,15.71,1000
85,21.675,1.012,20.663,720,8.46,15.84,1000
86,22.188,1.17,21.018,720,8.56,15.97,1000
87,22.707,1.22,21.487,720,8.66,16.1,1000
88,23.232,1.188,22.044,720,8.75,16.23,1000
89,23.763,1.198,22.565,720,8.85,16.36,1000
90,24.3,1.217,23.083,720,8.95,16.49,1000
91,24.843,1.227,23.616,720,9.05,16.62,1000
92,25.392,1.338,24.054,720,9.15,16.75,1000
93,25.947,1.347,24.6,720,9.25,16.88,1000
94,26.508,1.423,25.085,720,9.34,17.01,1000
95,27.075,1.324,25.751,720,9.44,17.14,1000
96,27.648,1.396,26.252,720,9.54,17.27,1000
97,28.227,1.37,26.857,720,9.64,17.4,1000
98,28.812,1.481,27.331,720,9.74,17.53,1000
99,29.403,1.521,27.882,720,9.84,17.66,1000
100,30.0,1.523,28.477,720,9.93,17.79,1000
101,30.603,1.486,29.117,720,10.03,17.92,1000
102,31.212,1.596,29.616,720,10.13,18.05,1000
103,31.827,1.712,30.115,720,10.23,18.18,1000
104,32.448,1.669,30.779,720,10.33,18.31,1000
105,33.075,1.568,31.507,720,10.42,18.44,1000
106,33.708,1.608,32.1,720,10.52,18.57,1000
107,34.347,1.768,32.579,720,10.62,18.69,1000
108,34.992,1.797,33.195,720,10.72,18.82,1000
109,35.643,1.802,33.841,720,10.81,18.95,1000
110,36.3,1.826,34.474,720,10.91,19.08,1000
111,36.963,1.798,35.165,720,11.01,19.21,1000
112,37.632,1.937,35.695,720,11.11,19.34,1000
113,38.307,1.925,36.382,720,11.2,19.47,1000
114,38.988,1.918,37.07,720,11.3,19.6,1000
115,39.675,2.092,37.583,720,11.4,19.73,1000
116,40.368,2.017,38.351,720,11.5,19.85,1000
117,41.067,2.076,38.991,720,11.59,19.98,1000
118,41.772,2.083,39.689,720,11.69,20.11,1000
119,42.483,2.14,40.343,720,11.79,20.24,1000
120,43.2,2.26,40.94,720,11.89,20.37,1000
121,43.92,2.216,41.704,720,11.98,20.5,1000
122,44.64,2.338,42.302,720,12.08,20.63,1000
123,45.36,2.402,42.958,720,12.18,20.75,1000
124,46.08,2.313,43.767,720,12.27,20.88,1000
125,46.8,2.413,44.387,720,12.37,21.01,1000
126,47.52,2.356,45.164,720,12.47,21.14,1000
127,48.24,2.319,45.921,720,12.56,21.27,1000
128,48.96,2.401,46.559,720,12.66,21.39,1000
129,49.68,2.521,47.159,720,12.76,21.52,1000
130,50.4,2.635,47.765,720,12.85,21.65,1000
131,51.12,2.521,48.599,720,12.95,21.78,1000
132,51.84,2.546,49.294,720,13.05,21.9,1000
133,52.56,2.716,49.844,720,13.14,22.03,1000
134,53.28,2.612,50.668,720,13.24,22.16,1000
135,54.0,2.765,51.235,720,13.34,22.29,1000
136,54.72,2.832,51.888,720,13.43,22.42,1000
137,55.44,2.747,52.693,720,13.53,22.54,1000
138,56.16,2.824,53.336,720,13.63,22.67,1000
139,56.88,2.896,53.984,720,13.72,22.8,1000
140,57.6,3.073,54.527,720,13.82,22.92,1000
141,58.32,2.988,55.332,720,13.91,23.05,1000
142,59.04,3.051,55.989,720,14.01,23.18,1000
143,59.76,3.05,56.71,720,14.11,23.31,1000
144,60.48,3.139,57.341,720,14.2,23.43,1000
145,61.2,3.112,58.088,720,14.3,23.56,1000
146,61.92,3.066,58.854,720,14.39,23.69,1000
147,62.64,3.314,59.326,720,14.49,23.81,1000
148,63.36,3.278,60.082,720,14.58,23.94,1000
149,64.08,3.407,60.673,720,14.68,24.07,1000
150,64.8,3.463,61.337,720,14.78,24.19,1000
151,65.52,3.565,61.955,720,14.87,24.32,1000
152,66.24,3.497,62.743,720,14.97,24.45,1000
153,66.96,3.491,63.469,720,15.06,24.57,1000
154,67.68,3.711,63.969,720,15.16,24.7,1000
155,68.4,3.502,64.898,720,15.25,24.82,1000
156,69.12,3.702,65.418,720,15.35,24.95,1000
157,69.84,3.658,66.182,720,15.44,25.08,1000
158,70.56,3.842,66.718,720,15.54,25.2,1000
159,71.28,3.867,67.413,720,15.63,25.33,1000
160,72.0,3.898,68.102,720,15.73,25.45,1000
161,72.72,4.047,68.673,720,15.82,25.58,1000
162,73.44,3.917,69.523,720,15.92,25.71,1000
163,74.16,3.906,70.254,720,16.01,25.83,1000
164,74.88,4.038,70.842,720,16.11,25.96,1000
165,75.6,4.073,71.527,720,16.2,26.08,1000
166,76.32,4.108,72.212,720,16.3,26.21,1000
167,77.04,4.283,72.757,720,16.39,26.33,1000
168,77.76,4.255,73.505,720,16.49,26.46,1000
169,78.48,4.224,74.256,720,16.58,26.58,1000
170,79.2,4.466,74.734,720,16.67,26.71,1000
171,79.92,4.474,75.446,720,16.77,26.83,1000
172,80.64,4.392,76.248,720,16.86,26.96,1000
173,81.36,4.547,76.813,720,16.96,27.08,1000
174,82.08,4.521,77.559,720,17.05,27.21,1000
175,82.8,4.583,78.217,720,17.14,27.33,1000
176,83.52,4.676,78.844,720,17.24,27.46,1000
177,84.24,4.686,79.554,720,17.33,27.58,1000
178,84.96,4.716,80.244,720,17.43,27.71,1000
179,85.68,4.841,80.839,720,17.52,27.83,1000
180,86.4,4.951,81.449,720,17.61,27.95,1000
181,87.12,4.943,82.177,720,17.71,28.08,1000
182,87.84,4.921,82.919,720,17.8,28.2,1000
183,88.56,5.081,83.479,720,17.89,28.33,1000
184,89.28,5.033,84.247,720,17.99,28.45,1000
185,90.0,5.213,84.787,720,18.08,28.58,1000
186,90.72,5.142,85.578,720,18.17,28.7,1000
187,91.44,5.313,86.127,720,18.27,28.82,1000
188,92.16,5.406,86.754,720,18.36,28.95,1000
189,92.88,5.439,87.441,720,18.45,29.07,1000
190,93.6,5.46,88.14,720,18.55,29.19,1000
191,94.32,5.551,88.769,720,18.64,29.32,1000
192,95.04,5.507,89.533,720,18.73,29.44,1000
193,95.76,5.654,90.106,720,18.82,29.56,1000
194,96.48,5.669,90.811,720,18.92,29.69,1000
195,97.2,5.811,91.389,720,19.01,29.81,1000
196,97.92,5.757,92.163,720,19.1,29.93,1000
197,98.64,5.853,92.787,720,19.19,30.05,1000
198,99.36,5.931,93.429,720,19.29,30.18,1000
199,100.08,5.925,94.155,720,19.38,30.3,1000
200,100.8,6.095,94.705,720,19.47,30.42,1000
201,101.52,6.016,95.504,720,19.56,30.54,1000
202,102.24,6.147,96.093,720,19.65,30.67,1000
203,102.96,6.178,96.782,720,19.75,30.79,1000
204,103.68,6.287,97.393,720,19.84,30.91,1000
205,104.4,6.476,97.924,720,19.93,31.03,1000
206,105.12,6.366,98.754,720,20.02,31.16,1000
207,105.84,6.463,99.377,720,20.11,31.28,1000
208,106.56,6.427,100.133,720,20.21,31.4,1000
209,107.28,6.528,100.752,720,20.3,31.52,1000
210,108.0,6.557,101.443,720,20.39,31.64,1000
211,108.72,6.662,102.058,720,20.48,31.76,1000
212,109.44,6.778,102.662,720,20.57,31.89,1000
213,110.16,6.822,103.338,720,20.66,32.01,1000
214,110.88,7.001,103.879,720,20.75,32.13,1000
215,111.6,6.9,104.7,720,20.84,32.25,1000
216,112.32,7.001,105.319,720,20.93,32.37,1000
217,113.04,7.089,105.951,720,21.03,32.49,1000
218,113.76,7.189,106.571,720,21.12,32.61,1000
219,114.48,7.112,107.368,720,21.21,32.73,1000
220,115.2,7.232,107.968,720,21.3,32.85,1000
221,115.92,7.495,108.425,720,21.39,32.97,1000
222,116.64,7.444,109.196,720,21.48,33.09,1000
223,117.36,7.45,109.91,720,21.57,33.21,1000
224,118.08,7.617,110.463,720,21.66,33.33,1000
225,118.8,7.611,111.189,720,21.75,33.45,1000
226,119.52,7.764,111.756,720,21.84,33.57,1000
227,120.24,7.687,112.553,720,21.93,33.69,1000
228,120.96,7.754,113.206,720,22.02,33.81,1000
229,121.68,7.808,113.872,720,22.11,33.93,1000
230,122.4,8.012,114.388,720,22.2,34.05,1000
231,123.12,8.059,115.061,720,22.29,34.17,1000
232,123.84,8.03,115.81,720,22.38,34.29,1000
233,124.56,8.165,116.395,720,22.47,34.41,1000
234,125.28,8.292,116.988,720,22.56,34.53,1000
235,126.0,8.326,117.674,720,22.64,34.65,1000
236,126.72,8.42,118.3,720,22.73,34.77,1000
237,127.44,8.403,119.037,720,22.82,34.89,1000
238,128.16,8.458,119.702,720,22.91,35.01,1000
239,128.88,8.666,120.214,720,23.0,35.12,1000
240,129.6,8.67,120.93,720,23.09,35.24,1000
241,130.32,8.675,121.645,720,23.18,35.36,1000
242,131.04,8.864,122.176,720,23.27,35.48,1000
243,131.76,8.925,122.835,720,23.35,35.6,1000
244,132.48,9.045,123.435,720,23.44,35.72,1000
245,133.2,9.048,124.152,720,23.53,35.83,1000
246,133.92,9.213,124.707,720,23.62,35.95,1000
247,134.64,9.19,125.45,720,23.71,36.07,1000
248,135.36,9.241,126.119,720,23.8,36.19,1000
249,136.08,9.274,126.806,720,23.88,36.31,1000
250,136.8,9.412,127.388,720,23.97,36.42,1000
251,137.52,9.513,128.007,720,24.06,36.54,1000
252,138.24,9.657,128.583,720,24.15,36.66,1000
253,138.96,9.65,129.31,720,24.23,36.77,1000
254,139.68,9.706,129.974,720,24.32,36.89,1000
255,140.4,9.765,130.635,720,24.41,37.01,1000
256,141.12,9.867,131.253,720,24.5,37.12,1000
257,141.84,9.934,131.906,720,24.58,37.24,1000
258,142.56,9.937,132.623,720,24.67,37.36,1000
259,143.28,10.16,133.12,720,24.76,37.47,1000
260,144.0,10.22,133.78,720,24.84,37.59,1000
261,144.72,10.23,134.49,720,24.93,37.71,1000
262,145.44,10.451,134.989,720,25.02,37.82,1000
263,146.16,10.373,135.787,720,25.1,37.94,1000
264,146.88,10.631,136.249,720,25.19,38.05,1000
265,147.6,10.591,137.009,720,25.28,38.17,1000
266,148.32,10.721,137.599,720,25.36,38.29,1000
267,149.04,10.74,138.3,720,25.45,38.4,1000
268,149.76,10.771,138.989,720,25.54,38.52,1000
269,150.48,10.905,139.575,720,25.62,38.63,1000
270,151.2,10.989,140.211,720,25.71,38.75,1000
271,151.92,11.017,140.903,720,25.79,38.86,1000
272,152.64,11.231,141.409,720,25.88,38.98,1000
273,153.36,11.192,142.168,720,25.96,39.09,1000
274,154.08,11.256,142.824,720,26.05,39.21,1000
275,154.8,11.344,143.456,720,26.13,39.32,1000
276,155.52,11.54,143.98,720,26.22,39.43,1000
277,156.24,11.484,144.756,720,26.3,39.55,1000
278,156.96,11.621,145.339,720,26.39,39.66,1000
279,157.68,11.657,146.023,720,26.47,39.78,1000
280,158.4,11.786,146.614,720,26.56,39.89,1000
281,159.12,11.888,147.232,720,26.64,40.0,1000
282,159.84,11.923,147.917,720,26.73,40.12,1000
283,160.56,12.082,148.478,720,26.81,40.23,1000
284,161.28,12.176,149.104,720,26.9,40.35,1000
285,162.0,12.263,149.737,720,26.98,40.46,1000
286,162.72,12.317,150.403,720,27.07,40.57,1000
287,163.44,12.437,151.003,720,27.15,40.68,1000
288,164.16,12.447,151.713,720,27.23,40.8,1000
289,164.88,12.555,152.325,720,27.32,40.91,1000
290,165.6,12.762,152.838,720,27.4,41.02,1000
291,166.32,12.735,153.585,720,27.48,41.14,1000
292,167.04,12.841,154.199,720,27.57,41.25,1000
293,167.76,12.969,154.791,720,27.65,41.36,1000
294,168.48,13.019,155.461,720,27.73,41.47,1000
295,169.2,13.048,156.152,720,27.82,41.58,1000
296,169.92,13.147,156.773,720,27.9,41.7,1000
297,170.64,13.237,157.403,720,27.98,41.81,1000
298,171.36,13.501,157.859,720,28.07,41.92,1000
299,172.08,13.431,158.649,720,28.15,42.03,1000
300,172.8,13.506,159.294,720,28.23,42.14,1000
301,173.52,13.633,159.887,720,28.31,42.25,1000
302,174.24,13.663,160.577,720,28.4,42.36,1000
303,174.96,13.876,161.084,720,28.48,42.47,1000
304,175.68,13.75,161.93,720,28.56,42.59,1000
305,176.4,14.028,162.372,720,28.64,42.7,1000
306,177.12,14.083,163.037,720,28.73,42.81,1000
307,177.84,14.202,163.638,720,28.81,42.92,1000
308,178.56,14.178,164.382,720,28.89,43.03,1000
309,179.28,14.44,164.84,720,28.97,43.14,1000
310,180.0,14.418,165.582,720,29.05,43.25,1000
311,180.72,14.556,166.164,720,29.13,43.36,1000
312,181.44,14.595,166.845,720,29.21,43.47,1000
313,182.16,14.652,167.508,720,29.3,43.58,1000
314,182.88,14.982,167.898,720,29.38,43.69,1000
315,183.6,14.877,168.723,720,29.46,43.79,1000
316,184.32,15.006,169.314,720,29.54,43.9,1000
317,185.04,15.18,169.86,720,29.62,44.01,1000
318,185.76,15.2,170.56,720,29.7,44.12,1000
319,186.48,15.291,171.189,720,29.78,44.23,1000
320,187.2,15.391,171.809,720,29.86,44.34,1000
321,187.92,15.489,172.431,720,29.94,44.45,1000
322,188.64,15.686,172.954,720,30.02,44.56,1000
323,189.36,15.705,173.655,720,30.1,44.66,1000
324,190.08,15.782,174.298,720,30.18,44.77,1000
325,190.8,15.891,174.909,720,30.26,44.88,1000
326,191.52,16.048,175.472,720,30.34,44.99,1000
327,192.24,16.127,176.113,720,30.42,45.09,1000
328,192.96,16.159,176.801,720,30.5,45.2,1000
329,193.68,16.209,177.471,720,30.58,45.31,1000
330,194.4,16.387,178.013,720,30.66,45.42,1000
331,195.12,16.515,178.605,720,30.73,45.52,1000
332,195.84,16.635,179.205,720,30.81,45.63,1000
333,196.56,16.709,179.851,720,30.89,45.74,1000
334,197.28,16.702,180.578,720,30.97,45.84,1000
335,198.0,16.827,181.173,720,31.05,45.95,1000
336,198.72,16.997,181.723,720,31.13,46.06,1000
337,199.44,17.102,182.338,720,31.21,46.16,1000
338,200.16,17.228,182.932,720,31.28,46.27,1000
339,200.88,17.259,183.621,720,31.36,46.37,1000
340,201.6,17.427,184.173,720,31.44,46.48,1000
341,202.32,17.457,184.863,720,31.52,46.59,1000
342,203.04,17.623,185.417,720,31.59,46.69,1000
343,203.76,17.761,185.999,720,31.67,46.8,1000
344,204.48,17.742,186.738,720,31.75,46.9,1000
345,205.2,17.918,187.282,720,31.83,47.01,1000
346,205.92,18.082,187.838,720,31.9,47.11,1000
347,206.64,18.128,188.512,720,31.98,47.22,1000
348,207.36,18.184,189.176,720,32.06,47.32,1000
349,208.08,18.318,189.762,720,32.13,47.42,1000
350,208.8,18.535,190.265,720,32.21,47.53,1000
351,209.52,18.447,191.073,720,32.29,47.63,1000
352,210.24,18.579,191.661,720,32.36,47.74,1000
353,210.96,18.808,192.152,720,32.44,47.84,1000
354,211.68,18.815,192.865,720,32.52,47.94,1000
355,212.4,18.962,193.438,720,32.59,48.05,1000
356,213.12,19.191,193.929,720,32.67,48.15,1000
357,213.84,19.142,194.698,720,32.74,48.25,1000
358,214.56,19.352,195.208,720,32.82,48.36,1000
359,215.28,19.45,195.83,720,32.89,48.46,1000
360,216.0,19.518,196.482,720,32.97,48.56,1000
361,216.72,19.445,197.275,720,33.04,48.66,1000
362,217.44,19.668,197.772,720,33.12,48.77,1000
363,218.16,19.793,198.367,720,33.19,48.87,1000
364,218.88,19.949,198.931,720,33.27,48.97,1000
365,219.6,20.076,199.524,720,33.34,49.07,1000
366,220.32,20.109,200.211,720,33.42,49.17,1000
367,221.04,20.272,200.768,720,33.49,49.28,1000
368,221.76,20.382,201.378,720,33.57,49.38,1000
369,222.48,20.439,202.041,720,33.64,49.48,1000
370,223.2,20.547,202.653,720,33.71,49.58,1000
371,223.92,20.745,203.175,720,33.79,49.68,1000
372,224.64,20.891,203.749,720,33.86,49.78,1000
373,225.36,20.902,204.458,720,33.94,49.88,1000
374,226.08,21.053,205.027,720,34.01,49.98,1000
375,226.8,21.162,205.638,720,34.08,50.08,1000
376,227.52,21.213,206.307,720,34.16,50.18,1000
377,228.24,21.343,206.897,720,34.23,50.28,1000
378,228.96,21.407,207.553,720,34.3,50.38,1000
379,229.68,21.573,208.107,720,34.37,50.48,1000
380,230.4,21.736,208.664,720,34.45,50.58,1000
381,231.12,21.73,209.39,720,34.52,50.68,1000
382,231.84,21.908,209.932,720,34.59,50.78,1000
383,232.56,22.107,210.453,720,34.66,50.88,1000
384,233.28,22.212,211.068,720,34.73,50.98,1000
385,234.0,22.156,211.844,720,34.81,51.08,1000
386,234.72,22.156,212.564,720,34.88,51.08,1000
387,235.44,22.156,213.284,720,34.95,51.08,1000
388,236.16,22.156,214.004,720,35.02,51.08,1000
389,236.88,22.156,214.724,720,35.09,51.08,1000
390,237.6,22.156,215.444,720,35.16,51.08,1000
391,238.32,22.156,216.164,720,35.23,51.08,1000
392,239.04,22.156,216.884,720,35.31,51.08,1000
393,239.76,22.156,217.604,720,35.38,51.08,1000
394,240.48,22.156,218.324,720,35.45,51.08,1000
395,241.2,22.156,219.044,720,35.52,51.08,1000
396,241.92,22.156,219.764,720,35.59,51.08,1000
397,242.64,22.156,220.484,720,35.66,51.08,1000
398,243.36,22.156,221.204,720,35.73,51.08,1000
399,244.08,22.156,221.924,720,35.8,51.08,1000
400,244.8,22.156,222.644,720,35.87,51.08,1000
401,245.52,22.156,223.364,720,35.94,51.08,1000
402,246.24,22.156,224.084,720,36.01,51.08,1000
403,246.96,22.156,224.804,720,36.08,51.08,1000
404,247.68,22.156,225.524,720,36.15,51.08,1000
405,248.4,22.156,226.244,720,36.21,51.08,1000
406,249.12,22.156,226.964,720,36.28,51.08,1000
407,249.84,22.156,227.684,720,36.35,51.08,1000
408,250.56,22.156,228.404,720,36.42,51.08,1000
409,251.28,22.156,229.124,720,36.49,51.08,1000
410,252.0,22.156,229.844,720,36.56,51.08,1000
411,252.72,22.156,230.564,720,36.63,51.08,1000
412,253.44,22.156,231.284,720,36.69,51.08,1000
413,254.16,22.156,232.004,720,36.76,51.08,1000
414,254.88,22.156,232.724,720,36.83,51.08,1000
415,255.6,22.156,233.444,720,36.9,51.08,1000
416,256.32,22.156,234.164,720,36.96,51.08,1000
417,257.04,22.156,234.884,720,37.03,51.08,1000
418,257.76,22.156,235.604,720,37.1,51.08,1000
419,258.48,22.156,236.324,720,37.17,51.08,1000
420,259.2,22.156,237.044,720,37.23,51.08,1000
421,259.92,22.156,237.764,720,37.3,51.08,1000
422,260.64,22.156,238.484,720,37.37,51.08,1000
423,261.36,22.156,239.204,720,37.43,51.08,1000
424,262.08,22.156,239.924,720,37.5,51.08,1000
425,262.8,22.156,240.644,720,37.56,51.08,1000
426,263.52,22.156,241.364,720,37.63,51.08,1000
427,264.24,22.156,242.084,720,37.7,51.08,1000
428,264.96,22.156,242.804,720,37.76,51.08,1000
429,265.68,22.156,243.524,720,37.83,51.08,1000
430,266.4,22.156,244.244,720,37.89,51.08,1000
431,267.12,22.156,244.964,720,37.96,51.08,1000
432,267.84,22.156,245.684,720,38.02,51.08,1000
433,268.56,22.156,246.404,720,38.09,51.08,1000
434,269.28,22.156,247.124,720,38.15,51.08,1000
435,270.0,22.156,247.844,720,38.22,51.08,1000
436,270.72,22.156,248.564,720,38.28,51.08,1000
437,271.44,22.156,249.284,720,38.35,51.08,1000
438,272.16,22.156,250.004,720,38.41,51.08,1000
439,272.88,22.156,250.724,720,38.47,51.08,1000
440,273.6,22.156,251.444,720,38.54,51.08,1000
441,274.32,22.156,252.164,720,38.6,51.08,1000
442,275.04,22.156,252.884,720,38.66,51.08,1000
443,275.76,22.156,253.604,720,38.73,51.08,1000
444,276.48,22.156,254.324,720,38.79,51.08,1000
445,277.2,22.156,255.044,720,38.85,51.08,1000
446,277.92,22.156,255.764,720,38.92,51.08,1000
447,278.64,22.156,256.484,720,38.98,51.08,1000
448,279.36,22.156,257.204,720,39.04,51.08,1000
449,280.08,22.156,257.924,720,39.1,51.08,1000
450,280.8,22.156,258.644,720,39.17,51.08,1000
451,281.52,22.156,259.364,720,39.23,51.08,1000
452,282.24,22.156,260.084,720,39.29,51.08,1000
453,282.96,22.156,260.804,720,39.35,51.08,1000
454,283.68,22.156,261.524,720,39.41,51.08,1000
455,284.4,22.156,262.244,720,39.48,51.08,1000
456,285.12,22.156,262.964,720,39.54,51.08,1000
457,285.84,22.156,263.684,720,39.6,51.08,1000
458,286.56,22.156,264.404,720,39.66,51.08,1000
459,287.28,22.156,265.124,720,39.72,51.08,1000
460,288.0,22.156,265.844,720,39.78,51.08,1000
461,288.72,22.156,266.564,720,39.84,51.08,1000
462,289.44,22.156,267.284,720,39.9,51.08,1000
463,290.16,22.156,268.004,720,39.96,51.08,1000
464,290.88,22.156,268.724,720,40.02,51.08,1000
465,291.6,22.156,269.444,720,40.08,51.08,1000
466,292.32,22.156,270.164,720,40.14,51.08,1000
467,293.04,22.156,270.884,720,40.2,51.08,1000
468,293.76,22.156,271.604,720,40.26,51.08,1000
469,294.48,22.156,272.324,720,40.32,51.08,1000
470,295.2,22.156,273.044,720,40.38,51.08,1000
471,295.92,22.156,273.764,720,40.44,51.08,1000
472,296.64,22.156,274.484,720,40.5,51.08,1000
473,297.36,22.156,275.204,720,40.55,51.08,1000
474,298.08,22.156,275.924,720,40.61,51.08,1000
475,298.8,22.156,276.644,720,40.67,51.08,1000
476,299.52,22.156,277.364,720,40.73,51.08,1000
477,300.24,22.156,278.084,720,40.79,51.08,1000
478,300.96,22.156,278.804,720,40.84,51.08,1000
479,301.68,22.156,279.524,720,40.9,51.08,1000
480,302.4,22.156,280.244,720,40.96,51.08,1000
481,303.12,22.156,280.964,720,41.02,51.08,1000
482,303.84,22.156,281.684,720,41.07,51.08,1000
483,304.56,22.156,282.404,720,41.13,51.08,1000
484,305.28,22.156,283.124,720,41.19,51.08,1000
485,306.0,22.156,283.844,720,41.24,51.08,1000
486,306.72,22.156,284.564,720,41.3,51.08,1000
487,307.44,22.156,285.284,720,41.36,51.08,1000
488,308.16,22.156,286.004,720,41.41,51.08,1000
489,308.88,22.156,286.724,720,41.47,51.08,1000
490,309.6,22.156,287.444,720,41.52,51.08,1000
491,310.32,22.156,288.164,720,41.58,51.08,1000
492,311.04,22.156,288.884,720,41.64,51.08,1000
493,311.76,22.156,289.604,720,41.69,51.08,1000
494,312.48,22.156,290.324,720,41.75,51.08,1000
495,313.2,22.156,291.044,720,41.8,51.08,1000
496,313.92,22.156,291.764,720,41.86,51.08,1000
497,314.64,22.156,292.484,720,41.91,51.08,1000
498,315.36,22.156,293.204,720,41.97,51.08,1000
499,316.08,22.156,293.924,720,42.02,51.08,1000
500,316.8,22.156,294.644,720,42.07,51.08,1000
501,317.52,22.156,295.364,720,42.13,51.08,1000
502,318.24,22.156,296.084,720,42.18,51.08,1000
503,318.96,22.156,296.804,720,42.23,51.08,1000
504,319.68,22.156,297.524,720,42.29,51.08,1000
505,320.4,22.156,298.244,720,42.34,51.08,1000
506,321.12,22.156,298.964,720,42.39,51.08,1000
507,321.84,22.156,299.684,720,42.45,51.08,1000
508,322.56,22.156,300.404,720,42.5,51.08,1000
509,323.28,22.156,301.124,720,42.55,51.08,1000
510,324.0,22.156,301.844,720,42.61,51.08,1000
511,324.72,22.156,302.564,720,42.66,51.08,1000
512,325.44,22.156,303.284,720,42.71,51.08,1000
513,326.16,22.156,304.004,720,42.76,51.08,1000
